"Step","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX"
"402","0.16391333010649903","0.16391333010649906","0.16391333010649906","","",""
"403","0.16342159011617954","0.16342159011617957","0.16342159011617957","","",""
"404","0.16293132534583107","0.16293132534583102","0.16293132534583102","","",""
"405","0.1624425313697935","0.16244253136979353","0.16244253136979353","","",""
"406","0.16195520377568415","0.16195520377568415","0.16195520377568415","","",""
"407","0.16146933816435716","0.1614693381643571","0.1614693381643571","","",""
"408","0.16098493014986393","0.16098493014986404","0.16098493014986404","","",""
"409","0.16050197535941446","0.16050197535941443","0.16050197535941443","","",""
"410","0.16002046943333614","0.1600204694333362","0.1600204694333362","0.108125","0","0.22249999999999998"
"411","0.1595404080250362","0.1595404080250362","0.1595404080250362","","",""
"412","0.15906178680096114","0.15906178680096109","0.15906178680096109","","",""
"413","0.1585846014405581","0.1585846014405582","0.1585846014405582","","",""
"414","0.15810884763623656","0.1581088476362365","0.1581088476362365","","",""
"415","0.15763452109332785","0.1576345210933278","0.1576345210933278","","",""
"416","0.15716161753004784","0.15716161753004781","0.15716161753004781","","",""
"417","0.15669013267745768","0.15669013267745768","0.15669013267745768","","",""
"418","0.1562200622794254","0.1562200622794253","0.1562200622794253","","",""
"419","0.1557514020925871","0.15575140209258703","0.15575140209258703","","",""
"420","0.1552841478863093","0.15528414788630926","0.15528414788630926","0.0978125","0","0.24"
"421","0.15481829544265036","0.15481829544265033","0.15481829544265033","","",""
"422","0.1543538405563223","0.15435384055632237","0.15435384055632237","","",""
"423","0.15389077903465334","0.1538907790346534","0.1538907790346534","","",""
"424","0.15342910669754947","0.15342910669754944","0.15342910669754944","","",""
"425","0.15296881937745688","0.1529688193774568","0.1529688193774568","","",""
"426","0.1525099129193244","0.15250991291932442","0.15250991291932442","","",""
"427","0.15205238318056635","0.15205238318056644","0.15205238318056644","","",""
"428","0.15159622603102466","0.15159622603102474","0.15159622603102474","","",""
"429","0.15114143735293165","0.15114143735293167","0.15114143735293167","","",""
"430","0.15068801304087295","0.15068801304087287","0.15068801304087287","0.0934375","0","0.22750000000000004"
"431","0.1502359490017503","0.15023594900175025","0.15023594900175025","","",""
"432","0.1497852411547451","0.149785241154745","0.149785241154745","","",""
"433","0.14933588543128085","0.14933588543128076","0.14933588543128076","","",""
"434","0.14888787777498697","0.1488878777749869","0.1488878777749869","","",""
"435","0.1484412141416619","0.14844121414166195","0.14844121414166195","","",""
"436","0.14799589049923692","0.14799589049923695","0.14799589049923695","","",""
"437","0.14755190282773925","0.14755190282773925","0.14755190282773925","","",""
"438","0.14710924711925608","0.14710924711925602","0.14710924711925602","","",""
"439","0.14666791937789816","0.14666791937789825","0.14666791937789825","","",""
"440","0.14622791561976456","0.14622791561976456","0.14622791561976456","0.08843750000000002","0","0.23750000000000004"
"441","0.14578923187290532","0.14578923187290527","0.14578923187290527","","",""
"442","0.14535186417728652","0.14535186417728654","0.14535186417728654","","",""
"443","0.14491580858475472","0.1449158085847547","0.1449158085847547","","",""
"444","0.14448106115900042","0.14448106115900042","0.14448106115900042","","",""
"445","0.14404761797552335","0.14404761797552343","0.14404761797552343","","",""
"446","0.1436154751215968","0.14361547512159686","0.14361547512159686","","",""
"447","0.14318462869623214","0.14318462869623208","0.14318462869623208","","",""
"448","0.14275507481014332","0.14275507481014338","0.14275507481014338","","",""
"449","0.1423268095857129","0.14232680958571295","0.14232680958571295","","",""
"450","0.14189982915695584","0.14189982915695581","0.14189982915695581","0.08671875000000001","0","0.22000000000000003"
"451","0.141474129669485","0.14147412966948494","0.14147412966948494","","",""
"452","0.14104970728047658","0.1410497072804765","0.1410497072804765","","",""
"453","0.14062655815863503","0.14062655815863506","0.14062655815863506","","",""
"454","0.14020467848415918","0.14020467848415916","0.14020467848415916","","",""
"455","0.13978406444870664","0.13978406444870667","0.13978406444870667","","",""
"456","0.13936471225536054","0.13936471225536054","0.13936471225536054","","",""
"457","0.13894661811859443","0.13894661811859446","0.13894661811859446","","",""
"458","0.13852977826423865","0.13852977826423868","0.13852977826423868","","",""
"459","0.13811418892944602","0.13811418892944596","0.13811418892944596","","",""
"460","0.13769984636265764","0.1376998463626576","0.1376998463626576","0.08687500000000001","0","0.24500000000000002"
"461","0.13728674682356964","0.13728674682356964","0.13728674682356964","","",""
"462","0.13687488658309896","0.13687488658309893","0.13687488658309893","","",""
"463","0.13646426192334968","0.13646426192334962","0.13646426192334962","","",""
"464","0.13605486913757953","0.13605486913757958","0.13605486913757958","","",""
"465","0.1356467045301669","0.13564670453016683","0.13564670453016683","","",""
"466","0.13523976441657629","0.13523976441657634","0.13523976441657634","","",""
"467","0.13483404512332656","0.1348340451233266","0.1348340451233266","","",""
"468","0.1344295429879567","0.13442954298795662","0.13442954298795662","","",""
"469","0.1340262543589928","0.13402625435899274","0.13402625435899274","","",""
"470","0.13362417559591575","0.13362417559591575","0.13362417559591575","0.08359375000000001","0","0.2475"
"471","0.13322330306912808","0.133223303069128","0.133223303069128","","",""
"472","0.1328236331599206","0.1328236331599206","0.1328236331599206","","",""
"473","0.1324251622604408","0.13242516226044085","0.13242516226044085","","",""
"474","0.1320278867736596","0.13202788677365954","0.13202788677365954","","",""
"475","0.13163180311333855","0.13163180311333855","0.13163180311333855","","",""
"476","0.13123690770399854","0.13123690770399854","0.13123690770399854","","",""
"477","0.13084319698088648","0.13084319698088653","0.13084319698088653","","",""
"478","0.1304506673899439","0.13045066738994388","0.13045066738994388","","",""
"479","0.130059315387774","0.13005931538777404","0.13005931538777404","","",""
"480","0.12966913744161077","0.1296691374416107","0.1296691374416107","0.08031250000000001","0","0.24000000000000005"
"481","0.12928013002928593","0.12928013002928587","0.12928013002928587","","",""
"482","0.128892289639198","0.12889228963919802","0.12889228963919802","","",""
"483","0.12850561277028041","0.12850561277028041","0.12850561277028041","","",""
"484","0.12812009593196952","0.12812009593196957","0.12812009593196957","","",""
"485","0.12773573564417365","0.12773573564417368","0.12773573564417368","","",""
"486","0.12735252843724118","0.12735252843724115","0.12735252843724115","","",""
"487","0.12697047085192945","0.12697047085192942","0.12697047085192942","","",""
"488","0.12658955943937358","0.12658955943937364","0.12658955943937364","","",""
"489","0.1262097907610555","0.1262097907610555","0.1262097907610555","","",""
"490","0.12583116138877234","0.12583116138877234","0.12583116138877234","0.0753125","0","0.2225"
"491","0.12545366790460608","0.12545366790460602","0.12545366790460602","","",""
"492","0.12507730690089222","0.1250773069008922","0.1250773069008922","","",""
"493","0.12470207498018954","0.12470207498018952","0.12470207498018952","","",""
"494","0.12432796875524897","0.12432796875524896","0.12432796875524896","","",""
"495","0.12395498484898317","0.12395498484898321","0.12395498484898321","","",""
"496","0.1235831198944362","0.12358311989443625","0.12358311989443625","","",""
"497","0.12321237053475292","0.12321237053475294","0.12321237053475294","","",""
"498","0.12284273342314873","0.12284273342314868","0.12284273342314868","","",""
"499","0.12247420522287923","0.12247420522287923","0.12247420522287923","","",""
"500","0.12210678260721063","0.1221067826072106","0.1221067826072106","0.07140625","0","0.20750000000000007"
"501","0.12174046225938896","0.12174046225938896","0.12174046225938896","","",""
"502","0.12137524087261077","0.1213752408726108","0.1213752408726108","","",""
"503","0.1210111151499929","0.12101111514999296","0.12101111514999296","","",""
"504","0.12064808180454295","0.12064808180454299","0.12064808180454299","","",""
"505","0.12028613755912937","0.12028613755912937","0.12028613755912937","","",""
"506","0.119925279146452","0.11992527914645199","0.11992527914645199","","",""
"507","0.11956550330901267","0.11956550330901262","0.11956550330901262","","",""
"508","0.11920680679908559","0.11920680679908559","0.11920680679908559","","",""
"509","0.11884918637868834","0.11884918637868833","0.11884918637868833","","",""
"510","0.11849263881955223","0.11849263881955226","0.11849263881955226","0.06906250000000001","0","0.20250000000000004"
"511","0.11813716090309359","0.1181371609030936","0.1181371609030936","","",""
"512","0.11778274942038434","0.11778274942038433","0.11778274942038433","","",""
"513","0.11742940117212312","0.11742940117212318","0.11742940117212318","","",""
"514","0.11707711296860684","0.1170771129686068","0.1170771129686068","","",""
"515","0.11672588162970098","0.11672588162970098","0.11672588162970098","","",""
"516","0.11637570398481188","0.11637570398481187","0.11637570398481187","","",""
"517","0.11602657687285739","0.11602657687285743","0.11602657687285743","","",""
"518","0.11567849714223886","0.11567849714223886","0.11567849714223886","","",""
"519","0.11533146165081211","0.11533146165081215","0.11533146165081215","","",""
"520","0.11498546726585969","0.11498546726585972","0.11498546726585972","0.06796875000000001","0","0.21000000000000002"
"521","0.1146405108640622","0.11464051086406214","0.11464051086406214","","",""
"522","0.11429658933146994","0.11429658933146995","0.11429658933146995","","",""
"523","0.11395369956347555","0.11395369956347554","0.11395369956347554","","",""
"524","0.11361183846478512","0.1136118384647851","0.1136118384647851","","",""
"525","0.11327100294939077","0.11327100294939076","0.11327100294939076","","",""
"526","0.11293118994054256","0.11293118994054259","0.11293118994054259","","",""
"527","0.11259239637072095","0.11259239637072097","0.11259239637072097","","",""
"528","0.11225461918160877","0.1122546191816088","0.1122546191816088","","",""
"529","0.11191785532406402","0.11191785532406397","0.11191785532406397","","",""
"530","0.11158210175809175","0.11158210175809177","0.11158210175809177","0.06390625","0","0.21000000000000002"
"531","0.1112473554528175","0.1112473554528175","0.1112473554528175","","",""
"532","0.11091361338645901","0.11091361338645904","0.11091361338645904","","",""
"533","0.11058087254629972","0.11058087254629967","0.11058087254629967","","",""
"534","0.11024912992866077","0.11024912992866077","0.11024912992866077","","",""
"535","0.10991838253887477","0.10991838253887479","0.10991838253887479","","",""
"536","0.10958862739125812","0.10958862739125816","0.10958862739125816","","",""
"537","0.10925986150908433","0.10925986150908439","0.10925986150908439","","",""
"538","0.10893208192455715","0.10893208192455713","0.10893208192455713","","",""
"539","0.10860528567878344","0.10860528567878346","0.10860528567878346","","",""
"540","0.10827946982174712","0.1082794698217471","0.1082794698217471","0.06265625","0","0.21000000000000002"
"541","0.10795463141228188","0.10795463141228186","0.10795463141228186","","",""
"542","0.10763076751804501","0.10763076751804501","0.10763076751804501","","",""
"543","0.10730787521549083","0.10730787521549087","0.10730787521549087","","",""
"544","0.1069859515898444","0.1069859515898444","0.1069859515898444","","",""
"545","0.10666499373507493","0.10666499373507488","0.10666499373507488","","",""
"546","0.10634499875386964","0.10634499875386966","0.10634499875386966","","",""
"547","0.10602596375760806","0.10602596375760805","0.10602596375760805","","",""
"548","0.10570788586633519","0.10570788586633523","0.10570788586633523","","",""
"549","0.10539076220873621","0.10539076220873622","0.10539076220873622","","",""
"550","0.10507458992210998","0.10507458992211001","0.10507458992211001","0.06125000000000001","0","0.20500000000000002"
"551","0.10475936615234364","0.10475936615234369","0.10475936615234369","","",""
"552","0.10444508805388669","0.10444508805388665","0.10444508805388665","","",""
"553","0.10413175278972499","0.10413175278972499","0.10413175278972499","","",""
"554","0.10381935753135578","0.10381935753135581","0.10381935753135581","","",""
"555","0.10350789945876172","0.10350789945876174","0.10350789945876174","","",""
"556","0.10319737576038544","0.10319737576038546","0.10319737576038546","","",""
"557","0.10288778363310432","0.1028877836331043","0.1028877836331043","","",""
"558","0.10257912028220502","0.10257912028220499","0.10257912028220499","","",""
"559","0.10227138292135836","0.10227138292135837","0.10227138292135837","","",""
"560","0.10196456877259429","0.1019645687725943","0.1019645687725943","0.05875","0","0.1975"
"561","0.1016586750662765","0.10165867506627652","0.10165867506627652","","",""
"562","0.10135369904107767","0.10135369904107769","0.10135369904107769","","",""
"563","0.10104963794395445","0.10104963794395445","0.10104963794395445","","",""
"564","0.10074648903012261","0.1007464890301226","0.1007464890301226","","",""
"565","0.10044424956303226","0.10044424956303223","0.10044424956303223","","",""
"566","0.1001429168143431","0.10014291681434313","0.10014291681434313","","",""
"567","0.09984248806390013","0.0998424880639001","0.0998424880639001","","",""
"568","0.09954296059970841","0.0995429605997084","0.0995429605997084","","",""
"569","0.09924433171790926","0.09924433171790926","0.09924433171790926","","",""
"570","0.09894659872275556","0.09894659872275553","0.09894659872275553","0.059531250000000015","0","0.22000000000000003"
"571","0.0986497589265873","0.09864975892658727","0.09864975892658727","","",""
"572","0.09835380964980754","0.09835380964980751","0.09835380964980751","","",""
"573","0.09805874822085812","0.0980587482208581","0.0980587482208581","","",""
"574","0.0977645719761955","0.09776457197619552","0.09776457197619552","","",""
"575","0.09747127826026693","0.09747127826026694","0.09747127826026694","","",""
"576","0.09717886442548612","0.09717886442548614","0.09717886442548614","","",""
"577","0.09688732783220971","0.09688732783220967","0.09688732783220967","","",""
"578","0.09659666584871301","0.09659666584871304","0.09659666584871304","","",""
"579","0.09630687585116691","0.0963068758511669","0.0963068758511669","","",""
"580","0.09601795522361335","0.0960179552236134","0.0960179552236134","0.05453125","0","0.2125"
"581","0.09572990135794252","0.09572990135794256","0.09572990135794256","","",""
"582","0.09544271165386874","0.09544271165386872","0.09544271165386872","","",""
"583","0.09515638351890711","0.09515638351890712","0.09515638351890712","","",""
"584","0.09487091436835039","0.0948709143683504","0.0948709143683504","","",""
"585","0.09458630162524533","0.09458630162524535","0.09458630162524535","","",""
"586","0.09430254272036963","0.09430254272036961","0.09430254272036961","","",""
"587","0.09401963509220847","0.09401963509220851","0.09401963509220851","","",""
"588","0.09373757618693189","0.09373757618693189","0.09373757618693189","","",""
"589","0.09345636345837112","0.09345636345837109","0.09345636345837109","","",""
"590","0.09317599436799597","0.09317599436799598","0.09317599436799598","0.05265625","0","0.2125"
"591","0.09289646638489196","0.09289646638489199","0.09289646638489199","","",""
"592","0.09261777698573727","0.09261777698573731","0.09261777698573731","","",""
"593","0.09233992365478012","0.0923399236547801","0.0923399236547801","","",""
"594","0.09206290388381572","0.09206290388381576","0.09206290388381576","","",""
"595","0.09178671517216432","0.09178671517216432","0.09178671517216432","","",""
"596","0.0915113550266478","0.09151135502664783","0.09151135502664783","","",""
"597","0.09123682096156792","0.09123682096156788","0.09123682096156788","","",""
"598","0.0909631104986832","0.09096311049868318","0.09096311049868318","","",""
"599","0.09069022116718715","0.09069022116718713","0.09069022116718713","","",""
"600","0.09041815050368561","0.09041815050368557","0.09041815050368557","0.051875000000000004","0","0.23000000000000004"
"601","0.0901468960521745","0.0901468960521745","0.0901468960521745","","",""
"602","0.08987645536401795","0.08987645536401798","0.08987645536401798","","",""
"603","0.08960682599792592","0.08960682599792592","0.08960682599792592","","",""
"604","0.08933800551993219","0.08933800551993215","0.08933800551993215","","",""
"605","0.08906999150337236","0.08906999150337236","0.08906999150337236","","",""
"606","0.08880278152886228","0.08880278152886224","0.08880278152886224","","",""
"607","0.08853637318427565","0.08853637318427565","0.08853637318427565","","",""
"608","0.08827076406472284","0.08827076406472283","0.08827076406472283","","",""
"609","0.08800595177252866","0.08800595177252865","0.08800595177252865","","",""
"610","0.08774193391721102","0.08774193391721107","0.08774193391721107","0.05109375000000001","0","0.22999999999999998"
"611","0.08747870811545949","0.08747870811545944","0.08747870811545944","","",""
"612","0.08721627199111309","0.08721627199111305","0.08721627199111305","","",""
"613","0.0869546231751397","0.08695462317513972","0.08695462317513972","","",""
"614","0.08669375930561429","0.08669375930561429","0.08669375930561429","","",""
"615","0.08643367802769747","0.08643367802769746","0.08643367802769746","","",""
"616","0.08617437699361435","0.08617437699361437","0.08617437699361437","","",""
"617","0.0859158538626335","0.08591585386263352","0.08591585386263352","","",""
"618","0.08565810630104559","0.08565810630104562","0.08565810630104562","","",""
"619","0.08540113198214244","0.08540113198214248","0.08540113198214248","","",""
"620","0.08514492858619606","0.08514492858619606","0.08514492858619606","0.0509375","0","0.225"
"621","0.08488949380043743","0.08488949380043748","0.08488949380043748","","",""
"622","0.08463482531903616","0.08463482531903617","0.08463482531903617","","",""
"623","0.08438092084307904","0.08438092084307906","0.08438092084307906","","",""
"624","0.08412777808054983","0.08412777808054983","0.08412777808054983","","",""
"625","0.08387539474630822","0.08387539474630819","0.08387539474630819","","",""
"626","0.08362376856206931","0.08362376856206927","0.08362376856206927","","",""
"627","0.08337289725638303","0.08337289725638306","0.08337289725638306","","",""
"628","0.08312277856461386","0.0831227785646139","0.0831227785646139","","",""
"629","0.08287341022892009","0.08287341022892006","0.08287341022892006","","",""
"630","0.08262478999823329","0.08262478999823329","0.08262478999823329","0.05046875000000001","0","0.23249999999999998"
"631","0.08237691562823858","0.0823769156282386","0.0823769156282386","","",""
"632","0.08212978488135386","0.08212978488135388","0.08212978488135388","","",""
"633","0.08188339552670977","0.08188339552670981","0.08188339552670981","","",""
"634","0.08163774534012974","0.08163774534012969","0.08163774534012969","","",""
"635","0.0813928321041093","0.0813928321041093","0.0813928321041093","","",""
"636","0.08114865360779698","0.08114865360779698","0.08114865360779698","","",""
"637","0.0809052076469736","0.08090520764697359","0.08090520764697359","","",""
"638","0.08066249202403265","0.08066249202403267","0.08066249202403267","","",""
"639","0.08042050454796051","0.08042050454796057","0.08042050454796057","","",""
"640","0.08017924303431669","0.08017924303431669","0.08017924303431669","0.049999999999999996","0","0.21749999999999997"
"641","0.07993870530521369","0.07993870530521374","0.07993870530521374","","",""
"642","0.07969888918929807","0.0796988891892981","0.0796988891892981","","",""
"643","0.0794597925217302","0.0794597925217302","0.0794597925217302","","",""
"644","0.07922141314416503","0.07922141314416502","0.07922141314416502","","",""
"645","0.07898374890473249","0.07898374890473252","0.07898374890473252","","",""
"646","0.0787467976580183","0.07874679765801831","0.07874679765801831","","",""
"647","0.07851055726504425","0.07851055726504426","0.07851055726504426","","",""
"648","0.07827502559324916","0.07827502559324913","0.07827502559324913","","",""
"649","0.07804020051646937","0.07804020051646939","0.07804020051646939","","",""
"650","0.07780607991492","0.07780607991491997","0.07780607991491997","0.04750000000000001","0","0.22749999999999998"
"651","0.07757266167517524","0.07757266167517521","0.07757266167517521","","",""
"652","0.07733994369014964","0.07733994369014968","0.07733994369014968","","",""
"653","0.07710792385907926","0.07710792385907923","0.07710792385907923","","",""
"654","0.07687660008750202","0.076876600087502","0.076876600087502","","",""
"655","0.0766459702872395","0.07664597028723949","0.07664597028723949","","",""
"656","0.07641603237637778","0.07641603237637777","0.07641603237637777","","",""
"657","0.0761867842792486","0.07618678427924863","0.07618678427924863","","",""
"658","0.07595822392641093","0.07595822392641088","0.07595822392641088","","",""
"659","0.07573034925463168","0.07573034925463165","0.07573034925463165","","",""
"660","0.07550315820686772","0.07550315820686776","0.07550315820686776","0.0446875","0","0.20749999999999996"
"661","0.07527664873224715","0.07527664873224715","0.07527664873224715","","",""
"662","0.07505081878605037","0.07505081878605041","0.07505081878605041","","",""
"663","0.07482566632969224","0.07482566632969226","0.07482566632969226","","",""
"664","0.0746011893307032","0.07460118933070319","0.07460118933070319","","",""
"665","0.07437738576271104","0.07437738576271108","0.07437738576271108","","",""
"666","0.07415425360542295","0.07415425360542295","0.07415425360542295","","",""
"667","0.07393179084460667","0.07393179084460669","0.07393179084460669","","",""
"668","0.07370999547207285","0.07370999547207287","0.07370999547207287","","",""
"669","0.07348886548565668","0.07348886548565665","0.07348886548565665","","",""
"670","0.07326839888919973","0.07326839888919968","0.07326839888919968","0.044687500000000005","0","0.2"
"671","0.07304859369253204","0.07304859369253208","0.07304859369253208","","",""
"672","0.07282944791145446","0.07282944791145449","0.07282944791145449","","",""
"673","0.0726109595677201","0.07261095956772012","0.07261095956772012","","",""
"674","0.07239312668901697","0.07239312668901696","0.07239312668901696","","",""
"675","0.07217594730894988","0.07217594730894991","0.07217594730894991","","",""
"676","0.07195941946702301","0.07195941946702306","0.07195941946702306","","",""
"677","0.07174354120862202","0.07174354120862199","0.07174354120862199","","",""
"678","0.07152831058499615","0.07152831058499612","0.07152831058499612","","",""
"679","0.07131372565324116","0.07131372565324114","0.07131372565324114","","",""
"680","0.07109978447628144","0.07109978447628142","0.07109978447628142","0.04656250000000001","0","0.20750000000000002"
"681","0.07088648512285257","0.07088648512285257","0.07088648512285257","","",""
"682","0.070673825667484","0.07067382566748402","0.07067382566748402","","",""
"683","0.07046180419048158","0.07046180419048156","0.07046180419048156","","",""
"684","0.0702504187779101","0.07025041877791012","0.07025041877791012","","",""
"685","0.07003966752157641","0.0700396675215764","0.0700396675215764","","",""
"686","0.06982954851901167","0.06982954851901166","0.06982954851901166","","",""
"687","0.06962005987345464","0.06962005987345463","0.06962005987345463","","",""
"688","0.06941119969383426","0.06941119969383426","0.06941119969383426","","",""
"689","0.06920296609475278","0.06920296609475275","0.06920296609475275","","",""
"690","0.06899535719646853","0.06899535719646849","0.06899535719646849","0.047187500000000014","0","0.22750000000000004"
"691","0.06878837112487911","0.06878837112487908","0.06878837112487908","","",""
"692","0.06858200601150441","0.06858200601150444","0.06858200601150444","","",""
"693","0.06837625999346991","0.06837625999346993","0.06837625999346993","","",""
"694","0.06817113121348954","0.06817113121348951","0.06817113121348951","","",""
"695","0.06796661781984904","0.06796661781984904","0.06796661781984904","","",""
"696","0.06776271796638954","0.0677627179663895","0.0677627179663895","","",""
"697","0.06755942981249034","0.06755942981249033","0.06755942981249033","","",""
"698","0.06735675152305286","0.06735675152305286","0.06735675152305286","","",""
"699","0.06715468126848372","0.0671546812684837","0.0671546812684837","","",""
"700","0.06695321722467827","0.06695321722467824","0.06695321722467824","0.047656250000000004","0","0.2425"
"701","0.06675235757300423","0.06675235757300421","0.06675235757300421","","",""
"702","0.06655210050028516","0.0665521005002852","0.0665521005002852","","",""
"703","0.06635244419878437","0.06635244419878435","0.06635244419878435","","",""
"704","0.06615338686618796","0.06615338686618799","0.06615338686618799","","",""
"705","0.06595492670558943","0.06595492670558943","0.06595492670558943","","",""
"706","0.06575706192547265","0.06575706192547266","0.06575706192547266","","",""
"707","0.06555979073969626","0.06555979073969624","0.06555979073969624","","",""
"708","0.06536311136747713","0.06536311136747715","0.06536311136747715","","",""
"709","0.06516702203337467","0.06516702203337471","0.06516702203337471","","",""
"710","0.06497152096727456","0.06497152096727458","0.06497152096727458","0.04640625","0","0.24"
"711","0.06477660640437273","0.06477660640437276","0.06477660640437276","","",""
"712","0.0645822765851596","0.06458227658515964","0.06458227658515964","","",""
"713","0.06438852975540411","0.06438852975540416","0.06438852975540416","","",""
"714","0.06419536416613793","0.06419536416613794","0.06419536416613794","","",""
"715","0.06400277807363955","0.06400277807363952","0.06400277807363952","","",""
"716","0.06381076973941859","0.0638107697394186","0.0638107697394186","","",""
"717","0.06361933743020033","0.06361933743020035","0.06361933743020035","","",""
"718","0.06342847941790977","0.06342847941790974","0.06342847941790974","","",""
"719","0.06323819397965602","0.06323819397965602","0.06323819397965602","","",""
"720","0.06304847939771706","0.06304847939771706","0.06304847939771706","0.0440625","0","0.24"
"721","0.06285933395952388","0.06285933395952391","0.06285933395952391","","",""
"722","0.06267075595764536","0.06267075595764533","0.06267075595764533","","",""
"723","0.06248274368977238","0.0624827436897724","0.0624827436897724","","",""
"724","0.06229529545870307","0.06229529545870308","0.06229529545870308","","",""
"725","0.06210840957232699","0.062108409572326974","0.062108409572326974","","",""
"726","0.06192208434360999","0.06192208434360999","0.06192208434360999","","",""
"727","0.06173631809057916","0.06173631809057916","0.06173631809057916","","",""
"728","0.06155110913630744","0.06155110913630742","0.06155110913630742","","",""
"729","0.0613664558088985","0.061366455808898504","0.061366455808898504","","",""
"730","0.061182356441471804","0.06118235644147181","0.06118235644147181","0.04296874999999999","0","0.24250000000000002"
"731","0.060998809372147404","0.0609988093721474","0.0609988093721474","","",""
"732","0.06081581294403096","0.060815812944030954","0.060815812944030954","","",""
"733","0.06063336550519887","0.060633365505198863","0.060633365505198863","","",""
"734","0.060451465408683264","0.060451465408683264","0.060451465408683264","","",""
"735","0.06027011101245725","0.06027011101245722","0.06027011101245722","","",""
"736","0.06008930067941986","0.060089300679419845","0.060089300679419845","","",""
"737","0.059909032777381604","0.059909032777381584","0.059909032777381584","","",""
"738","0.059729305679049466","0.05972930567904944","0.05972930567904944","","",""
"739","0.05955011776201229","0.059550117762012286","0.059550117762012286","","",""
"740","0.05937146740872624","0.05937146740872625","0.05937146740872625","0.043750000000000004","0","0.2625"
"741","0.059193353006500075","0.059193353006500075","0.059193353006500075","","",""
"742","0.05901577294748057","0.059015772947480574","0.059015772947480574","","",""
"743","0.05883872562863815","0.05883872562863813","0.05883872562863813","","",""
"744","0.05866220945175218","0.05866220945175221","0.05866220945175221","","",""
"745","0.05848622282339695","0.05848622282339695","0.05848622282339695","","",""
"746","0.05831076415492676","0.05831076415492676","0.05831076415492676","","",""
"747","0.05813583186246199","0.05813583186246198","0.05813583186246198","","",""
"748","0.0579614243668746","0.0579614243668746","0.0579614243668746","","",""
"749","0.057787540093773966","0.05778754009377397","0.05778754009377397","","",""
"750","0.05761417747349263","0.05761417747349265","0.05761417747349265","0.039531250000000004","0","0.26000000000000006"
"751","0.05744133494107217","0.057441334941072175","0.057441334941072175","","",""
"752","0.05726901093624896","0.057269010936248956","0.057269010936248956","","",""
"753","0.057097203903440225","0.05709720390344021","0.05709720390344021","","",""
"754","0.0569259122917299","0.05692591229172989","0.05692591229172989","","",""
"755","0.0567551345548547","0.0567551345548547","0.0567551345548547","","",""
"756","0.05658486915119012","0.05658486915119014","0.05658486915119014","","",""
"757","0.05641511454373659","0.05641511454373657","0.05641511454373657","","",""
"758","0.056245869200105346","0.05624586920010536","0.05624586920010536","","",""
"759","0.05607713159250504","0.05607713159250504","0.05607713159250504","","",""
"760","0.05590890019772753","0.055908900197727526","0.055908900197727526","0.03984375","0","0.2625"
"761","0.05574117349713434","0.055741173497134346","0.055741173497134346","","",""
"762","0.05557394997664298","0.055573949976642945","0.055573949976642945","","",""
"763","0.05540722812671304","0.05540722812671302","0.05540722812671302","","",""
"764","0.055241006442332895","0.05524100644233288","0.05524100644233288","","",""
"765","0.05507528342300591","0.05507528342300588","0.05507528342300588","","",""
"766","0.054910057572736835","0.05491005757273686","0.05491005757273686","","",""
"767","0.054745327400018674","0.054745327400018653","0.054745327400018653","","",""
"768","0.05458109141781862","0.0545810914178186","0.0545810914178186","","",""
"769","0.05441734814356516","0.05441734814356514","0.05441734814356514","","",""
"770","0.054254096099134445","0.054254096099134445","0.054254096099134445","0.03796875","0","0.23750000000000004"
"771","0.05409133381083706","0.05409133381083704","0.05409133381083704","","",""
"772","0.053929059809404524","0.05392905980940453","0.05392905980940453","","",""
"773","0.05376727262997629","0.05376727262997632","0.05376727262997632","","",""
"774","0.053605970812086394","0.05360597081208639","0.05360597081208639","","",""
"775","0.053445152899650135","0.05344515289965013","0.05344515289965013","","",""
"776","0.05328481744095117","0.05328481744095118","0.05328481744095118","","",""
"777","0.05312496298862834","0.05312496298862832","0.05312496298862832","","",""
"778","0.052965588099662446","0.05296558809966244","0.05296558809966244","","",""
"779","0.05280669133536344","0.05280669133536345","0.05280669133536345","","",""
"780","0.052648271261357384","0.052648271261357356","0.052648271261357356","0.03765625","0","0.22500000000000003"
"781","0.05249032644757326","0.05249032644757328","0.05249032644757328","","",""
"782","0.05233285546823054","0.05233285546823056","0.05233285546823056","","",""
"783","0.052175856901825884","0.05217585690182587","0.05217585690182587","","",""
"784","0.052019329331120405","0.05201932933112039","0.05201932933112039","","",""
"785","0.05186327134312705","0.05186327134312703","0.05186327134312703","","",""
"786","0.05170768152909764","0.051707681529097646","0.051707681529097646","","",""
"787","0.05155255848451037","0.051552558484510354","0.051552558484510354","","",""
"788","0.051397900809056825","0.051397900809056825","0.051397900809056825","","",""
"789","0.05124370710662964","0.051243707106629656","0.051243707106629656","","",""
"790","0.05108997598530976","0.05108997598530977","0.05108997598530977","0.03671875","0","0.21000000000000002"
"791","0.05093670605735381","0.050936706057353835","0.050936706057353835","","",""
"792","0.05078389593918176","0.050783895939181777","0.050783895939181777","","",""
"793","0.05063154425136421","0.05063154425136423","0.05063154425136423","","",""
