"Name","noisy_layer_init_std","mean_regret","seed","env_id","_wandb"
"conbandit_combi1_0__4__2025-06-16_17-59","0.7500000000000001","120.93735842847386","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-59","0.7500000000000001","92.24823657445862","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-59","0.7500000000000001","75.4045337522134","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-58","0.7500000000000001","85.38629420828379","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-58","0.7500000000000001","59.31867964207934","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-58","0.7000000000000001","76.74290275145354","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-58","0.7000000000000001","114.90773785773082","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-57","0.7000000000000001","84.65215615513401","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-57","0.7000000000000001","82.09756562307234","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-57","0.7000000000000001","109.70685655202514","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-57","0.7000000000000001","56.35053823592543","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-56","0.6500000000000001","72.80471811007888","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-56","0.6500000000000001","105.3972795727827","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-56","0.6500000000000001","82.09737357699196","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-55","0.6500000000000001","76.59035464469397","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-55","0.6500000000000001","104.05334420086798","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-55","0.6500000000000001","51.56254664400493","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-55","0.6000000000000001","69.57801858465884","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-54","0.6000000000000001","97.82303297177684","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-54","0.6000000000000001","75.29416812184185","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-54","0.6000000000000001","74.14038674484131","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-54","0.6000000000000001","99.31614582725464","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-53","0.6000000000000001","45.69821978462282","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-53","0.55","66.75758113918788","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-53","0.55","98.5578847282526","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-53","0.55","72.35572109162115","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-52","0.55","71.00760194161562","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-52","0.55","94.60511184007092","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-52","0.55","44.0023779913956","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-52","0.5","63.842123392551144","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-51","0.5","96.44522053357096","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-51","0.5","69.95537511332685","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-51","0.5","67.51895982106095","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-51","0.5","91.0503296959817","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-50","0.5","38.78425344934728","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-50","0.45","61.21105326993228","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-50","0.45","201.90494270507372","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-49","0.45","65.59202285655041","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-49","0.45","63.678188058959776","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-49","0.45","86.50916689311642","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-49","0.45","34.65174062614859","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-48","0.4","58.71278532570155","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-48","0.4","195.85458666155995","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-48","0.4","60.62274682286551","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-48","0.4","61.38329132846916","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-47","0.4","84.38276584136297","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-47","0.4","30.40893424534131","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-46","0.35000000000000003","74.50450616343285","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-46","0.35000000000000003","193.1251354306561","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-46","0.35000000000000003","79.84660703313843","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-45","0.35000000000000003","57.068857271056785","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-45","0.35000000000000003","81.49018383034168","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-45","0.35000000000000003","26.57866101397077","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-44","0.3","71.1765017795386","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-44","0.3","187.96757878990508","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-44","0.3","79.62785610368502","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-44","0.3","54.26874217822576","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-43","0.3","79.57158279115264","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-43","0.3","22.54264445174847","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-43","0.25","69.70953481267983","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-43","0.25","185.03237841790605","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-42","0.25","77.60710639887385","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-42","0.25","52.92746955445545","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-42","0.25","76.83094789425665","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-42","0.25","19.417524025292515","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-41","0.2","72.09345655228695","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-41","0.2","185.03781696622855","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-41","0.2","76.18446377255245","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-41","0.2","51.470011832861914","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-40","0.2","76.1206880200579","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-40","0.2","17.339085243452033","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-40","0.15000000000000002","79.93093717490945","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-40","0.15000000000000002","205.95640828685137","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-39","0.15000000000000002","75.18766180728409","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-39","0.15000000000000002","48.85554446996007","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-39","0.15000000000000002","73.12015640093828","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-38","0.15000000000000002","14.27746315573424","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-38","0.1","81.22558221065809","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-38","0.1","197.091232414751","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-37","0.1","269.09745603885466","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-37","0.1","48.65365880932395","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-37","0.1","84.03624779479264","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-37","0.1","13.585771028236886","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-36","0.05","100.80144994054196","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_17-36","0.05","228.8773750780381","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_17-36","0.05","265.52239822508204","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_17-36","0.05","52.70052709925471","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_17-35","0.05","79.35742054142077","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_17-35","0.05","10.664114262026148","0","ContextualBandit-v2",""
