"Step","env_id: ContextualBandit-v2 - regret","env_id: ContextualBandit-v2 - regret__MIN","env_id: ContextualBandit-v2 - regret__MAX"
"112","31.834625637694625","19.023745577312873","49.169428425162174"
"113","32.06147152790357","19.183665247892485","49.50550866000839"
"114","32.22143501576795","19.183665247892485","49.81851964320973"
"115","32.36870984089055","19.192641552013498","50.12931976981689"
"116","32.58655340723013","19.325272915464154","50.13643890325362"
"117","32.75885060266904","19.88346966236355","50.553914910861835"
"118","32.89984418784943","19.955452464300834","50.98016433419287"
"119","33.12413260831525","20.05723373444652","51.41714227325909"
"120","33.30466244447303","20.310804513721656","51.775080164522066"
"121","33.422582898329345","20.337664778091145","52.217090465353174"
"122","33.643855224645584","20.337664778091145","52.217090465353174"
"123","33.77178551075423","20.354467871618095","52.217090465353174"
"124","33.92437604420418","20.354467871618095","52.217090465353174"
"125","34.132218673061494","20.354467871618095","52.455271996558494"
"126","34.212987576724544","20.367476190219854","52.455271996558494"
"127","34.427438140388496","20.367476190219854","53.04293583410912"
"128","34.571746866288315","20.96713298775896","53.04293583410912"
"129","34.74303838237688","20.96713298775896","53.04293583410912"
"130","34.90166253215875","20.96713298775896","53.125676357769"
"131","35.02475075976007","21.193319646037022","53.125676357769"
"132","35.12752946333197","21.193319646037022","53.125676357769"
"133","35.224175984704694","21.245917870294402","53.125676357769"
"134","35.273839291811456","21.245917870294402","53.125676357769"
"135","35.36625615105548","21.25217398564415","53.125676357769"
"136","35.50882299607825","21.270174711542854","53.89229856468693"
"137","35.66033474490236","21.270174711542854","53.89229856468693"
"138","35.844418830870445","21.270174711542854","54.49141777543982"
"139","35.972351159854334","21.270174711542854","54.49141777543982"
"140","36.05805267738971","21.270174711542854","54.49141777543982"
"141","36.224593557999036","21.270174711542854","54.49141777543982"
"142","36.41717703892458","21.560415254965914","54.49141777543982"
"143","36.58076430336118","21.586022371917615","55.373546060845754"
"144","36.758014471045","21.586022371917615","55.53780414223926"
"145","36.83197000745317","21.75406251611363","55.53780414223926"
"146","37.02697505410229","21.82026685827447","55.53780414223926"
"147","37.13521739962134","21.82026685827447","55.603690054768975"
"148","37.22328905416658","21.82026685827447","56.220792378170295"
"149","37.42617965215675","21.82026685827447","56.220792378170295"
"150","37.55053429136672","21.845358722586212","56.29847350274987"
"151","37.63091090457938","21.85843625464915","56.29847350274987"
"152","37.76469474468775","21.85843625464915","56.42007889544368"
"153","37.87401925355333","21.85843625464915","56.920053658615416"
"154","38.00045373385295","22.24255109417643","57.41075758788088"
"155","38.0437148711348","22.66153301146156","57.41075758788088"
"156","38.1557047944606","22.66153301146156","57.41075758788088"
"157","38.23387979921471","22.66153301146156","57.41075758788088"
"158","38.39353986566065","22.66153301146156","57.41075758788088"
"159","38.49307414040729","22.66153301146156","57.87981397175516"
"160","38.53325664347133","22.817451852098763","57.87981397175516"
"161","38.739002055924935","22.817451852098763","57.87981397175516"
"162","38.860479563696735","22.817451852098763","57.87981397175516"
"163","38.94743597894099","22.817451852098763","57.87981397175516"
"164","39.10469698568438","22.817451852098763","58.38295121747373"
"165","39.17726843597327","22.819025426978754","58.38295121747373"
"166","39.30076531963015","22.819025426978754","59.0028827816049"
"167","39.41326381698388","22.819025426978754","59.0028827816049"
"168","39.483384559027805","22.819025426978754","59.0028827816049"
"169","39.62985606842182","22.819025426978754","59.0028827816049"
"170","39.67460670922602","22.819025426978754","59.0028827816049"
"171","39.75785092042038","22.973584650474468","59.01802446430598"
"172","39.83660215252543","22.973584650474468","59.01802446430598"
"173","39.971170216441664","23.42392844344506","59.01802446430598"
"174","40.06641211688803","23.42392844344506","59.01802446430598"
"175","40.17806063444824","23.42392844344506","59.01802446430598"
"176","40.280037058125735","23.5580798661136","59.01802446430598"
"177","40.444874873479556","23.5580798661136","59.58081160318661"
"178","40.62168080667051","24.003982986142216","59.58081160318661"
"179","40.723396413482185","24.003982986142216","59.58081160318661"
"180","40.85315855217504","24.003982986142216","60.045678912850406"
"181","41.04272887617562","24.124450470997466","60.045678912850406"
"182","41.16485887090706","24.124450470997466","60.045678912850406"
"183","41.24918812707904","24.124450470997466","60.05360743633427"
"184","41.382361177020734","24.195583201371885","60.07051532023919"
"185","41.47374268072637","24.215601122585287","60.07051532023919"
"186","41.62365870950302","24.215601122585287","60.422332379368854"
"187","41.74817586791086","24.238034458914424","60.422332379368854"
"188","41.94905979811642","24.734632511152927","61.09798816425558"
"189","42.075293793642295","24.734632511152927","61.77327701219101"
"190","42.16673697087185","24.742485253643135","62.050155308986696"
"191","42.28835933277128","24.762204392481095","62.050155308986696"
"192","42.435027775348246","24.762204392481095","62.050155308986696"
"193","42.51823040502862","24.762204392481095","62.050155308986696"
"194","42.59666811571859","24.762204392481095","62.050155308986696"
"195","42.676672698524975","25.05550272527514","62.619009523432574"
"196","42.78689795632135","25.850863219024934","62.619009523432574"
"197","42.868023316281786","25.850863219024934","63.01323720168576"
"198","43.034599657794416","25.850863219024934","63.01323720168576"
"199","43.07100422176706","25.90119643834533","63.01323720168576"
"200","43.14068487329938","25.90119643834533","63.48401440465622"
"201","43.24858750765384","25.90119643834533","63.48401440465622"
"202","43.38033919849009","25.90119643834533","64.04425778420942"
"203","43.47170585878264","25.90119643834533","64.04425778420942"
"204","43.63144783919986","26.109813813178306","64.04425778420942"
"205","43.766054006500454","26.109813813178306","64.04425778420942"
"206","43.872695777980006","26.132970976283","64.04425778420942"
"207","43.981419271436344","26.132970976283","64.04425778420942"
"208","44.106647023653174","26.132970976283","64.04425778420942"
"209","44.16514949601286","26.132970976283","64.04425778420942"
"210","44.24132721414417","26.132970976283","64.04425778420942"
"211","44.4244867700961","26.210152404749568","64.51870047200941"
"212","44.6065871809009","26.71774493753016","65.07738098876946"
"213","44.682273298403636","26.71774493753016","65.07738098876946"
"214","44.7473889344104","26.71774493753016","65.07738098876946"
"215","44.84141537450966","26.71774493753016","65.07738098876946"
"216","44.94403567016549","26.71774493753016","65.58909632045906"
"217","45.02515770371736","26.71774493753016","65.58909632045906"
"218","45.14683131656047","26.71774493753016","65.58909632045906"
"219","45.260954873129805","26.71774493753016","66.24727846598068"
"220","45.32171374238681","26.740069052006202","66.24727846598068"
"221","45.433546298015834","26.797945415723433","66.92174438884284"
"222","45.58019277494232","27.357949875901788","67.34951431804943"
"223","45.706467633033775","27.357949875901788","67.34951431804943"
"224","45.778480438939205","27.357949875901788","67.34951431804943"
"225","45.90082017006706","27.36585353988752","67.97197319281842"
"226","45.98637771124127","27.57970053642414","67.97197319281842"
"227","46.05907685244685","27.57996479733285","67.97197319281842"
"228","46.23584363803995","27.730305424038928","68.54141939696125"
"229","46.34474410149003","27.730305424038928","69.1135814545862"
"230","46.479961216355015","27.843801397145533","69.80504565644473"
"231","46.523586163544046","27.85235548116924","69.80504565644473"
"232","46.62623402702852","27.85235548116924","70.05741173070885"
"233","46.725157346189285","28.481466317781308","70.0691132801383"
"234","46.78393537381683","28.62462804786361","70.0691132801383"
"235","46.92112390574982","28.62462804786361","70.0691132801383"
"236","47.060145017064784","28.62462804786361","70.0691132801383"
"237","47.1662219623992","28.62462804786361","70.0691132801383"
"238","47.2345006151439","28.62462804786361","70.0691132801383"
"239","47.363842326555414","28.82635805397797","70.58922853614224"
"240","47.426232717845046","28.82635805397797","71.07375564875309"
"241","47.48650949010848","28.82635805397797","71.07375564875309"
"242","47.633951651065125","29.2790903898113","71.51834388042596"
"243","47.7539593082744","29.803713407118238","71.51834388042596"
"244","47.85978959150004","29.803713407118238","71.51834388042596"
"245","47.97070306626263","29.803713407118238","71.89830710061904"
"246","48.10250824548975","30.03630295210127","71.89830710061904"
"247","48.203923615233414","30.03630295210127","71.89830710061904"
"248","48.25919993716135","30.03630295210127","71.89830710061904"
"249","48.33886115420765","30.03630295210127","71.89830710061904"
"250","48.48110209727117","30.03630295210127","71.89830710061904"
"251","48.58124834400683","30.03630295210127","72.55090747532662"
"252","48.66719002117566","30.03630295210127","72.55090747532662"
"253","48.76877004690938","30.03630295210127","73.1114685288249"
"254","48.86367176777235","30.03630295210127","73.1114685288249"
"255","48.981627565376876","30.03630295210127","73.1114685288249"
"256","49.06460240118243","30.03630295210127","73.1114685288249"
"257","49.146472545918094","30.03630295210127","73.70981091687604"
"258","49.27916868782382","30.46260606542682","74.29257271940209"
"259","49.35458927218079","30.46260606542682","74.29257271940209"
"260","49.42666478590625","30.46260606542682","74.29257271940209"
"261","49.514533067002326","30.46260606542682","74.29257271940209"
"262","49.62312570974091","30.46260606542682","74.29257271940209"
"263","49.798876921797955","30.475686938788588","74.29257271940209"
"264","49.90227544805006","30.475686938788588","74.29257271940209"
"265","49.99128352516281","30.475686938788588","74.29257271940209"
"266","50.0595718078193","30.475686938788588","74.29257271940209"
"267","50.14633461184427","30.475686938788588","74.29257271940209"
"268","50.19544794981475","30.475686938788588","74.29257271940209"
"269","50.30830647373803","30.475686938788588","74.29257271940209"
"270","50.34442652129005","31.122793745016846","74.29257271940209"
"271","50.4002042084913","31.122793745016846","74.29257271940209"
"272","50.49122430736417","31.122793745016846","74.85790144329253"
"273","50.6140867041515","31.122793745016846","74.85790144329253"
"274","50.70771447550212","31.122793745016846","74.85790144329253"
"275","50.80204525389447","31.122793745016846","75.36634873756645"
"276","50.83461957605437","31.236689714387715","75.36634873756645"
"277","50.90665684912993","31.236689714387715","75.36634873756645"
"278","51.04994356794314","31.236689714387715","75.72742038156431"
"279","51.10061620197751","31.236689714387715","75.72742038156431"
"280","51.17798297647661","31.236689714387715","75.72742038156431"
"281","51.2573172771322","31.236689714387715","75.72742038156431"
"282","51.35359552993894","31.44173505878543","75.72742038156431"
"283","51.42646071869601","31.44173505878543","76.31300411244413"
"284","51.5195021965698","31.44173505878543","76.31300411244413"
"285","51.61965629428582","31.44173505878543","76.87909413176841"
"286","51.70644131704169","31.44173505878543","76.87909413176841"
"287","51.77066186392582","31.454033766208962","76.87909413176841"
"288","51.836218468966734","31.454033766208962","76.87909413176841"
"289","51.91066315437479","31.454033766208962","77.27801302716396"
"290","52.04685746932646","31.469356306849328","77.34468065012774"
"291","52.17274945167804","31.524617946163552","77.34468065012774"
"292","52.226718757398345","31.996616106612276","77.34468065012774"
"293","52.317915328882364","31.996616106612276","78.0094664842779"
"294","52.445801768719555","32.00458698238133","78.38284953187836"
"295","52.518819146563324","32.00458698238133","78.39587216337485"
"296","52.562080365031726","32.00458698238133","78.39587216337485"
"297","52.70428555406545","32.072400528823785","78.84298589207404"
"298","52.72692386971933","32.072400528823785","78.84298589207404"
"299","52.78403656300745","32.08894719260489","78.84298589207404"
"300","52.887950184168254","32.08894719260489","78.84298589207404"
"301","52.918324419949","32.08894719260489","78.84298589207404"
"302","52.98895529084202","32.08894719260489","79.40954987239466"
"303","53.025094535133476","32.08894719260489","79.40954987239466"
"304","53.10128358280851","32.08894719260489","79.40962887154686"
"305","53.16515599538029","32.08894719260489","79.52256649690746"
"306","53.29942650664558","32.08894719260489","79.52256649690746"
"307","53.36948902525056","32.08894719260489","79.52256649690746"
"308","53.487570759687436","32.08894719260489","79.52256649690746"
"309","53.54061696865429","32.08894719260489","79.52256649690746"
"310","53.59463570815627","32.08894719260489","79.52256649690746"
"311","53.65655709883559","32.08894719260489","79.52256649690746"
"312","53.717899322203934","32.09873160360248","79.52256649690746"
"313","53.812402501438655","32.09873160360248","80.09201232255973"
"314","53.92778846420019","32.1093987450913","80.09201232255973"
"315","53.95229805673645","32.1093987450913","80.09201232255973"
"316","54.01611351531035","32.1374545673876","80.09201232255973"
"317","54.13629559471791","32.138811907957816","80.09201232255973"
"318","54.22257490577256","32.138811907957816","80.51481169031436"
"319","54.28292389716179","32.138811907957816","80.51481169031436"
"320","54.417407177233144","32.138811907957816","80.51481169031436"
"321","54.48541321160214","32.138811907957816","80.51481169031436"
"322","54.58684598422068","32.138811907957816","81.38944590006804"
"323","54.63426981442012","32.138811907957816","81.38944590006804"
"324","54.71631331337962","32.357513157353836","81.96168115760788"
"325","54.77596111475194","32.357513157353836","81.96168115760788"
"326","54.85168705631718","32.5267410487095","81.96168115760788"
"327","54.930069816477236","32.5267410487095","82.29699424003977"
"328","55.005228177667746","32.5267410487095","82.29699424003977"
"329","55.095859953595024","32.5267410487095","82.29699424003977"
"330","55.19089730470202","32.54770579550038","82.29699424003977"
"331","55.245438288879065","32.59906869607831","82.29699424003977"
"332","55.32403229899157","32.59906869607831","82.29699424003977"
"333","55.399872945209836","32.59906869607831","82.29699424003977"
"334","55.47801020829271","32.59906869607831","82.29699424003977"
"335","55.56422447506213","32.59906869607831","82.30333576776489"
"336","55.6187883671802","32.59906869607831","82.30333576776489"
"337","55.700196467975466","32.59906869607831","82.30333576776489"
"338","55.78055688991442","32.59906869607831","82.78701671652125"
"339","55.840829362316434","32.59906869607831","82.78701671652125"
"340","55.86865016380216","32.59906869607831","82.78701671652125"
"341","55.88484191852505","32.59906869607831","82.78701671652125"
"342","55.928350422848574","32.61262109611818","82.78701671652125"
"343","55.989746521014744","32.61262109611818","82.79262702090577"
"344","56.04896843502207","32.61262109611818","82.79262702090577"
"345","56.205009808605055","33.21384883074035","82.79262702090577"
"346","56.30425224089029","33.245166085635816","82.79262702090577"
"347","56.44529111098245","33.245166085635816","82.79262702090577"
"348","56.46296482621842","33.245166085635816","83.30272691846737"
"349","56.47843970196826","33.245166085635816","83.72880752509973"
"350","56.4915524474652","33.245166085635816","83.72880752509973"
"351","56.587271665941834","33.245166085635816","84.31567225613395"
"352","56.684444340322244","33.245166085635816","84.31567225613395"
"353","56.68827360509489","33.25194485854483","84.31567225613395"
"354","56.75429337713329","33.25194485854483","84.31567225613395"
"355","56.81024576542441","33.25194485854483","84.31567225613395"
"356","56.89278805946705","33.25194485854483","84.5298839904691"
"357","56.952192097807","33.7768130926773","84.5298839904691"
"358","57.00912295016049","33.7768130926773","84.5298839904691"
"359","57.04774774913972","33.7768130926773","84.5298839904691"
"360","57.08678195772878","33.80744329353645","84.5298839904691"
"361","57.12090123574523","33.80744329353645","84.5298839904691"
"362","57.291535082801246","33.81029415485281","84.5298839904691"
"363","57.385701221714385","33.81029415485281","84.5298839904691"
"364","57.409063453163974","34.11149579541146","84.5298839904691"
"365","57.4856849248317","34.11149579541146","84.5298839904691"
"366","57.51970392233833","34.11149579541146","84.5298839904691"
"367","57.633848338707075","34.11149579541146","84.73407379974681"
"368","57.77867510962128","34.47738788778081","84.73407379974681"
"369","57.84661608883493","34.47738788778081","84.73407379974681"
"370","57.85332325140476","34.47738788778081","84.73407379974681"
"371","57.89584317572334","34.49219053882178","84.73407379974681"
"372","58.02253442734368","34.98268133768729","84.73407379974681"
"373","58.11184349852366","34.994628064210396","85.39722342531391"
"374","58.19921626770475","34.994628064210396","85.39722342531391"
"375","58.251130111639654","34.994628064210396","85.39722342531391"
"376","58.31087426545267","34.994628064210396","85.39722342531391"
"377","58.364602254425705","34.994628064210396","85.39722342531391"
"378","58.451321905637315","34.994628064210396","85.39722342531391"
"379","58.50253640723271","34.994628064210396","85.39722342531391"
"380","58.566934115156904","34.994628064210396","85.8956285172684"
"381","58.606312858440226","35.247359978032016","85.8956285172684"
"382","58.65457581469695","35.247359978032016","85.8956285172684"
"383","58.68201822087911","35.35114624212381","85.8956285172684"
"384","58.75248636064804","35.35114624212381","85.8956285172684"
"385","58.80296682380594","35.35114624212381","85.8956285172684"
"386","58.836497522760645","35.38414027852763","85.8956285172684"
"387","58.91140227240702","35.38414027852763","85.8956285172684"
"388","58.94516872769186","35.38414027852763","85.8956285172684"
"389","58.996074680728526","35.38414027852763","86.40624115267086"
"390","59.084997036900454","35.38414027852763","86.40624115267086"
"391","59.20115526945887","35.38414027852763","86.66673002391002"
"392","59.27832698971008","35.38414027852763","86.66673002391002"
"393","59.35256274392575","35.38414027852763","86.66673002391002"
"394","59.380843573142464","35.41758503150405","86.66673002391002"
"395","59.4111443258413","35.41758503150405","86.66673002391002"
"396","59.50268116550867","35.456590565489115","87.07484366756003"
"397","59.626909324753086","35.456590565489115","87.07484366756003"
"398","59.680474410765925","35.456590565489115","87.07484366756003"
"399","59.7202140658632","35.456590565489115","87.21144614547349"
"400","59.790303164108956","35.93106673410084","87.21144614547349"
"401","59.831151015440255","35.93106673410084","87.21144614547349"
"402","59.87539218492455","35.93106673410084","87.21144614547349"
"403","59.939401962160595","35.93106673410084","87.21144614547349"
"404","59.95354605521343","35.93106673410084","87.21144614547349"
"405","59.995216032224036","35.93106673410084","87.21144614547349"
"406","60.06912937219541","35.93106673410084","87.21144614547349"
"407","60.12770932081004","35.93106673410084","87.21144614547349"
"408","60.16535637132555","35.93106673410084","87.21144614547349"
"409","60.235420186256555","35.93106673410084","87.21144614547349"
"410","60.2538461073462","35.93106673410084","87.21144614547349"
"411","60.29631322407093","35.93106673410084","87.21144614547349"
"412","60.32375967053399","35.93106673410084","87.21144614547349"
"413","60.37643363574519","35.93106673410084","87.21144614547349"
"414","60.40488353333429","35.93106673410084","87.62759523488573"
"415","60.42917509298062","35.93106673410084","87.62759523488573"
"416","60.489131808308116","35.93106673410084","87.62759523488573"
"417","60.54688048299472","35.93106673410084","87.62759523488573"
"418","60.620541601191235","35.93106673410084","88.38952442910104"
"419","60.62093959380294","35.93106673410084","88.38952442910104"
"420","60.6866412270574","35.93106673410084","88.38952442910104"
"421","60.70892147583149","35.93106673410084","88.38952442910104"
"422","60.79800425709014","35.93106673410084","88.38952442910104"
"423","60.860800144529925","35.93106673410084","88.38952442910104"
"424","60.91122526715802","35.93106673410084","88.38952442910104"
"425","60.94665206955115","35.93106673410084","88.38952442910104"
"426","60.98708175360992","35.931261814204795","88.38952442910104"
"427","61.0298074206512","36.01302656105013","88.38952442910104"
"428","61.085916332976026","36.01302656105013","88.38952442910104"
"429","61.12136752818898","36.01302656105013","88.38952442910104"
"430","61.1897730102145","36.01302656105013","88.96358553948117"
"431","61.19771720715666","36.01302656105013","88.96358553948117"
"432","61.25400052671582","36.01302656105013","88.96358553948117"
"433","61.283032577899796","36.01302656105013","88.96358553948117"
"434","61.348897285897095","36.01740458864549","88.96358553948117"
"435","61.370951315443214","36.01740458864549","88.96358553948117"
"436","61.41364479273563","36.01740458864549","88.96358553948117"
"437","61.45479742411134","36.01740458864549","88.96358553948117"
"438","61.51004111594787","36.01740458864549","88.96358553948117"
"439","61.573500583889995","36.31042134666693","88.96358553948117"
"440","61.57607260854108","36.31042134666693","88.96358553948117"
"441","61.613625776283584","36.31042134666693","89.45541139193111"
"442","61.702800962681906","36.44711485076548","89.45541139193111"
"443","61.71636903497706","36.44711485076548","89.45541139193111"
"444","61.74949506532072","36.44711485076548","89.87016926334604"
"445","61.76782675674024","36.44711485076548","89.87016926334604"
"446","61.79174665105191","36.44711485076548","90.08325821782714"
"447","61.844045966752326","36.44711485076548","90.08325821782714"
"448","61.91575358815755","36.44711485076548","90.08325821782714"
"449","61.98964191278072","36.44711485076548","90.08325821782714"
"450","62.0245440357925","36.44711485076548","90.08325821782714"
"451","62.12013463164534","36.44711485076548","90.08325821782714"
"452","62.16228623727605","36.44711485076548","90.08325821782714"
"453","62.21066303084186","36.44711485076548","90.08325821782714"
"454","62.31591773093414","36.44711485076548","90.08325821782714"
"455","62.34413656104421","36.61331859345278","90.08325821782714"
"456","62.40857160676816","36.667189101660085","90.08325821782714"
"457","62.4430776036272","36.667189101660085","90.08325821782714"
"458","62.480929161906396","36.793469029843244","90.08325821782714"
"459","62.53096141444071","36.793469029843244","90.08325821782714"
"460","62.549399976923446","36.793469029843244","90.08325821782714"
"461","62.61608239398262","37.29908109672019","90.08325821782714"
"462","62.67672851394466","37.30043617658165","90.08325821782714"
"463","62.70498019507299","37.30043617658165","90.08325821782714"
"464","62.733984572314014","37.30043617658165","90.08325821782714"
"465","62.77988602292013","37.30043617658165","90.08325821782714"
"466","62.842066380138995","37.30043617658165","90.08325821782714"
"467","62.85550214753826","37.30043617658165","90.08325821782714"
"468","62.90720566411844","37.30043617658165","90.08325821782714"
"469","62.94252671587195","37.30043617658165","90.61102167993499"
"470","62.9483269344614","37.30043617658165","90.61102167993499"
"471","62.96770020071079","37.30043617658165","90.61102167993499"
"472","62.978879869222496","37.30043617658165","90.61102167993499"
"473","63.05603642829164","37.30043617658165","91.19749168527747"
"474","63.15319929122664","37.30043617658165","91.6362860530822"
"475","63.201192016590845","37.30043617658165","91.6362860530822"
"476","63.243296869199746","37.30043617658165","91.6362860530822"
"477","63.28901600675764","37.30043617658165","91.6362860530822"
"478","63.336637789867105","37.30043617658165","91.6362860530822"
"479","63.342747857142626","37.30043617658165","91.6362860530822"
"480","63.40795356389729","37.30043617658165","91.6362860530822"
"481","63.424939041497375","37.30043617658165","91.6362860530822"
"482","63.45057207953844","37.75274904382463","91.6362860530822"
"483","63.508619504840844","37.75274904382463","92.1863184039251"
"484","63.51869921462867","37.75274904382463","92.1863184039251"
"485","63.56853891720587","37.75274904382463","92.1863184039251"
"486","63.57355433709129","37.75274904382463","92.1863184039251"
"487","63.59644099628557","37.75274904382463","92.1863184039251"
"488","63.614598911435365","37.75274904382463","92.1863184039251"
"489","63.64317453586768","37.75274904382463","92.1863184039251"
"490","63.669620255519256","37.75274904382463","92.1863184039251"
"491","63.70898956807405","37.75274904382463","92.76763617215508"
"492","63.73236371556686","37.75274904382463","92.76763617215508"
