"Step","noisy_net: false - regret","noisy_net: false - regret__MIN","noisy_net: false - regret__MAX"
"495","123.71191354693502","93.63903712979598","171.21371586275401"
"496","123.87199040307064","93.63903712979598","171.38065514928996"
"497","124.16816480923768","93.63903712979598","171.7023886384799"
"498","124.40537559957095","93.63903712979598","171.87459853850137"
"499","124.62107915898942","93.77670262739949","172.09061431784815"
"500","124.86188989116712","93.97200453248365","172.25454271132094"
"501","125.09291305898005","94.40058589354749","172.41005355409436"
"502","125.3357020759781","94.9575973783533","172.57125112546177"
"503","125.5388736730798","95.14762089532334","172.75170686809935"
"504","125.70960204824668","95.16346253964768","172.90053893795195"
"505","125.88983802492443","95.43702611583045","173.06847890550884"
"506","126.07971944666322","95.77143410083798","173.2396672326959"
"507","126.37485090622924","96.2146988217549","173.96873364683742"
"508","126.62125809734525","96.41831890566075","174.21643938189757"
"509","126.77728767893129","96.54810123390142","174.26928510164512"
"510","126.99289251283231","96.66708862608424","174.46486437141056"
"511","127.22223292217768","96.69458758040355","174.6521721847283"
"512","127.48492096777983","96.79628593490858","175.3734906038972"
"513","127.69209131731007","96.79628593490858","175.5813006613777"
"514","127.87681543989609","96.79628593490858","175.92323674879378"
"515","128.07632935335357","96.89955019474031","176.11078097129567"
"516","128.31641349050855","97.3105476574605","176.3925055974196"
"517","128.52425040447395","97.3357935891907","176.51095872265648"
"518","128.7329808837017","97.58091084945904","176.6813149506047"
"519","128.95695614309594","97.58091084945904","176.89422595227242"
"520","129.16466479942818","97.58091084945904","176.99802027673272"
"521","129.351845178636","98.05819124479","177.32144159988687"
"522","129.549776188196","98.05819124479","178.00575047957355"
"523","129.7568459798542","98.2026314622142","178.3809076862898"
"524","129.99369966088116","98.31580115526315","178.56787625669574"
"525","130.19863758044886","98.31580115526315","178.75344211247142"
"526","130.37531314264922","98.46227774432408","178.99361921087018"
"527","130.5334596834785","99.21332361485963","179.5351979484342"
"528","130.7132792778007","99.25881887891202","179.82921319039207"
"529","130.92108285174672","99.2889695279065","180.1971664827929"
"530","131.07612171078088","99.2889695279065","180.3632014763125"
"531","131.23602894808383","99.42346494251991","180.65124393632786"
"532","131.42592079659903","99.45217120337398","180.72409435018673"
"533","131.5620135788458","99.45217120337398","180.7956600668163"
"534","131.7849841989801","99.45217120337398","180.99214973774616"
"535","131.99335010235393","99.48086068424145","181.30973057064793"
"536","132.2193421401872","99.49248580966866","181.43670123432443"
"537","132.38202352948403","99.50068114802144","181.61297055005457"
"538","132.5889803308129","99.50068114802144","181.9118766063623"
"539","132.7467042827029","99.506210827049","182.19777871536866"
"540","132.99473256947158","99.53818531762228","182.54725145332992"
"541","133.17360294771345","99.53818531762228","182.5590231327487"
"542","133.38073362347794","100.16096984385516","182.7327174640276"
"543","133.61217253767052","100.96016730509946","183.01747809219702"
"544","133.73179491377786","100.97295028374724","183.08329062986812"
"545","133.9216968786573","100.97295028374724","183.24546353932786"
"546","134.09789967939767","101.09408228653906","183.48303123748553"
"547","134.26112074503126","101.24353081084223","183.76516068361252"
"548","134.42118792918637","101.82665193504022","183.89236269454713"
"549","134.57436550636115","101.8580938875562","184.04545348295733"
"550","134.71621986139837","102.03397609466852","184.15369903855716"
"551","134.86801086193492","102.18539659865232","184.3378358522675"
"552","135.0133293800894","102.18539659865232","184.54363536691855"
"553","135.17140563012723","102.46801452767667","184.65957874542278"
"554","135.2879665755418","102.59890613198682","184.84494819234737"
"555","135.43818908694428","102.59890613198682","184.96566761706544"
"556","135.61461164424685","102.65137274544541","185.01944235623964"
"557","135.78619199465183","103.26916695574087","185.01944235623964"
"558","135.96637799934138","103.28466319157238","185.81656223710175"
"559","136.10924009568902","103.28466319157238","185.95833470129347"
"560","136.32380326143704","103.2956428602144","186.13486149094481"
"561","136.48676896534508","103.2956428602144","186.37342418775637"
"562","136.5639661232534","103.2956428602144","186.46306328897987"
"563","136.72423765460266","103.2956428602144","186.7068428265081"
"564","136.8782443681324","103.31563121455814","186.96095025427766"
"565","137.02507061905442","103.34994002051303","187.1754467339034"
"566","137.19818680389946","103.98462567346647","187.27667513331102"
"567","137.34809971436516","104.02126323738369","187.34348921203483"
"568","137.5077216472338","104.03041140890231","187.42371457912353"
"569","137.68711952544115","104.03041140890231","187.61137770240725"
"570","137.87642421345961","104.03606007064614","187.68649350420012"
"571","138.0959153870076","104.07022780966054","187.8358802690822"
"572","138.3048213191772","104.07978705898645","188.05091446229946"
"573","138.49919874144496","104.07978705898645","188.1349114697986"
"574","138.66808535758628","104.07978705898645","188.3626106039829"
"575","138.81157004081706","104.07978705898645","188.5983471462705"
"576","138.95590445229752","104.07978705898645","188.65458369726844"
"577","139.14719470176422","104.75766840961288","188.82815386949673"
"578","139.2730012293049","104.77773559710661","188.8835256907436"
"579","139.43102622148044","104.78901130931708","189.0759697560444"
"580","139.62222098308854","105.42243803209432","189.22154690387205"
"581","139.8172672630381","105.64046375606408","189.9229599726479"
"582","140.0113773088775","106.04313892450975","190.08966570314956"
"583","140.1051148417005","106.04313892450975","190.1418942479381"
"584","140.21458757014207","106.04313892450975","190.20957736740127"
"585","140.32421773406676","106.04313892450975","190.26214337139643"
"586","140.47585331303654","106.25340279003544","190.3429679849689"
"587","140.564897090477","106.27189343476938","190.4905389620863"
"588","140.74666582002598","106.76735755659502","191.2532199115109"
"589","140.90974729989327","106.76735755659502","191.30338537175564"
"590","141.00424727687414","107.09895179360295","191.37713646361834"
"591","141.14630596081193","107.31652684623658","191.45064620328176"
"592","141.332546190764","107.5726929828786","191.54619711522733"
"593","141.43833256875106","107.5726929828786","191.7299980922674"
"594","141.57479599631557","108.20611219035281","191.86926324844768"
"595","141.7248556909947","108.20611219035281","192.04304946117236"
"596","141.83553907754157","108.20611219035281","192.18975915187167"
"597","141.96427433654824","108.32873000653143","192.2434389312493"
"598","142.07745824851446","108.32873000653143","192.36942131865433"
"599","142.19436097775673","108.32873000653143","192.4618192805873"
"600","142.32059755237924","108.32873000653143","192.6837805535349"
"601","142.67033615401638","108.88828826539637","192.6837805535349"
"602","142.9507490468415","109.0944390891093","192.6837805535349"
"603","143.24803193911129","109.0944390891093","192.6837805535349"
"604","143.59403437728625","109.36513235720957","193.277616643655"
"605","143.9007362673546","109.57582266952767","193.277616643655"
"606","144.249778242843","109.84899107109543","193.277616643655"
"607","144.61350201305996","109.84899107109543","194.04084817747705"
"608","145.0023824379871","110.06138019354147","194.73478551934667"
"609","145.35212083262513","110.22122548553422","194.73478551934667"
"610","145.6878315752547","110.37098379091829","195.3963497991387"
"611","145.97099504594883","110.51346986776232","195.86061087651134"
"612","146.3413516412561","110.73472193929463","195.86061087651134"
"613","146.78863093080844","111.02966656063671","196.51120464082277"
"614","147.2329725331795","111.34410799072432","197.16406735761177"
"615","147.62178553858914","111.61998730405263","197.16406735761177"
"616","148.0034944415137","111.9251611280606","197.17117803794372"
"617","148.35599681162097","112.09150135356708","197.17117803794372"
"618","148.78442331569923","112.39449999207493","197.90566092983767"
"619","149.19691834406566","112.69214929722887","198.64513554616897"
"620","149.5358051387432","113.15855953546483","199.44347116309908"
"621","149.91329410230912","113.42980204351802","199.5357387486235"
"622","150.26286809622948","113.51597883244334","200.1989554912975"
"623","150.708004220051","114.34817241726905","200.9105922198709"
"624","151.03761465528635","114.63523491433533","200.9105922198709"
"625","151.33547316941807","115.05875976768979","201.57508455368753"
"626","151.68347822591068","115.50155171846633","202.22534059921182"
"627","151.95496286168233","115.50452943348964","202.22534059921182"
"628","152.2341429279341","115.52501283600168","202.22534059921182"
"629","152.52337830510518","115.54239711846199","202.8682170247613"
"630","152.76707339865254","115.55978326800465","202.8682170247613"
"631","153.1682176026229","115.93218186591095","203.46202828126326"
"632","153.48477159516375","116.27314482810183","203.46202828126326"
"633","153.8530466989629","116.61201277550329","203.53323806719874"
"634","154.11686969159064","116.94377971382423","203.53323806719874"
"635","154.3478996400085","116.94377971382423","203.53323806719874"
"636","154.6410750647165","116.95573357803988","203.56113792303805"
"637","154.96558984881847","116.99715311298125","203.56113792303805"
"638","155.22161137805972","116.99715311298125","203.56113792303805"
"639","155.49020451561603","117.50638052481547","203.67815957336467"
"640","155.80408099738682","117.52602170712659","204.18169033794706"
"641","156.1730507010195","117.53633542311181","204.69831242745084"
"642","156.49919162070233","117.55797465930137","205.17315695226947"
"643","156.73444062093145","117.57706304919182","205.85612174782108"
"644","157.00405760448228","118.31616456994283","206.64847491048437"
"645","157.30711990612144","118.31988520198017","207.38241178775505"
"646","157.60057400425558","118.32643605340897","208.1632694158915"
"647","157.93401955566347","118.34857298200077","208.18506352000657"
"648","158.25355463410557","118.36875971365373","208.66191069855742"
"649","158.55887355680073","118.36875971365373","209.32514344925892"
"650","158.91119890396934","118.44225889296288","210.12952018331723"
"651","159.24157573205716","118.45016461543892","210.7881769438308"
"652","159.50194106208482","118.47086905944188","210.98316528277675"
"653","159.8340223095823","118.48840523215648","211.70926623346705"
"654","160.08963123030992","118.48840523215648","211.76425056368626"
"655","160.3974262760832","118.48840523215648","212.48145693914105"
"656","160.74267311688104","118.48840523215648","213.1363911258529"
"657","161.1248729320078","118.50088656730883","213.48204298104218"
"658","161.37586300568944","118.53081099267017","213.89063213723082"
"659","161.69952708386782","118.55286931157697","214.26225577290757"
"660","161.96917422157955","118.8456036829929","214.26225577290757"
"661","162.24667522871636","118.8456036829929","214.28315648815132"
"662","162.4749768799971","118.85663973859539","214.38657463441754"
"663","162.74259594441926","118.86398082963953","214.48670483507144"
"664","162.98376141937783","118.86991287958395","214.93883601806132"
"665","163.1737595729832","119.2189341796674","215.04126593369182"
"666","163.44795335692055","119.73272488010815","215.48487836972464"
"667","163.69422862651007","119.74092297547203","215.67643682613473"
"668","163.9221063584176","120.15016490545297","216.3417141421195"
"669","164.18628312391812","120.54992589236537","216.46833052205506"
"670","164.42711153585847","120.54992589236537","216.72517087475916"
"671","164.70774716769301","120.54992589236537","217.1208288402895"
"672","164.95303119752973","120.61446163030931","217.8689018591007"
"673","165.1998482221487","120.61446163030931","218.53380676906892"
"674","165.44485898744986","120.93078232145746","219.26901077660344"
"675","165.71605355052037","120.95147463350648","219.9320088036274"
"676","165.9773986888948","120.97357106675145","220.7433777409469"
"677","166.11102108425607","120.9868478093526","221.54038040574923"
"678","166.37633731965622","121.00488535905976","222.24729236201387"
"679","166.6185954502144","121.6749798164698","222.90496860502552"
"680","166.91592527410776","121.67985130810675","223.38757570061054"
"681","167.19512119462146","121.68478212208338","224.05627728235265"
"682","167.47978961801206","121.70687654874526","224.31434663795105"
"683","167.689016852266","121.71588102193326","224.80636042878373"
"684","167.94193236832132","121.73722442017235","224.85342268489904"
"685","168.17025722579652","121.75466413026948","225.0113732919221"
"686","168.40290606282926","121.75466413026948","225.03252097966975"
"687","168.61178377662367","121.77651732004637","225.38402997370187"
"688","168.87775073933523","122.23994018016577","225.92998652813887"
"689","169.1000062082326","122.25697445707661","225.98332906967823"
"690","169.278544165924","122.27910648043138","226.14202525013212"
"691","169.49331850273683","122.69270543182445","226.47184697387576"
"692","169.8194543544575","122.69270543182445","226.55553215946753"
"693","170.0345985525154","122.71468056444188","226.79252469235112"
"694","170.28181519516065","122.73676767176894","227.33730308734803"
"695","170.5937183391563","122.73676767176894","227.7579574810261"
"696","170.82048398107796","122.73676767176894","228.56428039191616"
"697","171.11577665350083","123.20906250091362","228.56428039191616"
"698","171.45419898681266","123.711426271719","228.76732587758372"
"699","171.69834445975565","123.71680756662153","229.56697650012796"
"700","171.9286209509642","123.71680756662153","229.8264599598971"
"701","172.08704766449245","123.73792349027245","229.88341201574468"
"702","172.30038797398504","124.17439970019991","230.5396766484842"
"703","172.46554553592998","124.17439970019991","231.25796549653526"
"704","172.72165747914215","124.18679095761625","232.06131808740284"
"705","172.99745300419102","124.20696003904433","232.87723786101887"
"706","173.2857802533744","124.22638893720958","233.14540719669773"
"707","173.47748409444938","124.24472586294871","233.36957230886918"
"708","173.6701288785006","124.35191477840624","233.49574791565817"
"709","173.90146737442143","124.88823800809438","233.57884312288485"
"710","174.11356490314859","125.2373790319576","233.9850092535272"
"711","174.3131028112983","125.25951406453379","234.23555157230066"
"712","174.54758150020237","125.27826754764496","234.29752691893034"
"713","174.74947047558626","125.81522098712148","234.29752691893034"
"714","175.01803940434627","126.35394716878469","234.40912989508863"
"715","175.2316479910917","126.49810497066566","234.46560812715947"
"716","175.47864246266641","126.49810497066566","234.91969325964342"
"717","175.7072953952064","127.35273671772983","235.34756136058732"
"718","175.9111486238288","127.81312080701424","235.80325345769518"
"719","176.07106527678053","127.83447243454498","235.88669969317158"
"720","176.23557417882435","127.84035452180629","235.924882537599"
"721","176.4412108364813","127.87142206839519","236.35871497054393"
"722","176.66736770976175","128.36595939347293","236.80836413582284"
"723","176.87690507695734","128.3862918608398","237.24163314117507"
"724","177.07968140259558","128.38686268675679","237.3320987991762"
"725","177.31145087014434","128.3978686610491","237.77777280331875"
"726","177.50881347461907","128.93634246996066","238.12764666341863"
"727","177.80486979540592","128.95780903734902","238.79471734155095"
"728","178.03860756742276","128.9793396932059","239.11693101949066"
"729","178.22986863817684","128.99984165523853","239.55412200371407"
"730","178.43127804837349","129.02124811351501","239.84381793216264"
"731","178.63454719014862","129.0325530822559","240.5111934792306"
"732","178.8991189693658","129.04235884919677","241.2116077429989"
"733","179.17684164261158","129.0496241770597","241.9190100795143"
"734","179.37222687089564","129.05908764933324","242.5907037789361"
"735","179.67153777400105","129.05908764933324","243.01124505977603"
"736","179.86811314635582","129.05908764933324","243.43114606078268"
"737","180.1091687037756","129.54351237556708","243.57313633287572"
"738","180.27977938683125","129.5615551551002","243.61162000522847"
"739","180.55151720046265","129.57952700289357","243.65211910944006"
"740","180.74896518838432","129.57952700289357","243.67782871485772"
"741","180.88629266399735","129.59362588624506","244.08212307209567"
"742","181.0118712286991","129.61541150295153","244.12875356497602"
"743","181.1408488025763","129.63739425195396","244.2408836204553"
"744","181.32308852087635","129.64476151594232","244.5204613459617"
"745","181.54409464545537","129.64649398130223","244.61012929304934"
"746","181.78428038044692","129.66587594459466","244.70203516427858"
"747","181.96061752012","129.68777858516796","244.72141754765116"
"748","182.1439924771452","129.70848763543913","244.79916596295521"
"749","182.281280838194","129.7355028958248","244.79916596295521"
"750","182.43833057237842","129.76172119478736","244.8125984756439"
"751","182.57784987071025","129.86610580900174","244.90353385869074"
"752","182.76861735373814","130.14572532835675","245.05835786925746"
"753","182.97842980663057","130.3129047607453","245.05835786925746"
"754","183.13843193938385","130.33426339645843","245.09025166779787"
"755","183.30839488461226","130.33426339645843","245.40417438815442"
"756","183.5057843896983","130.88775119022432","245.40417438815442"
"757","183.6714839306261","130.89765041032206","245.69980699710712"
"758","183.84846390405818","130.9691270546237","245.7077466316172"
"759","184.0176260734129","130.98861255459425","246.09129535917947"
"760","184.13491511992822","130.98861255459425","246.52633978240783"
"761","184.35803925639735","131.51588730281384","246.52633978240783"
"762","184.47131356334887","131.53691821044143","246.65465109688876"
"763","184.6631568492815","132.04426018085246","246.70474526698948"
"764","184.82389432138626","132.06486691629087","246.70474526698948"
"765","185.0513649681532","132.08699904676553","246.85845901216905"
"766","185.1876999520033","132.10215088501369","246.90216321915344"
"767","185.3619903885463","132.1140350115569","247.2957024755253"
"768","185.5531942552286","132.13938557983852","247.37137038650272"
"769","185.73586755517255","132.16136334767006","248.15128435422073"
"770","185.8794751861442","132.17784249038834","248.2225329085704"
"771","186.12108994177018","132.1785397860461","248.23910417335242"
"772","186.2548450051498","132.18896264662453","248.25838643237194"
"773","186.47877599075844","132.75212776610766","248.89077905910662"
"774","186.66244126771898","132.75212776610766","249.14982165227"
"775","186.89347991200938","132.77225174996795","249.4469787925391"
"776","187.10023964992982","132.78965004165477","249.93037199892873"
"777","187.301984856048","132.78965004165477","250.0534082056212"
"778","187.4953242706496","132.79967731206253","250.73410626031304"
"779","187.674603563496","132.82181175311538","250.77721731727632"
"780","187.7876890269942","132.84394008805006","251.08403267855806"
"781","187.9788929160034","133.26658880955605","251.2441068808239"
"782","188.1367288708512","133.28866923436703","251.55816039029216"
"783","188.30162710521242","133.3098298327003","251.71861774633453"
"784","188.39629505958234","133.33146203639313","252.23837770460497"
"785","188.53621109223067","133.33360052481515","252.76236810704003"
"786","188.73649147957534","133.33881366841092","253.32430663467238"
"787","188.93828182145322","133.35876541184882","253.8196876930942"
"788","189.0904945047856","133.41737981073265","254.38067794459047"
"789","189.29650241273112","133.7306896312923","254.98871556679927"
"790","189.49265789816442","133.75219868191073","255.59355911276458"
"791","189.74663452919836","133.7716479742066","256.1895305178007"
"792","189.86324552143248","133.77898043217226","256.7934564195303"
"793","190.05785832349312","133.7864334483399","257.3994409056474"
"794","190.20074860055956","133.80343463455625","257.3994409056474"
"795","190.34362948635209","133.80343463455625","258.1855814050771"
"796","190.51147609073212","133.91668146884592","258.1855814050771"
"797","190.71633355267988","133.93588870225076","258.71966247227647"
"798","190.89423426785999","133.93588870225076","258.71966247227647"
"799","191.00947127955766","133.9553623570164","259.29381960697947"
"800","191.16746817077942","133.9553623570164","259.29381960697947"
"801","191.57104724129556","134.59854696877633","259.95415202252184"
"802","191.91415458440994","135.22383574557136","260.60682423142634"
"803","192.2729101147569","135.84886462457456","261.2602001561676"
"804","192.62758142437866","136.45057629468815","261.7874255597574"
"805","193.0673020394095","137.16879174523925","262.49310529973457"
"806","193.5308837676386","137.86789496811494","263.25681516189553"
"807","193.92690184341015","138.05122194685188","263.7574034289143"
"808","194.2522078557349","138.2080758318879","264.214495086815"
"809","194.65256586768191","138.3912912923619","264.9766676541768"
"810","194.9718166646226","138.46685722553815","265.6323469774972"
"811","195.39750484541153","138.46685722553815","266.29262964999793"
"812","195.77283921903418","138.52055611531102","266.95331776408585"
"813","196.14959382396574","138.6590875118368","267.5433160699457"
"814","196.57758636516533","138.71468429174908","268.2037242178422"
"815","196.98552965611572","138.76725071253944","268.81915494276166"
"816","197.3771410864368","138.9645582876809","269.61847372190994"
"817","197.7510076307753","139.03987183944855","270.39141371094513"
"818","198.166359624175","139.18986646750403","271.0470469210244"
"819","198.5188997693922","139.2567049685474","271.71192351505755"
"820","198.88599655019945","139.33045245542607","272.3464798097587"
"821","199.22710370748743","139.33045245542607","273.0047526533785"
"822","199.593199163834","139.37934111932813","273.79387257063473"
"823","200.00054604255186","139.54846285009305","274.31288399840776"
"824","200.39842423282965","139.59494192704122","275.1177517213209"
"825","200.76300914768925","139.59494192704122","275.7899975215018"
"826","201.08555709414486","139.65441760402015","276.44711951898216"
"827","201.45498044018325","139.71345645987887","277.28709872273015"
"828","201.8018639004521","139.7919964377127","277.9445765664673"
"829","202.21752234101677","139.84540946906543","278.59685733335914"
"830","202.6125023965838","139.84540946906543","279.2573941335669"
"831","202.9844351952605","140.08298731049155","279.95157102764534"
"832","203.38356926424288","140.3346172484861","280.583131222673"
"833","203.71855349766355","140.39333806334375","281.06090204538117"
"834","204.12356314201","141.05844618986285","281.6969917818766"
"835","204.4981447099273","141.13013767536495","282.31799664197456"
"836","204.80194062956247","141.54622179031418","282.9779317437907"
"837","205.14546304205848","141.54622179031418","283.6515703859747"
"838","205.5369670247345","141.6068435070694","284.31116916268303"
"839","205.8933186686621","142.07210547107584","284.9599407364739"
"840","206.24627672205543","142.15077196901208","285.7354684036541"
"841","206.64099058090554","142.60345325383216","286.2085411653492"
"842","207.03769458262883","142.66422647324765","286.8674974243757"
"843","207.3588643643185","142.72311085220906","286.8674974243757"
"844","207.66468789012416","142.7935899697985","287.54765846094904"
"845","208.0212412388375","142.87007217471097","288.06776127235895"
"846","208.3982532102671","142.93174107068276","288.6762515494703"
"847","208.75444907892427","143.00470214415444","289.46212104235775"
"848","209.08839882976406","143.07092001307248","290.1340784662973"
"849","209.49436781228408","143.84957241675897","290.7927315589806"
"850","209.83301098420804","143.99203498269603","291.4207364773342"
"851","210.1803348954766","144.06947114534785","292.15141767275134"
"852","210.57608990619065","144.37877254033495","292.62666496384975"
"853","210.9800344847029","144.43642201139508","293.25933230869543"
"854","211.30636496678335","144.66309049198287","293.25933230869543"
"855","211.63291171856073","144.73443700182966","293.91906722742647"
"856","212.00896283263808","144.80984457737927","294.60582411470824"
"857","212.380031097346","144.88167041645042","295.2642784100675"
"858","212.71243844374075","144.9832266008508","295.98352015392004"
"859","213.0485797672382","145.31040098921167","296.4954191864619"
"860","213.4074488208679","145.46857543254018","297.3464679276826"
"861","213.71118955375056","145.582281213181","298.0589216728788"
"862","214.01511275759773","145.70428113241104","298.5452753885981"
"863","214.4115287608888","145.75885724684684","299.07556474978014"
"864","214.73762471175016","145.82038215134068","299.7320101963899"
"865","215.06027544024874","145.9483829302562","300.23043333971566"
"866","215.50152998968392","146.02617379556895","301.02166621070097"
"867","215.80613278236802","146.10517754950516","301.66382243203026"
"868","216.11598812024673","146.2337521929106","302.08959871564116"
"869","216.45680741627208","146.2907424733535","302.51633961425705"
"870","216.78198326651443","146.39534671019968","302.91597348499863"
"871","217.15971271728355","147.33096544529565","303.3615653267284"
"872","217.44759599080115","147.38751387396826","304.0294077376067"
"873","217.84945694527423","147.52580171007958","304.71791389616004"
"874","218.15898741625614","147.64397194000722","305.39433019849434"
"875","218.50359424582925","147.70027053229373","306.0509457894673"
"876","218.86664292508206","147.77923175529597","306.189240053916"
"877","219.24554248340502","148.573445951086","306.84409587316077"
"878","219.56653006361103","148.6380342227727","307.5134344698195"
"879","219.8814654507748","148.7148112828576","308.150663997928"
"880","220.2217905401908","148.7739211206333","308.8043024628939"
"881","220.59207335789736","148.892844230424","309.4649899962465"
"882","221.00328073984016","149.06280453790794","310.00170229679514"
"883","221.32553483967544","149.15177474915066","310.6570325378999"
"884","221.58466556764625","149.21726667985914","311.3024669306221"
"885","221.9352473268586","149.27920772953323","311.87405733200495"
"886","222.28060665080835","149.37074807105188","312.5392345886998"
"887","222.56174708445457","149.44884556681254","313.1998788510354"
"888","222.85463594850592","149.52696205237805","313.711022631414"
"889","223.1646727620269","149.62763229304284","313.711022631414"
"890","223.557631850479","149.68175208185824","314.0245042462961"
"891","223.9298294240578","149.75936695236285","314.75981010576135"
"892","224.29540098713235","149.8289168698769","315.46373433047336"
"893","224.66728366440915","149.90751805152712","316.1188944452257"
"894","224.96971965495985","149.98073423636134","316.803520047144"
"895","225.27837841354705","150.03509264917628","317.3756950638129"
"896","225.5971110839549","150.10707036436315","318.0356028473211"
"897","225.92725921776662","150.16631660179576","318.6962563508806"
"898","226.28542019877085","150.21360942230245","319.4179362405883"
"899","226.61489980297853","150.2621779545459","319.82712072653555"
"900","226.9084014620398","150.3382734533031","320.48705422656496"
"901","227.22471114883777","150.45509076891784","320.96671646947584"
"902","227.5389001989529","150.5141423720528","321.627356105741"
"903","227.84921905740438","150.67179074655027","321.72742514042926"
"904","228.17836509254613","150.75008508227089","322.37682274969575"
"905","228.43219703455495","150.86984123477794","323.0321943545902"
"906","228.7380037495652","150.9283804994867","323.7466709459979"
"907","228.99887104354883","151.00662758913177","324.40523110175525"
"908","229.2992408690206","151.0756810326504","325.06587215466305"
"909","229.57579668014674","151.0756810326504","325.8161911418949"
"910","229.8596859590981","151.2721284979129","325.9303770570235"
"911","230.21890511459634","151.35112794298982","326.58600275617033"
"912","230.52623496342304","151.4784420193555","327.2305763377719"
"913","230.7989923611116","151.5537260117637","327.8725410632883"
"914","231.07830639207887","151.62039179707136","328.5703058890799"
"915","231.38167471393965","151.69936928478978","329.2594296326254"
"916","231.62401518744593","151.77528693532494","329.87742739784005"
"917","231.9324326535704","151.85792012041378","330.53511330522974"
"918","232.20633248045857","151.92223413257608","331.1957521089284"
"919","232.4350088450876","151.92223413257608","331.2221808147355"
"920","232.71171734947262","151.98300800045055","331.84682015720773"
"921","233.06370032340448","151.98300800045055","332.59122371419784"
"922","233.375740387159","152.12109415942749","333.2337214612996"
"923","233.65422587033055","152.12109415942749","333.8924503910728"
"924","233.98571549122525","152.253840079059","334.3223008465693"
"925","234.2364427427507","152.33056776319367","335.193879963909"
"926","234.55773455792541","152.43529008037189","335.98060360249457"
"927","234.8368522305898","152.50796177882148","336.63972253469626"
"928","235.11607839642693","152.5636555639489","337.285801700644"
"929","235.3401652713731","152.6167975818347","337.75876401187855"
"930","235.6592757465243","152.6634026904853","338.5936240281021"
"931","235.9832819056628","152.73039394485428","339.2507893762651"
"932","236.30482790125467","152.8093117676169","339.7131533347124"
"933","236.64063352910765","152.8878450958618","340.3549567422222"
"934","236.99106038590142","152.94896441999077","341.0762906573888"
"935","237.32450401384673","152.94896441999077","341.8480426967811"
"936","237.65376786914914","153.76195803348148","342.50833844664"
"937","237.93783691999343","153.83371343445526","342.8937192549544"
"938","238.2124822692431","153.87640057757437","343.5402659186918"
"939","238.53268181564033","153.9449609417153","344.1946344399092"
"940","238.7651941334524","153.9449609417153","344.851665436914"
"941","239.04097544878894","154.10990257352688","345.2879231832897"
"942","239.28799695733883","154.20861401025462","345.66342501969405"
"943","239.54863757094907","154.2700288652081","346.3232738052388"
"944","239.83646208429664","154.56573946158574","346.98226869336196"
"945","240.06928079474122","154.70287095227576","347.4915592202896"
"946","240.33489117405625","154.78168315618163","347.52154318897743"
"947","240.63924893037117","154.86057263395074","348.0724709475994"
"948","240.91728450776708","154.95788802510356","348.5961527463674"
"949","241.13121889126992","155.10653024988335","349.2563731652281"
"950","241.4178035750386","155.18282909678567","349.91706746409466"
"951","241.71706800978652","155.40276151703742","350.6244364930909"
"952","241.95172147983104","155.47725113651813","351.2841602804694"
"953","242.1674402089385","155.61649336208148","351.941405946771"
"954","242.41894121720713","155.67937612026998","352.67069631785034"
"955","242.6955023882522","155.7489922256616","353.3717614571177"
"956","242.96657056098093","155.7992542464152","353.8850940836221"
"957","243.22008670426388","155.85532050968135","354.5454485115159"
"958","243.43638378404862","155.95850770123704","355.1897077250895"
"959","243.64670221688","156.1443082156506","355.1897077250895"
"960","243.8940302424723","156.1443082156506","355.42670912234456"
"961","244.13931329130986","156.2218866274387","355.6056721779733"
"962","244.40902436478765","156.30075334502783","356.26776559989514"
"963","244.63824789648922","156.3696558634735","356.4458048468093"
"964","244.9602173274695","156.44785271249174","357.08145902576115"
"965","245.1992163296683","156.526291573685","357.7388587128485"
"966","245.467344822011","156.74245643644446","358.3400645112738"
"967","245.7315978331747","156.82128069522662","359.04079854510115"
"968","245.99150877095582","156.9902153496248","359.22627560122396"
"969","246.23670154069538","156.9902153496248","359.84744359798185"
"970","246.52360500599934","157.09744137618307","360.0385150485648"
"971","246.79402272599643","157.23326275450538","360.697179462819"
"972","247.0023396189571","157.3989700616107","361.1953640221746"
"973","247.3015255338153","157.47662116135737","361.89807351187494"
"974","247.55514897091535","157.47662116135737","361.89807351187494"
"975","247.78412386893496","157.5963567014981","361.89807351187494"
"976","248.02114733475034","157.65601326458076","362.64582210715895"
"977","248.2439693674019","157.7346686518985","362.64582210715895"
"978","248.49619158983285","157.7941643007715","362.93242926369163"
"979","248.71541499943862","157.97777471210242","363.35296580234774"
"980","248.99893352740665","158.18958573997946","364.01353959017905"
"981","249.29718298607187","159.02565556238577","364.701156571461"
"982","249.51868270955046","159.15974304821265","365.4102091981942"
"983","249.78397811765984","159.2983174626587","365.89316573852835"
"984","250.02199453909918","159.3804383554623","366.63876440573625"
"985","250.22355322846946","159.3804383554623","366.9779335251618"
"986","250.51007921378798","159.45534179994192","367.74405098550875"
"987","250.74311475344638","159.5324171419263","368.5483768697455"
"988","251.0256783352632","159.65412952908153","369.30318416967674"
"989","251.30759064468782","159.71150757254452","369.91615411495945"
"990","251.5420861210606","159.84783556504433","370.57241071368736"
"991","251.80841619709184","159.97260869534614","371.08677442340723"
"992","252.0508423604423","160.03955425953237","371.6319077393299"
"993","252.32034790124817","160.1049856543817","371.94969259536765"
"994","252.5494107396513","160.20391084613578","372.4331076274534"
