"Step","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX"
"452","0.20269550831722769","0.20269550831722763","0.20269550831722763"
"453","0.20229011730059313","0.20229011730059318","0.20229011730059318"
"454","0.20188553706599213","0.201885537065992","0.201885537065992"
"455","0.20148176599186013","0.20148176599186002","0.20148176599186002"
"456","0.20107880245987622","0.2010788024598763","0.2010788024598763"
"457","0.2006766448549566","0.20067664485495657","0.20067664485495657"
"458","0.20027529156524676","0.20027529156524665","0.20027529156524665"
"459","0.19987474098211608","0.19987474098211616","0.19987474098211616"
"460","0.19947499150015194","0.19947499150015194","0.19947499150015194"
"461","0.19907604151715158","0.19907604151715164","0.19907604151715164"
"462","0.1986778894341174","0.19867788943411732","0.19867788943411732"
"463","0.19828053365524909","0.19828053365524909","0.19828053365524909"
"464","0.19788397258793852","0.19788397258793858","0.19788397258793858"
"465","0.19748820464276276","0.1974882046427627","0.1974882046427627"
"466","0.1970932282334772","0.1970932282334772","0.1970932282334772"
"467","0.19669904177701011","0.19669904177701023","0.19669904177701023"
"468","0.19630564369345624","0.1963056436934562","0.1963056436934562"
"469","0.19591303240606925","0.1959130324060693","0.1959130324060693"
"470","0.19552120634125722","0.19552120634125716","0.19552120634125716"
"471","0.19513016392857457","0.19513016392857466","0.19513016392857466"
"472","0.19473990360071744","0.1947399036007175","0.1947399036007175"
"473","0.19435042379351594","0.19435042379351605","0.19435042379351605"
"474","0.19396172294592898","0.19396172294592903","0.19396172294592903"
"475","0.19357379950003722","0.19357379950003717","0.19357379950003717"
"476","0.19318665190103704","0.1931866519010371","0.1931866519010371"
"477","0.19280027859723511","0.19280027859723503","0.19280027859723503"
"478","0.19241467804004048","0.19241467804004056","0.19241467804004056"
"479","0.19202984868396047","0.19202984868396047","0.19202984868396047"
"480","0.19164578898659254","0.19164578898659254","0.19164578898659254"
"481","0.19126249740861928","0.19126249740861936","0.19126249740861936"
"482","0.19087997241380203","0.1908799724138021","0.1908799724138021"
"483","0.1904982124689746","0.1904982124689745","0.1904982124689745"
"484","0.19011721604403667","0.19011721604403656","0.19011721604403656"
"485","0.18973698161194838","0.1897369816119485","0.1897369816119485"
"486","0.18935750764872447","0.18935750764872458","0.18935750764872458"
"487","0.18897879263342704","0.18897879263342712","0.18897879263342712"
"488","0.18860083504816041","0.18860083504816028","0.18860083504816028"
"489","0.1882236333780639","0.18822363337806394","0.18822363337806394"
"490","0.18784718611130793","0.18784718611130782","0.18784718611130782"
"491","0.1874714917390853","0.1874714917390852","0.1874714917390852"
"492","0.18709654875560697","0.18709654875560702","0.18709654875560702"
"493","0.18672235565809578","0.1867223556580958","0.1867223556580958"
"494","0.18634891094677966","0.1863489109467796","0.1863489109467796"
"495","0.18597621312488596","0.18597621312488605","0.18597621312488605"
"496","0.1856042606986363","0.18560426069863628","0.18560426069863628"
"497","0.18523305217723898","0.185233052177239","0.185233052177239"
"498","0.1848625860728844","0.18486258607288453","0.18486258607288453"
"499","0.18449286090073877","0.18449286090073877","0.18449286090073877"
"500","0.18412387517893722","0.1841238751789373","0.1841238751789373"
"501","0.1837556274285795","0.18375562742857943","0.18375562742857943"
"502","0.18338811617372217","0.18338811617372228","0.18338811617372228"
"503","0.18302133994137476","0.18302133994137484","0.18302133994137484"
"504","0.18265529726149224","0.1826552972614921","0.1826552972614921"
"505","0.18228998666696913","0.1822899866669691","0.1822899866669691"
"506","0.18192540669363513","0.18192540669363516","0.18192540669363516"
"507","0.1815615558802479","0.1815615558802479","0.1815615558802479"
"508","0.18119843276848735","0.1811984327684874","0.1811984327684874"
"509","0.18083603590295044","0.18083603590295044","0.18083603590295044"
"510","0.18047436383114446","0.18047436383114454","0.18047436383114454"
"511","0.18011341510348233","0.18011341510348225","0.18011341510348225"
"512","0.1797531882732753","0.17975318827327527","0.17975318827327527"
"513","0.17939368189672864","0.17939368189672872","0.17939368189672872"
"514","0.17903489453293533","0.17903489453293525","0.17903489453293525"
"515","0.17867682474386934","0.17867682474386937","0.17867682474386937"
"516","0.17831947109438148","0.17831947109438162","0.17831947109438162"
"517","0.17796283215219277","0.17796283215219286","0.17796283215219286"
"518","0.17760690648788832","0.17760690648788846","0.17760690648788846"
"519","0.1772516926749127","0.17725169267491267","0.17725169267491267"
"520","0.1768971892895629","0.17689718928956286","0.17689718928956286"
"521","0.17654339491098367","0.17654339491098373","0.17654339491098373"
"522","0.17619030812116163","0.17619030812116176","0.17619030812116176"
"523","0.17583792750491953","0.17583792750491944","0.17583792750491944"
"524","0.17548625164990952","0.1754862516499096","0.1754862516499096"
"525","0.17513527914660984","0.17513527914660978","0.17513527914660978"
"526","0.1747850085883166","0.17478500858831655","0.17478500858831655"
"527","0.1744354385711399","0.1744354385711399","0.1744354385711399"
"528","0.17408656769399758","0.17408656769399763","0.17408656769399763"
"529","0.17373839455860968","0.17373839455860965","0.17373839455860965"
"530","0.17339091776949245","0.17339091776949242","0.17339091776949242"
"531","0.1730441359339535","0.17304413593395343","0.17304413593395343"
"532","0.17269804766208544","0.17269804766208552","0.17269804766208552"
"533","0.1723526515667614","0.17235265156676136","0.17235265156676136"
"534","0.17200794626362786","0.17200794626362784","0.17200794626362784"
"535","0.17166393037110064","0.1716639303711006","0.1716639303711006"
"536","0.17132060251035836","0.17132060251035838","0.17132060251035838"
"537","0.1709779613053376","0.17097796130533766","0.17097796130533766"
"538","0.17063600538272708","0.17063600538272697","0.17063600538272697"
"539","0.17029473337196152","0.17029473337196152","0.17029473337196152"
"540","0.16995414390521757","0.1699541439052176","0.1699541439052176"
"541","0.16961423561740718","0.16961423561740716","0.16961423561740716"
"542","0.16927500714617236","0.16927500714617233","0.16927500714617233"
"543","0.16893645713188","0.16893645713188","0.16893645713188"
"544","0.1685985842176162","0.16859858421761623","0.16859858421761623"
"545","0.16826138704918103","0.168261387049181","0.168261387049181"
"546","0.1679248642750827","0.16792486427508263","0.16792486427508263"
"547","0.16758901454653244","0.16758901454653247","0.16758901454653247"
"548","0.16725383651743933","0.1672538365174394","0.1672538365174394"
"549","0.16691932884440452","0.16691932884440452","0.16691932884440452"
"550","0.16658549018671567","0.1665854901867157","0.1665854901867157"
"551","0.16625231920634229","0.16625231920634226","0.16625231920634226"
"552","0.16591981456792956","0.16591981456792956","0.16591981456792956"
"553","0.16558797493879374","0.1655879749387937","0.1655879749387937"
"554","0.16525679898891618","0.16525679898891613","0.16525679898891613"
"555","0.16492628539093826","0.1649262853909383","0.1649262853909383"
"556","0.1645964328201564","0.1645964328201564","0.1645964328201564"
"557","0.1642672399545161","0.1642672399545161","0.1642672399545161"
"558","0.163938705474607","0.16393870547460707","0.16393870547460707"
"559","0.16361082806365787","0.16361082806365784","0.16361082806365784"
"560","0.16328360640753053","0.16328360640753053","0.16328360640753053"
"561","0.16295703919471546","0.16295703919471546","0.16295703919471546"
"562","0.16263112511632605","0.16263112511632602","0.16263112511632602"
"563","0.16230586286609325","0.16230586286609336","0.16230586286609336"
"564","0.16198125114036116","0.16198125114036116","0.16198125114036116"
"565","0.16165728863808046","0.16165728863808043","0.16165728863808043"
"566","0.16133397406080432","0.16133397406080427","0.16133397406080427"
"567","0.16101130611268266","0.16101130611268266","0.16101130611268266"
"568","0.16068928350045739","0.1606892835004573","0.1606892835004573"
"569","0.1603679049334564","0.1603679049334564","0.1603679049334564"
"570","0.16004716912358943","0.1600471691235895","0.1600471691235895"
"571","0.15972707478534245","0.15972707478534232","0.15972707478534232"
"572","0.1594076206357716","0.15940762063577163","0.15940762063577163"
"573","0.1590888053945001","0.1590888053945001","0.1590888053945001"
"574","0.15877062778371095","0.1587706277837111","0.1587706277837111"
"575","0.15845308652814358","0.15845308652814366","0.15845308652814366"
"576","0.15813618035508722","0.15813618035508736","0.15813618035508736"
"577","0.1578199079943773","0.1578199079943772","0.1578199079943772"
"578","0.15750426817838833","0.15750426817838845","0.15750426817838845"
"579","0.15718925964203165","0.15718925964203168","0.15718925964203168"
"580","0.15687488112274747","0.1568748811227476","0.1568748811227476"
"581","0.15656113136050206","0.15656113136050212","0.15656113136050212"
"582","0.156248009097781","0.1562480090977811","0.1562480090977811"
"583","0.1559355130795855","0.15593551307958556","0.15593551307958556"
"584","0.15562364205342635","0.15562364205342638","0.15562364205342638"
"585","0.1553123947693195","0.15531239476931952","0.15531239476931952"
"586","0.1550017699797808","0.15500176997978088","0.15500176997978088"
"587","0.15469176643982144","0.15469176643982133","0.15469176643982133"
"588","0.1543823829069417","0.15438238290694167","0.15438238290694167"
"589","0.15407361814112788","0.1540736181411278","0.1540736181411278"
"590","0.15376547090484563","0.15376547090484555","0.15376547090484555"
"591","0.15345793996303583","0.15345793996303586","0.15345793996303586"
"592","0.1531510240831099","0.1531510240831098","0.1531510240831098"
"593","0.1528447220349435","0.15284472203494356","0.15284472203494356"
"594","0.15253903259087365","0.15253903259087367","0.15253903259087367"
"595","0.15223395452569202","0.15223395452569194","0.15223395452569194"
"596","0.1519294866166406","0.15192948661664055","0.15192948661664055"
"597","0.15162562764340723","0.15162562764340726","0.15162562764340726"
"598","0.1513223763881205","0.15132237638812043","0.15132237638812043"
"599","0.15101973163534413","0.15101973163534418","0.15101973163534418"
"600","0.15071769217207356","0.1507176921720735","0.1507176921720735"
"601","0.15041625678772932","0.15041625678772935","0.15041625678772935"
"602","0.15011542427415395","0.1501154242741539","0.1501154242741539"
"603","0.1498151934256056","0.1498151934256056","0.1498151934256056"
"604","0.14951556303875438","0.14951556303875438","0.14951556303875438"
"605","0.1492165319126769","0.14921653191267686","0.14921653191267686"
"606","0.14891809884885152","0.14891809884885152","0.14891809884885152"
"607","0.14862026265115383","0.1486202626511538","0.1486202626511538"
"608","0.14832302212585147","0.1483230221258515","0.1483230221258515"
"609","0.1480263760815998","0.1480263760815998","0.1480263760815998"
"610","0.14773032332943664","0.14773032332943659","0.14773032332943659"
"611","0.1474348626827777","0.14743486268277772","0.14743486268277772"
"612","0.1471399929574121","0.14713999295741217","0.14713999295741217"
"613","0.14684571297149734","0.14684571297149734","0.14684571297149734"
"614","0.14655202154555444","0.14655202154555436","0.14655202154555436"
"615","0.14625891750246328","0.14625891750246325","0.14625891750246325"
"616","0.14596639966745834","0.14596639966745834","0.14596639966745834"
"617","0.14567446686812338","0.1456744668681234","0.1456744668681234"
"618","0.14538311793438707","0.14538311793438716","0.14538311793438716"
"619","0.14509235169851833","0.1450923516985184","0.1450923516985184"
"620","0.14480216699512125","0.14480216699512136","0.14480216699512136"
"621","0.14451256266113116","0.1445125626611311","0.1445125626611311"
"622","0.14422353753580894","0.14422353753580885","0.14422353753580885"
"623","0.14393509046073716","0.14393509046073724","0.14393509046073724"
"624","0.14364722027981575","0.14364722027981577","0.14364722027981577"
"625","0.14335992583925614","0.14335992583925614","0.14335992583925614"
"626","0.14307320598757753","0.1430732059875776","0.1430732059875776"
"627","0.14278705957560245","0.14278705957560245","0.14278705957560245"
"628","0.14250148545645125","0.14250148545645125","0.14250148545645125"
"629","0.14221648248553842","0.14221648248553834","0.14221648248553834"
"630","0.14193204952056732","0.14193204952056726","0.14193204952056726"
"631","0.14164818542152613","0.14164818542152613","0.14164818542152613"
"632","0.1413648890506831","0.1413648890506831","0.1413648890506831"
"633","0.14108215927258172","0.14108215927258172","0.14108215927258172"
"634","0.1407999949540365","0.14079999495403656","0.14079999495403656"
"635","0.14051839496412855","0.1405183949641285","0.1405183949641285"
"636","0.14023735817420035","0.14023735817420024","0.14023735817420024"
"637","0.1399568834578519","0.13995688345785184","0.13995688345785184"
"638","0.13967696969093615","0.13967696969093615","0.13967696969093615"
"639","0.13939761575155438","0.1393976157515543","0.1393976157515543"
"640","0.1391188205200512","0.13911882052005117","0.13911882052005117"
"641","0.13884058287901102","0.13884058287901108","0.13884058287901108"
"642","0.13856290171325314","0.13856290171325306","0.13856290171325306"
"643","0.1382857759098265","0.13828577590982655","0.13828577590982655"
"644","0.13800920435800684","0.1380092043580069","0.1380092043580069"
"645","0.13773318594929093","0.13773318594929088","0.13773318594929088"
"646","0.1374577195773923","0.1374577195773923","0.1374577195773923"
"647","0.1371828041382375","0.13718280413823752","0.13718280413823752"
"648","0.13690843852996093","0.13690843852996104","0.13690843852996104"
"649","0.1366346216529011","0.1366346216529011","0.1366346216529011"
"650","0.13636135240959527","0.1363613524095953","0.1363613524095953"
"651","0.1360886297047762","0.13608862970477612","0.13608862970477612"
"652","0.13581645244536664","0.13581645244536655","0.13581645244536655"
"653","0.1355448195404758","0.1355448195404758","0.1355448195404758"
"654","0.13527372990139497","0.13527372990139486","0.13527372990139486"
"655","0.13500318244159215","0.13500318244159207","0.13500318244159207"
"656","0.13473317607670895","0.13473317607670887","0.13473317607670887"
"657","0.13446370972455537","0.13446370972455546","0.13446370972455546"
"658","0.13419478230510637","0.13419478230510634","0.13419478230510634"
"659","0.13392639274049623","0.13392639274049614","0.13392639274049614"
"660","0.1336585399550151","0.13365853995501514","0.13365853995501514"
"661","0.1333912228751051","0.1333912228751051","0.1333912228751051"
"662","0.1331244404293548","0.1331244404293549","0.1331244404293549"
"663","0.13285819154849624","0.13285819154849618","0.13285819154849618"
"664","0.13259247516539927","0.13259247516539918","0.13259247516539918"
"665","0.13232729021506848","0.1323272902150684","0.1323272902150684"
"666","0.1320626356346382","0.13206263563463827","0.13206263563463827"
"667","0.1317985103633691","0.13179851036336898","0.13179851036336898"
"668","0.13153491334264225","0.13153491334264225","0.13153491334264225"
"669","0.13127184351595697","0.13127184351595697","0.13127184351595697"
"670","0.13100929982892498","0.13100929982892506","0.13100929982892506"
"671","0.13074728122926726","0.1307472812292672","0.1307472812292672"
"672","0.13048578666680874","0.13048578666680868","0.13048578666680868"
"673","0.13022481509347505","0.13022481509347505","0.13022481509347505"
"674","0.12996436546328816","0.1299643654632881","0.1299643654632881"
"675","0.12970443673236157","0.1297044367323615","0.1297044367323615"
"676","0.1294450278588969","0.12944502785889678","0.12944502785889678"
"677","0.12918613780317892","0.12918613780317897","0.12918613780317897"
"678","0.12892776552757257","0.12892776552757262","0.12892776552757262"
"679","0.12866990999651753","0.12866990999651748","0.12866990999651748"
"680","0.12841257017652452","0.12841257017652444","0.12841257017652444"
"681","0.12815574503617141","0.1281557450361714","0.1281557450361714"
"682","0.12789943354609912","0.12789943354609903","0.12789943354609903"
"683","0.12764363467900675","0.12764363467900683","0.12764363467900683"
"684","0.12738834740964886","0.12738834740964883","0.12738834740964883"
"685","0.12713357071482945","0.12713357071482953","0.12713357071482953"
"686","0.1268793035733999","0.12687930357339988","0.12687930357339988"
"687","0.12662554496625314","0.12662554496625308","0.12662554496625308"
"688","0.12637229387632057","0.12637229387632057","0.12637229387632057"
"689","0.12611954928856797","0.12611954928856792","0.12611954928856792"
"690","0.12586731018999087","0.12586731018999078","0.12586731018999078"
"691","0.12561557556961087","0.1256155755696108","0.1256155755696108"
"692","0.12536434441847166","0.12536434441847158","0.12536434441847158"
"693","0.12511361572963464","0.12511361572963464","0.12511361572963464"
"694","0.12486338849817537","0.12486338849817537","0.12486338849817537"
"695","0.12461366172117895","0.12461366172117902","0.12461366172117902"
"696","0.12436443439773671","0.12436443439773666","0.12436443439773666"
"697","0.12411570552894123","0.12411570552894119","0.12411570552894119"
"698","0.12386747411788333","0.1238674741178833","0.1238674741178833"
"699","0.1236197391696475","0.12361973916964754","0.12361973916964754"
"700","0.12337249969130817","0.12337249969130824","0.12337249969130824"
"701","0.12312575469192569","0.12312575469192563","0.12312575469192563"
"702","0.12287950318254172","0.12287950318254177","0.12287950318254177"
"703","0.12263374417617669","0.12263374417617669","0.12263374417617669"
"704","0.1223884766878243","0.12238847668782434","0.12238847668782434"
"705","0.12214369973444862","0.12214369973444869","0.12214369973444869"
"706","0.12189941233497983","0.12189941233497979","0.12189941233497979"
"707","0.12165561351030976","0.12165561351030983","0.12165561351030983"
"708","0.12141230228328927","0.12141230228328921","0.12141230228328921"
"709","0.12116947767872256","0.12116947767872263","0.12116947767872263"
"710","0.12092713872336523","0.12092713872336519","0.12092713872336519"
"711","0.1206852844459184","0.12068528444591846","0.12068528444591846"
"712","0.12044391387702667","0.12044391387702662","0.12044391387702662"
"713","0.12020302604927256","0.12020302604927256","0.12020302604927256"
"714","0.11996261999717407","0.11996261999717402","0.11996261999717402"
"715","0.11972269475717967","0.11972269475717967","0.11972269475717967"
"716","0.11948324936766538","0.11948324936766531","0.11948324936766531"
"717","0.11924428286893006","0.11924428286892999","0.11924428286892999"
"718","0.11900579430319214","0.11900579430319214","0.11900579430319214"
"719","0.11876778271458568","0.11876778271458575","0.11876778271458575"
"720","0.11853024714915653","0.11853024714915658","0.11853024714915658"
"721","0.11829318665485823","0.11829318665485827","0.11829318665485827"
"722","0.1180566002815486","0.11805660028154856","0.11805660028154856"
"723","0.11782048708098539","0.11782048708098546","0.11782048708098546"
"724","0.11758484610682353","0.11758484610682349","0.11758484610682349"
"725","0.1173496764146099","0.11734967641460985","0.11734967641460985"
"726","0.11711497706178066","0.11711497706178063","0.11711497706178063"
"727","0.11688074710765714","0.11688074710765707","0.11688074710765707"
"728","0.11664698561344176","0.11664698561344175","0.11664698561344175"
"729","0.11641369164221481","0.11641369164221486","0.11641369164221486"
"730","0.11618086425893047","0.11618086425893043","0.11618086425893043"
"731","0.11594850253041265","0.11594850253041257","0.11594850253041257"
"732","0.11571660552535169","0.11571660552535175","0.11571660552535175"
"733","0.11548517231430108","0.11548517231430104","0.11548517231430104"
"734","0.11525420196967238","0.11525420196967244","0.11525420196967244"
"735","0.11502369356573314","0.1150236935657331","0.1150236935657331"
"736","0.11479364617860156","0.11479364617860163","0.11479364617860163"
"737","0.11456405888624444","0.11456405888624444","0.11456405888624444"
"738","0.11433493076847198","0.11433493076847194","0.11433493076847194"
"739","0.11410626090693508","0.114106260906935","0.114106260906935"
"740","0.11387804838512107","0.11387804838512113","0.11387804838512113"
"741","0.11365029228835082","0.11365029228835088","0.11365029228835088"
"742","0.11342299170377414","0.11342299170377418","0.11342299170377418"
"743","0.11319614572036671","0.11319614572036663","0.11319614572036663"
"744","0.11296975342892591","0.11296975342892589","0.11296975342892589"
"745","0.11274381392206802","0.11274381392206803","0.11274381392206803"
"746","0.11251832629422386","0.1125183262942239","0.1125183262942239"
"747","0.11229328964163542","0.11229328964163544","0.11229328964163544"
"748","0.11206870306235217","0.11206870306235217","0.11206870306235217"
"749","0.1118445656562274","0.11184456565622747","0.11184456565622747"
"750","0.11162087652491505","0.11162087652491501","0.11162087652491501"
"751","0.11139763477186514","0.11139763477186518","0.11139763477186518"
"752","0.11117483950232152","0.11117483950232145","0.11117483950232145"
"753","0.11095248982331676","0.1109524898233168","0.1109524898233168"
"754","0.11073058484367017","0.11073058484367017","0.11073058484367017"
"755","0.11050912367398288","0.11050912367398283","0.11050912367398283"
"756","0.11028810542663484","0.11028810542663486","0.11028810542663486"
"757","0.11006752921578164","0.1100675292157816","0.1100675292157816"
"758","0.10984739415735009","0.10984739415735004","0.10984739415735004"
"759","0.1096276993690353","0.10962769936903534","0.10962769936903534"
"760","0.10940844397029724","0.10940844397029727","0.10940844397029727"
"761","0.1091896270823566","0.10918962708235667","0.10918962708235667"
"762","0.10897124782819202","0.10897124782819197","0.10897124782819197"
"763","0.10875330533253551","0.10875330533253558","0.10875330533253558"
"764","0.10853579872187055","0.10853579872187051","0.10853579872187051"
"765","0.10831872712442672","0.10831872712442676","0.10831872712442676"
"766","0.10810208967017795","0.10810208967017791","0.10810208967017791"
"767","0.10788588549083755","0.10788588549083755","0.10788588549083755"
"768","0.1076701137198559","0.10767011371985588","0.10767011371985588"
"769","0.1074547734924161","0.10745477349241617","0.10745477349241617"
"770","0.10723986394543136","0.10723986394543134","0.10723986394543134"
"771","0.1070253842175405","0.10702538421754047","0.10702538421754047"
"772","0.10681133344910534","0.10681133344910539","0.10681133344910539"
"773","0.10659771078220716","0.10659771078220717","0.10659771078220717"
"774","0.10638451536064283","0.10638451536064276","0.10638451536064276"
"775","0.10617174632992152","0.10617174632992148","0.10617174632992148"
"776","0.10595940283726167","0.10595940283726163","0.10595940283726163"
"777","0.10574748403158715","0.10574748403158711","0.10574748403158711"
"778","0.10553598906352399","0.10553598906352393","0.10553598906352393"
"779","0.10532491708539692","0.10532491708539689","0.10532491708539689"
"780","0.10511426725122609","0.10511426725122609","0.10511426725122609"
"781","0.10490403871672362","0.10490403871672364","0.10490403871672364"
"782","0.10469423063929019","0.10469423063929019","0.10469423063929019"
"783","0.10448484217801159","0.10448484217801161","0.10448484217801161"
"784","0.10427587249365557","0.1042758724936556","0.1042758724936556"
"785","0.10406732074866823","0.10406732074866828","0.10406732074866828"
"786","0.10385918610717094","0.10385918610717094","0.10385918610717094"
"787","0.10365146773495668","0.1036514677349566","0.1036514677349566"
"788","0.10344416479948662","0.10344416479948669","0.10344416479948669"
"789","0.10323727646988776","0.10323727646988771","0.10323727646988771"
"790","0.10303080191694793","0.10303080191694794","0.10303080191694794"
"791","0.10282474031311398","0.10282474031311405","0.10282474031311405"
"792","0.10261909083248785","0.10261909083248782","0.10261909083248782"
"793","0.10241385265082283","0.10241385265082285","0.10241385265082285"
"794","0.10220902494552128","0.10220902494552121","0.10220902494552121"
"795","0.10200460689563016","0.10200460689563016","0.10200460689563016"
"796","0.10180059768183898","0.10180059768183891","0.10180059768183891"
"797","0.10159699648647523","0.10159699648647523","0.10159699648647523"
"798","0.10139380249350229","0.10139380249350229","0.10139380249350229"
"799","0.10119101488851533","0.10119101488851528","0.10119101488851528"
"800","0.10098863285873826","0.10098863285873826","0.10098863285873826"
"801","0.10078665559302072","0.10078665559302077","0.10078665559302077"
"802","0.1005850822818348","0.10058508228183473","0.10058508228183473"
"803","0.10038391211727106","0.10038391211727106","0.10038391211727106"
"804","0.10018314429303653","0.10018314429303651","0.10018314429303651"
"805","0.09998277800445043","0.09998277800445043","0.09998277800445043"
"806","0.09978281244844155","0.09978281244844153","0.09978281244844153"
"807","0.09958324682354468","0.09958324682354465","0.09958324682354465"
"808","0.09938408032989755","0.09938408032989755","0.09938408032989755"
"809","0.09918531216923783","0.09918531216923776","0.09918531216923776"
"810","0.09898694154489936","0.09898694154489929","0.09898694154489929"
"811","0.09878896766180952","0.09878896766180949","0.09878896766180949"
"812","0.09859138972648591","0.09859138972648587","0.09859138972648587"
"813","0.09839420694703287","0.0983942069470329","0.0983942069470329"
"814","0.0981974185331388","0.09819741853313883","0.09819741853313883"
"815","0.09800102369607262","0.09800102369607255","0.09800102369607255"
"816","0.09780502164868037","0.0978050216486804","0.0978050216486804"
"817","0.09760941160538299","0.09760941160538304","0.09760941160538304"
"818","0.09741419278217225","0.09741419278217228","0.09741419278217228"
"819","0.09721936439660794","0.09721936439660794","0.09721936439660794"
"820","0.09702492566781466","0.09702492566781473","0.09702492566781473"
"821","0.0968308758164791","0.0968308758164791","0.0968308758164791"
"822","0.09663721406484614","0.09663721406484614","0.09663721406484614"
"823","0.09644393963671642","0.09644393963671645","0.09644393963671645"
"824","0.09625105175744299","0.09625105175744302","0.09625105175744302"
"825","0.09605854965392806","0.09605854965392813","0.09605854965392813"
"826","0.09586643255462025","0.09586643255462027","0.09586643255462027"
"827","0.09567469968951103","0.09567469968951103","0.09567469968951103"
"828","0.09548335029013207","0.09548335029013201","0.09548335029013201"
"829","0.09529238358955179","0.09529238358955175","0.09529238358955175"
"830","0.09510179882237266","0.09510179882237264","0.09510179882237264"
"831","0.0949115952247279","0.0949115952247279","0.0949115952247279"
"832","0.09472177203427852","0.09472177203427845","0.09472177203427845"
"833","0.09453232849020989","0.0945323284902099","0.0945323284902099"
"834","0.09434326383322947","0.09434326383322948","0.09434326383322948"
"835","0.094154577305563","0.09415457730556302","0.09415457730556302"
"836","0.09396626815095195","0.0939662681509519","0.0939662681509519"
"837","0.09377833561465003","0.09377833561464999","0.09377833561464999"
"838","0.0935907789434207","0.09359077894342069","0.09359077894342069"
"839","0.09340359738553385","0.09340359738553385","0.09340359738553385"
"840","0.09321679019076272","0.09321679019076277","0.09321679019076277"
"841","0.09303035661038127","0.09303035661038125","0.09303035661038125"
"842","0.09284429589716049","0.09284429589716049","0.09284429589716049"
"843","0.09265860730536614","0.09265860730536617","0.09265860730536617"
"844","0.09247329009075543","0.09247329009075543","0.09247329009075543"
"845","0.09228834351057398","0.09228834351057393","0.09228834351057393"
"846","0.09210376682355279","0.09210376682355277","0.09210376682355277"
"847","0.09191955928990568","0.09191955928990567","0.09191955928990567"
"848","0.09173572017132588","0.09173572017132585","0.09173572017132585"
"849","0.09155224873098315","0.0915522487309832","0.0915522487309832"
"850","0.09136914423352124","0.09136914423352123","0.09136914423352123"
"851","0.09118640594505416","0.09118640594505419","0.09118640594505419"
"852","0.09100403313316408","0.09100403313316408","0.09100403313316408"
"853","0.09082202506689777","0.09082202506689775","0.09082202506689775"
"854","0.09064038101676396","0.09064038101676396","0.09064038101676396"
"855","0.0904591002547304","0.09045910025473043","0.09045910025473043"
"856","0.09027818205422097","0.09027818205422097","0.09027818205422097"
"857","0.09009762569011255","0.09009762569011254","0.09009762569011254"
"858","0.08991743043873232","0.08991743043873231","0.08991743043873231"
"859","0.08973759557785485","0.08973759557785484","0.08973759557785484"
"860","0.0895581203866991","0.08955812038669912","0.08955812038669912"
"861","0.08937900414592576","0.08937900414592573","0.08937900414592573"
"862","0.08920024613763382","0.08920024613763387","0.08920024613763387"
"863","0.08902184564535859","0.0890218456453586","0.0890218456453586"
"864","0.08884380195406784","0.08884380195406788","0.08884380195406788"
"865","0.08866611435015975","0.08866611435015974","0.08866611435015974"
"866","0.08848878212145946","0.08848878212145941","0.08848878212145941"
"867","0.08831180455721645","0.08831180455721649","0.08831180455721649"
"868","0.08813518094810209","0.08813518094810206","0.08813518094810206"
"869","0.08795891058620593","0.08795891058620586","0.08795891058620586"
"870","0.0877829927650335","0.08778299276503346","0.08778299276503346"
"871","0.08760742677950346","0.0876074267795034","0.0876074267795034"
"872","0.08743221192594439","0.08743221192594439","0.08743221192594439"
"873","0.08725734750209253","0.08725734750209249","0.08725734750209249"
"874","0.0870828328070883","0.08708283280708831","0.08708283280708831"
"875","0.08690866714147413","0.08690866714147413","0.08690866714147413"
"876","0.08673484980719116","0.08673484980719118","0.08673484980719118"
"877","0.0865613801075768","0.0865613801075768","0.0865613801075768"
"878","0.0863882573473616","0.08638825734736165","0.08638825734736165"
"879","0.08621548083266689","0.08621548083266693","0.08621548083266693"
"880","0.08604304987100163","0.0860430498710016","0.0860430498710016"
"881","0.08587096377125959","0.08587096377125959","0.08587096377125959"
"882","0.0856992218437171","0.08569922184371707","0.08569922184371707"
"883","0.08552782340002968","0.08552782340002964","0.08552782340002964"
"884","0.08535676775322956","0.08535676775322958","0.08535676775322958"
"885","0.0851860542177231","0.08518605421772311","0.08518605421772311"
"886","0.0850156821092876","0.08501568210928767","0.08501568210928767"
"887","0.08484565074506904","0.0848456507450691","0.0848456507450691"
"888","0.08467595944357895","0.08467595944357896","0.08467595944357896"
"889","0.0845066075246918","0.0845066075246918","0.0845066075246918"
"890","0.08433759430964245","0.08433759430964241","0.08433759430964241"
"891","0.08416891912102314","0.08416891912102313","0.08416891912102313"
"892","0.08400058128278108","0.08400058128278108","0.08400058128278108"
"893","0.08383258012021554","0.08383258012021552","0.08383258012021552"
"894","0.08366491495997509","0.08366491495997509","0.08366491495997509"
"895","0.08349758513005515","0.08349758513005515","0.08349758513005515"
"896","0.08333058995979496","0.08333058995979503","0.08333058995979503"
"897","0.08316392877987551","0.08316392877987544","0.08316392877987544"
"898","0.08299760092231569","0.08299760092231569","0.08299760092231569"
"899","0.08283160572047106","0.08283160572047106","0.08283160572047106"
"900","0.0826659425090301","0.08266594250903012","0.08266594250903012"
"901","0.08250061062401208","0.08250061062401205","0.08250061062401205"
