"Step","noisy_net: true - regret","noisy_net: true - regret__MIN","noisy_net: true - regret__MAX"
"113","26.621720695495604","14.412063598632812","42.51754379272461"
"114","26.723810068766277","14.412063598632812","42.9118537902832"
"115","26.814653460184733","14.412063598632812","42.9118537902832"
"116","26.91066042582194","14.412063598632812","42.980770111083984"
"117","26.9665651957194","14.443428039550781","43.18849563598633"
"118","27.039957936604818","14.457128524780273","43.18849563598633"
"119","27.105098025004068","14.457128524780273","43.18849563598633"
"120","27.16666316986084","14.457128524780273","43.46841812133789"
"121","27.25820058186849","14.457128524780273","43.63962936401367"
"122","27.323868815104166","14.494405746459961","43.88964080810547"
"123","27.408657550811768","14.494405746459961","43.88964080810547"
"124","27.458539231618246","14.55335807800293","43.88964080810547"
"125","27.541413021087646","14.55335807800293","43.88964080810547"
"126","27.63908837636312","14.623208045959473","43.88964080810547"
"127","27.712069447835287","14.623208045959473","43.88964080810547"
"128","27.80122489929199","14.749144554138184","43.88964080810547"
"129","27.863585980733237","14.779520988464355","43.88964080810547"
"130","27.921699714660644","14.779520988464355","43.88964080810547"
"131","28.023741563161213","15.138294219970703","43.88964080810547"
"132","28.09680846532186","15.138294219970703","44.08026885986328"
"133","28.161400985717773","15.150426864624023","44.19350814819336"
"134","28.24276498158773","15.150426864624023","44.3131103515625"
"135","28.29850476582845","15.179929733276367","44.3131103515625"
"136","28.375087165832518","15.247817993164062","44.3131103515625"
"137","28.45485830307007","15.259110450744629","44.3131103515625"
"138","28.506535720825195","15.310514450073242","44.3131103515625"
"139","28.539618682861327","15.310514450073242","44.3131103515625"
"140","28.60136604309082","15.310514450073242","44.3131103515625"
"141","28.66097494761149","15.310514450073242","44.3131103515625"
"142","28.716133658091227","15.37743091583252","44.50834274291992"
"143","28.79272616704305","15.37743091583252","44.50834274291992"
"144","28.872889105478922","15.37743091583252","44.6550178527832"
"145","28.95553471247355","15.8316011428833","44.6550178527832"
"146","29.029747104644777","15.8316011428833","44.6550178527832"
"147","29.083952109018963","15.847014427185059","44.6550178527832"
"148","29.148813470204672","15.847014427185059","44.6550178527832"
"149","29.215414841969807","15.997929573059082","44.6550178527832"
"150","29.270322545369467","16.02574348449707","44.6550178527832"
"151","29.32430451711019","16.02574348449707","44.6550178527832"
"152","29.37744572957357","16.02574348449707","44.6550178527832"
"153","29.448156992594402","16.02574348449707","44.6550178527832"
"154","29.49914487202962","16.02574348449707","44.6550178527832"
"155","29.57917938232422","16.02574348449707","44.6550178527832"
"156","29.62599983215332","16.02574348449707","44.6550178527832"
"157","29.679016812642416","16.02574348449707","44.6550178527832"
"158","29.716929753621418","16.02574348449707","44.6550178527832"
"159","29.769612757364907","16.02574348449707","44.6550178527832"
"160","29.83642444610596","16.02574348449707","44.6550178527832"
"161","29.91018155415853","16.02574348449707","44.6550178527832"
"162","29.942699686686197","16.02574348449707","44.6550178527832"
"163","30.03414649963379","16.02574348449707","44.6550178527832"
"164","30.104627164204917","16.02574348449707","44.6550178527832"
"165","30.180713081359862","16.03806495666504","44.6550178527832"
"166","30.24205862681071","16.03806495666504","44.6550178527832"
"167","30.30115655263265","16.03806495666504","44.6550178527832"
"168","30.365193176269532","16.317174911499023","44.6550178527832"
"169","30.416998608907065","16.317174911499023","44.6550178527832"
"170","30.464448801676433","16.448081970214844","44.6550178527832"
"171","30.507855733235676","16.448081970214844","44.6550178527832"
"172","30.560904184977215","16.448081970214844","44.6550178527832"
"173","30.625419680277506","16.448081970214844","44.6550178527832"
"174","30.720312754313152","16.448081970214844","44.6550178527832"
"175","30.782421684265138","16.448081970214844","44.6550178527832"
"176","30.83051045735677","16.475738525390625","44.6550178527832"
"177","30.89013188680013","16.475738525390625","44.6550178527832"
"178","30.931815973917644","16.475738525390625","44.6550178527832"
"179","30.992561467488606","16.475738525390625","44.6550178527832"
"180","31.041868909200033","16.475738525390625","44.6550178527832"
"181","31.07449048360189","16.475738525390625","44.6550178527832"
"182","31.11019484202067","16.475738525390625","44.6550178527832"
"183","31.16385644276937","16.475738525390625","44.6550178527832"
"184","31.234663327534992","16.475738525390625","44.6550178527832"
"185","31.281267738342287","16.475738525390625","44.6550178527832"
"186","31.33939660390218","16.475738525390625","44.6550178527832"
"187","31.372904459635418","16.475738525390625","44.6550178527832"
"188","31.419168090820314","16.475738525390625","44.6550178527832"
"189","31.46688855489095","16.475738525390625","44.6550178527832"
"190","31.491974194844563","16.475738525390625","44.6550178527832"
"191","31.52242266337077","16.475738525390625","44.6550178527832"
"192","31.57283115386963","16.475738525390625","44.6550178527832"
"193","31.60939464569092","16.475738525390625","44.6550178527832"
"194","31.661724090576172","16.475738525390625","44.78420639038086"
"195","31.716263326009116","16.475738525390625","45.0247917175293"
"196","31.74883975982666","16.475738525390625","45.11142349243164"
"197","31.79227771759033","16.77339744567871","45.157249450683594"
"198","31.841115506490073","16.77339744567871","45.28913879394531"
"199","31.907553799947102","16.77339744567871","45.37890625"
"200","31.94396890004476","16.77339744567871","45.476932525634766"
"201","32.0253662109375","16.77339744567871","45.7159423828125"
"202","32.12420438130697","16.77339744567871","45.925376892089844"
"203","32.1854487101237","16.77339744567871","45.9924201965332"
"204","32.26653887430827","16.77339744567871","46.39570236206055"
"205","32.35946102142334","16.77339744567871","46.546409606933594"
"206","32.429854774475096","16.77339744567871","46.834476470947266"
"207","32.51138261159261","16.77339744567871","47.24702835083008"
"208","32.58555227915446","16.870744705200195","47.721527099609375"
"209","32.71907742818197","16.914045333862305","47.74759292602539"
"210","32.82122294108073","16.914045333862305","47.99985885620117"
"211","32.90434118906657","16.914045333862305","48.266578674316406"
"212","33.01464074452718","16.914045333862305","48.39373016357422"
"213","33.1187167485555","16.93611717224121","48.661109924316406"
"214","33.20777626037598","16.93611717224121","48.945926666259766"
"215","33.28386065165202","16.93611717224121","49.35388946533203"
"216","33.36546726226807","16.93611717224121","49.69020080566406"
"217","33.44456462860107","16.93611717224121","49.88937759399414"
"218","33.50898100535075","16.93611717224121","50.035003662109375"
"219","33.59934221903483","16.93611717224121","50.39308547973633"
"220","33.67812023162842","16.997756958007812","50.43231964111328"
"221","33.74282436370849","16.997756958007812","50.53395080566406"
"222","33.83277600606282","16.997756958007812","50.98652267456055"
"223","33.89255924224854","16.997756958007812","51.072235107421875"
"224","33.96870091756185","16.997756958007812","51.13170623779297"
"225","34.038624954223636","16.997756958007812","51.25111389160156"
"226","34.13299299875895","17.223522186279297","51.731239318847656"
"227","34.19338582356771","17.223522186279297","51.88154220581055"
"228","34.24124609629313","17.223522186279297","51.965309143066406"
"229","34.340308380126956","17.223522186279297","52.24655532836914"
"230","34.41556313832601","17.223522186279297","52.391021728515625"
"231","34.496413739522296","17.223522186279297","52.48009490966797"
"232","34.58539651234945","17.223522186279297","52.74410629272461"
"233","34.67080415089925","17.223522186279297","53.02322006225586"
"234","34.73935731252035","17.270708084106445","53.08876419067383"
"235","34.79371337890625","17.270708084106445","53.467926025390625"
"236","34.85224978129069","17.270708084106445","53.668540954589844"
"237","34.91528924306234","17.270708084106445","53.8632926940918"
"238","34.99568424224854","17.270708084106445","54.28775405883789"
"239","35.05572001139323","17.270708084106445","54.43662643432617"
"240","35.12768383026123","17.400653839111328","54.7005615234375"
"241","35.17982171376546","17.408151626586914","54.93064498901367"
"242","35.24995021820068","17.408151626586914","55.08171463012695"
"243","35.32118975321452","17.459842681884766","55.21232986450195"
"244","35.4520809173584","17.459842681884766","55.32329177856445"
"245","35.53680229187012","17.459842681884766","55.53950500488281"
"246","35.60180136362712","17.459842681884766","55.728633880615234"
"247","35.664254379272464","17.459842681884766","55.997135162353516"
"248","35.74457308451335","17.459842681884766","56.2340087890625"
"249","35.80521011352539","17.459842681884766","56.40171432495117"
"250","35.869171651204425","17.459842681884766","56.60490798950195"
"251","35.925259590148926","17.459842681884766","56.74174499511719"
"252","35.98867295583089","17.459842681884766","56.92765808105469"
"253","36.039019139607746","17.459842681884766","56.9976806640625"
"254","36.11672096252441","17.674076080322266","57.35987091064453"
"255","36.17387142181396","17.674076080322266","57.656898498535156"
"256","36.26098391215007","17.674076080322266","57.91172790527344"
"257","36.337615903218584","17.674076080322266","58.16389465332031"
"258","36.3816556930542","17.674076080322266","58.291770935058594"
"259","36.44769872029622","17.685523986816406","58.69901657104492"
"260","36.5126927057902","17.685523986816406","59.06706619262695"
"261","36.568698247273765","17.685523986816406","59.142616271972656"
"262","36.618854713439944","17.685523986816406","59.25933074951172"
"263","36.68828137715658","17.685523986816406","59.589561462402344"
"264","36.74989439646403","17.685523986816406","59.91196060180664"
"265","36.81815433502197","17.685523986816406","60.24689865112305"
"266","36.871598434448245","17.685523986816406","60.34475326538086"
"267","36.946671358744304","17.708715438842773","60.6501350402832"
"268","37.01159521738688","17.708715438842773","60.83787536621094"
"269","37.05614732106527","17.708715438842773","60.91752243041992"
"270","37.11048234303792","17.708715438842773","61.09895324707031"
"271","37.1575532913208","17.708715438842773","61.230072021484375"
"272","37.22390785217285","17.708715438842773","61.528709411621094"
"273","37.27053108215332","17.780704498291016","61.62079620361328"
"274","37.340868631998696","17.780704498291016","61.739898681640625"
"275","37.38955287933349","17.780704498291016","62.06035614013672"
"276","37.445815340677896","17.780704498291016","62.322998046875"
"277","37.51366373697917","17.93352508544922","62.50215530395508"
"278","37.574051984151204","17.93352508544922","62.71160125732422"
"279","37.63064352671305","17.93352508544922","63.055973052978516"
"280","37.67604287465414","17.93352508544922","63.40647888183594"
"281","37.73673750559489","18.222156524658203","63.52898025512695"
"282","37.78934357961019","18.222156524658203","63.5992546081543"
"283","37.83615786234538","18.222156524658203","63.73310089111328"
"284","37.89800942738851","18.222156524658203","63.89423370361328"
"285","37.9503542582194","18.222156524658203","64.02001953125"
"286","38.011477915445965","18.506013870239258","64.37397003173828"
"287","38.049139912923174","18.506013870239258","64.67230987548828"
"288","38.0891918182373","18.5107421875","64.86023712158203"
"289","38.149162419637044","18.5107421875","65.01949310302734"
"290","38.22210934956868","18.5107421875","65.23834228515625"
"291","38.29143892923991","18.5107421875","65.30377197265625"
"292","38.3527717590332","18.5107421875","65.53779602050781"
"293","38.405259958902995","18.5107421875","65.62226867675781"
"294","38.44056650797526","18.513338088989258","65.83405303955078"
"295","38.49435939788818","18.513338088989258","66.22754669189453"
"296","38.54919897715251","18.514272689819336","66.64745330810547"
"297","38.61044165293376","18.514272689819336","66.99686431884766"
"298","38.65794874827067","18.514272689819336","67.2667236328125"
"299","38.70194174448649","18.514272689819336","67.36182403564453"
"300","38.75573787689209","18.514272689819336","67.4248275756836"
"301","38.796935653686525","18.514272689819336","67.56432342529297"
"302","38.849921480814615","18.559406280517578","67.8415756225586"
"303","38.908742141723636","18.559406280517578","68.04041290283203"
"304","38.980759620666504","18.56855583190918","68.45518493652344"
"305","39.02873738606771","18.56855583190918","68.58123779296875"
"306","39.10189514160156","18.56855583190918","68.78472137451172"
"307","39.14805501302083","18.623987197875977","69.04183197021484"
"308","39.206679344177246","18.623987197875977","69.41588592529297"
"309","39.25411790211995","18.623987197875977","69.7531967163086"
"310","39.29265588124593","18.623987197875977","69.99809265136719"
"311","39.34435634613037","18.623987197875977","70.18998718261719"
"312","39.37594909667969","18.623987197875977","70.55535888671875"
"313","39.4001345316569","18.623987197875977","70.73127746582031"
"314","39.45006815592448","18.623987197875977","70.95314025878906"
"315","39.49651107788086","18.623987197875977","71.23625183105469"
"316","39.55996691385905","18.623987197875977","71.50201416015625"
"317","39.61611086527507","18.623987197875977","71.85990142822266"
"318","39.65040969848633","18.623987197875977","72.16873168945312"
"319","39.68307933807373","18.623987197875977","72.44269561767578"
"320","39.725101470947266","18.623987197875977","72.75908660888672"
"321","39.76973260243734","18.64634895324707","73.13199615478516"
"322","39.816757901509604","18.64634895324707","73.50221252441406"
"323","39.855364354451496","18.64634895324707","73.92375183105469"
"324","39.89202346801758","18.64634895324707","74.16531372070312"
"325","39.93677444458008","18.64634895324707","74.37264251708984"
"326","39.97473297119141","18.64634895324707","74.67219543457031"
"327","40.01986389160156","18.64634895324707","74.97957611083984"
"328","40.064927673339845","18.64634895324707","75.26760864257812"
"329","40.109045855204265","18.64634895324707","75.51183319091797"
"330","40.16627883911133","18.64634895324707","75.83015441894531"
"331","40.21199137369792","18.64634895324707","76.0341567993164"
"332","40.25539944966634","18.64634895324707","76.2569580078125"
"333","40.300834528605144","18.64634895324707","76.58904266357422"
"334","40.34411195119222","18.64634895324707","76.9710693359375"
"335","40.415659523010255","18.64634895324707","77.24352264404297"
"336","40.45932445526123","18.64634895324707","77.57125091552734"
"337","40.494750849405925","18.64634895324707","77.82886505126953"
"338","40.53840052286784","18.64634895324707","78.19911193847656"
"339","40.580352210998534","18.667818069458008","78.47235107421875"
"340","40.62568632761637","18.667818069458008","78.7701416015625"
"341","40.658644676208496","18.684110641479492","78.97805786132812"
"342","40.7012585957845","18.684110641479492","79.21415710449219"
"343","40.76067632039388","18.684110641479492","79.5243148803711"
"344","40.807519404093426","18.727710723876953","79.75829315185547"
"345","40.861488850911456","18.730365753173828","80.1167221069336"
"346","40.919154739379884","18.87221908569336","80.40921020507812"
"347","40.954932022094724","18.87221908569336","80.75071716308594"
"348","40.984499549865724","18.87221908569336","81.0771484375"
"349","41.03429444630941","18.883697509765625","81.31483459472656"
"350","41.08944943745931","18.883697509765625","81.65050506591797"
"351","41.13523082733154","18.883697509765625","81.91500091552734"
"352","41.18795998891195","18.883697509765625","82.29562377929688"
"353","41.23370825449626","18.883697509765625","82.5528793334961"
"354","41.25591907501221","18.883697509765625","82.9122085571289"
"355","41.284000142415366","18.883697509765625","83.14936065673828"
"356","41.333900388081865","18.883697509765625","83.3980941772461"
"357","41.38903020222982","18.883697509765625","83.61211395263672"
"358","41.4361380259196","18.883697509765625","83.93260192871094"
"359","41.481543986002606","18.883697509765625","84.21029663085938"
"360","41.52653121948242","18.883697509765625","84.45423126220703"
"361","41.58754952748617","19.01852035522461","84.77571105957031"
"362","41.646962547302245","19.01852035522461","85.01252746582031"
"363","41.68968251546224","19.01852035522461","85.32659912109375"
"364","41.73155091603597","19.01852035522461","85.5843505859375"
"365","41.78096396128337","19.01852035522461","85.84204864501953"
"366","41.81527328491211","19.01852035522461","86.12565612792969"
"367","41.84522527058919","19.108530044555664","86.47794342041016"
"368","41.89798908233642","19.108530044555664","86.70321655273438"
"369","41.93181788126628","19.108530044555664","86.91412353515625"
"370","41.96975962320963","19.108530044555664","87.23548126220703"
"371","42.03372020721436","19.108530044555664","87.62045288085938"
"372","42.068739128112796","19.108530044555664","87.85069274902344"
"373","42.11077537536621","19.108530044555664","88.09980773925781"
"374","42.1645014444987","19.108530044555664","88.40523529052734"
"375","42.19149843851725","19.108530044555664","88.76126861572266"
"376","42.24604771931966","19.108530044555664","89.08950805664062"
"377","42.28201020558675","19.108530044555664","89.4066162109375"
"378","42.319281895955406","19.108530044555664","89.70150756835938"
"379","42.35967648824056","19.108530044555664","89.89088439941406"
"380","42.39750340779622","19.108530044555664","90.14736938476562"
"381","42.43504689534505","19.108530044555664","90.49415588378906"
"382","42.47343056996663","19.108530044555664","90.74966430664062"
"383","42.50173575083415","19.108530044555664","91.00548553466797"
"384","42.521525128682455","19.108530044555664","91.29742431640625"
"385","42.57660598754883","19.108530044555664","91.51510620117188"
"386","42.62887077331543","19.108530044555664","91.84456634521484"
"387","42.65550492604574","19.108530044555664","92.13029479980469"
"388","42.67924137115479","19.108530044555664","92.46986389160156"
"389","42.73474521636963","19.108530044555664","92.8386001586914"
"390","42.7870792388916","19.108530044555664","93.22074890136719"
"391","42.81440308888753","19.108530044555664","93.4796142578125"
"392","42.87300713857015","19.108530044555664","93.83149719238281"
"393","42.91105632781982","19.108530044555664","94.12739562988281"
"394","42.96156171162923","19.16531753540039","94.41424560546875"
"395","43.00684642791748","19.16531753540039","94.74578094482422"
"396","43.033853403727214","19.16531753540039","94.9759292602539"
"397","43.07626075744629","19.16531753540039","95.23684692382812"
"398","43.12052313486735","19.16531753540039","95.52257537841797"
"399","43.156094805399576","19.16531753540039","95.73505401611328"
"400","43.18907725016276","19.16531753540039","95.9700698852539"
"401","43.434400685628255","19.16531753540039","96.23809814453125"
"402","43.71475397745768","19.16531753540039","96.62718963623047"
"403","43.98950850168864","19.16531753540039","97.08065795898438"
"404","44.258391571044925","19.16531753540039","97.50834655761719"
"405","44.50153420766195","19.16531753540039","97.7708511352539"
"406","44.74984302520752","19.16531753540039","98.09922790527344"
"407","45.029466247558595","19.16531753540039","98.68004608154297"
"408","45.28221435546875","19.16531753540039","99.13013458251953"
"409","45.53474871317545","19.20516586303711","99.4162826538086"
"410","45.78673820495605","19.20516586303711","99.70218658447266"
"411","46.03566182454427","19.20516586303711","103.35088348388672"
"412","46.30209827423096","19.20516586303711","109.5060806274414"
"413","46.55275427500407","19.20516586303711","115.7000961303711"
"414","46.79761193593343","19.20516586303711","121.95418548583984"
"415","47.088779004414874","19.20516586303711","128.01309204101562"
"416","47.36249281565348","19.20516586303711","134.19808959960938"
"417","47.64000930786133","19.20516586303711","140.3045654296875"
"418","47.89572671254476","19.20516586303711","146.49276733398438"
"419","48.159949175516765","19.20516586303711","152.7215118408203"
"420","48.41946366628011","19.20516586303711","158.60311889648438"
"421","48.68403701782226","19.20516586303711","164.651123046875"
"422","48.95967400868734","19.20516586303711","170.8736572265625"
"423","49.24581235249837","19.20516586303711","177.0264129638672"
"424","49.49414348602295","19.20516586303711","183.1744384765625"
"425","49.75096365610759","19.20516586303711","189.24017333984375"
"426","49.99977938334147","19.20516586303711","195.41770935058594"
"427","50.2605406443278","19.20516586303711","201.63360595703125"
"428","50.53668333689372","19.269636154174805","207.86720275878906"
"429","50.802977561950684","19.269636154174805","213.96524047851562"
"430","51.07060515085856","19.269636154174805","220.0485076904297"
"431","51.331492233276364","19.269636154174805","226.1740264892578"
"432","51.602492586771646","19.269636154174805","232.3828125"
"433","51.86682713826497","19.34747314453125","238.59347534179688"
"434","52.177928352355956","19.34747314453125","244.6422576904297"
"435","52.44127343495687","19.452661514282227","250.89280700683594"
"436","52.70381476084391","19.452661514282227","257.0924072265625"
"437","52.97137966156006","19.452661514282227","263.3228454589844"
"438","53.246575864156085","19.452661514282227","269.1318664550781"
"439","53.50583114624023","19.452661514282227","275.31072998046875"
"440","53.7553461710612","19.452661514282227","281.41302490234375"
"441","54.04280846913655","19.558788299560547","287.4609680175781"
"442","54.315656979878746","19.558788299560547","293.69482421875"
"443","54.56270008087158","19.558788299560547","299.8568115234375"
"444","54.82175585428874","19.558788299560547","305.9175109863281"
"445","55.07389183044434","19.558788299560547","312.1697998046875"
"446","55.34356276194254","19.558788299560547","318.2605895996094"
"447","55.61061642964681","19.558788299560547","324.4254150390625"
"448","55.8833989461263","19.57145118713379","330.6991882324219"
"449","56.13479601542155","19.57145118713379","336.95782470703125"
"450","56.39601357777914","19.57145118713379","343.1700439453125"
"451","56.64393215179443","19.57145118713379","349.2720031738281"
"452","56.90439847310384","19.57145118713379","355.4542541503906"
"453","57.1660577138265","19.57145118713379","361.6278381347656"
"454","57.40783894856771","19.57145118713379","367.79095458984375"
"455","57.66279017130534","19.57145118713379","373.9981994628906"
"456","57.91796696980794","19.57145118713379","379.9112243652344"
"457","58.17064946492513","19.57145118713379","386.21673583984375"
"458","58.437227694193524","19.57145118713379","392.4525451660156"
"459","58.68098252614339","19.57145118713379","398.6359558105469"
"460","58.935211499532066","19.57145118713379","404.71734619140625"
"461","59.20464979807536","19.57145118713379","410.810791015625"
"462","59.440208689371744","19.584716796875","416.7557373046875"
"463","59.6906852722168","19.584716796875","422.95770263671875"
"464","59.97263272603353","19.584716796875","429.1374816894531"
"465","60.22641086578369","19.584716796875","435.2941589355469"
"466","60.472945849100746","19.584716796875","441.5179443359375"
"467","60.725278790791826","19.584716796875","447.58917236328125"
"468","60.97501392364502","19.584716796875","453.6617126464844"
"469","61.22096424102783","19.584716796875","459.93328857421875"
"470","61.483584276835124","19.584716796875","466.1206970214844"
"471","61.7573522567749","19.584716796875","472.24041748046875"
"472","62.030599975585936","19.584716796875","478.50079345703125"
"473","62.285402870178224","19.584716796875","484.5972900390625"
"474","62.539269574483235","19.584716796875","490.75689697265625"
"475","62.63798453013102","19.584716796875","492.406005859375"
"476","62.878205108642575","19.584716796875","498.6000671386719"
"477","63.14304046630859","19.584716796875","504.7666015625"
"478","63.39534441630045","19.718425750732422","510.809814453125"
"479","63.644569142659506","19.718425750732422","517.0090942382812"
"480","63.88665281931559","19.718425750732422","523.271484375"
"481","64.12042140960693","19.718425750732422","529.3488159179688"
"482","64.38420416514079","19.718425750732422","535.5654907226562"
"483","64.64238001505534","19.75324821472168","541.7568359375"
"484","64.88441416422526","19.75324821472168","547.9053955078125"
"485","65.13777402242025","19.75324821472168","553.7999877929688"
"486","65.36513163248698","19.75324821472168","559.9259033203125"
"487","65.60800272623698","19.75324821472168","566.0667114257812"
"488","65.87280057271322","19.75324821472168","572.1514892578125"
"489","66.15180276234945","19.75324821472168","578.1201782226562"
"490","66.39492880503336","19.75324821472168","584.3735961914062"
"491","66.64570026397705","19.75324821472168","590.5477905273438"
"492","66.9091854095459","19.753765106201172","596.7291259765625"
"493","67.17406768798828","19.753765106201172","602.969970703125"
"494","67.41397101084391","19.82453727722168","609.1904907226562"
"495","67.6717093149821","19.82453727722168","615.38720703125"
"496","67.93153177897135","19.82453727722168","621.6260986328125"
