"Step","noisy_net: false - regret","noisy_net: false - regret__MIN","noisy_net: false - regret__MAX","noisy_net: true - regret","noisy_net: true - regret__MIN","noisy_net: true - regret__MAX"
"535","54.70875358581543","37.35879135131836","82.4547119140625","48.767398834228516","31.340595245361328","56.45563507080078"
"536","54.73660898208618","37.35879135131836","82.4547119140625","48.79494406960227","31.340595245361328","56.45563507080078"
"537","54.749985694885254","37.35879135131836","82.49153137207031","48.81459669633345","31.340595245361328","56.45563507080078"
"538","54.77668356895447","37.35879135131836","82.53824615478516","48.82345268943093","31.340595245361328","56.45563507080078"
"539","54.81736350059509","37.35879135131836","82.56578063964844","48.82351649891246","31.340595245361328","56.45563507080078"
"540","54.824378490448","37.35879135131836","82.60758972167969","48.82650791515004","31.340595245361328","56.45563507080078"
"541","54.84679174423218","37.35879135131836","82.60758972167969","48.844207763671875","31.340595245361328","56.45563507080078"
"542","54.890467166900635","37.35879135131836","82.65914154052734","48.85371953790838","31.340595245361328","56.45563507080078"
"543","54.930917739868164","37.36934280395508","82.69158172607422","48.86313143643466","31.340595245361328","56.45563507080078"
"544","54.932273626327515","37.36934280395508","82.69295501708984","48.899184313687414","31.39940071105957","56.45563507080078"
"545","54.96305465698242","37.392818450927734","82.69295501708984","48.908173474398524","31.39940071105957","56.45563507080078"
"546","54.96925115585327","37.392818450927734","82.70245361328125","48.9257789958607","31.39940071105957","56.45563507080078"
"547","54.97254920005798","37.392818450927734","82.70245361328125","48.931134484030984","31.401479721069336","56.45563507080078"
"548","54.980337142944336","37.392818450927734","82.74890899658203","48.94501304626465","31.401479721069336","56.45563507080078"
"549","54.98619079589844","37.392818450927734","82.7760009765625","48.96987446871671","31.401479721069336","56.45563507080078"
"550","55.02992868423462","37.42587661743164","82.8575210571289","48.98323128440163","31.439250946044922","56.45563507080078"
"551","55.093672037124634","37.42587661743164","82.87610626220703","48.999083432284266","31.439250946044922","56.45563507080078"
"552","55.13045644760132","37.42587661743164","82.87610626220703","49.008120103315875","31.439250946044922","56.45563507080078"
"553","55.16718149185181","37.42587661743164","82.90884399414062","49.01759650490501","31.439250946044922","56.45563507080078"
"554","55.22421407699585","37.42587661743164","82.90884399414062","49.0405949679288","31.439250946044922","56.45563507080078"
"555","55.234636545181274","37.510868072509766","82.90884399414062","49.05373694679954","31.467758178710938","56.45563507080078"
"556","55.27036094665527","37.510868072509766","82.90884399414062","49.06111040982333","31.467758178710938","56.45563507080078"
"557","55.28748607635498","37.510868072509766","83.02191162109375","49.06111040982333","31.467758178710938","56.45563507080078"
"558","55.29563617706299","37.510868072509766","83.02191162109375","49.0666635686701","31.467758178710938","56.45563507080078"
"559","55.31542110443115","37.510868072509766","83.02191162109375","49.077634984796696","31.467758178710938","56.45563507080078"
"560","55.3264102935791","37.510868072509766","83.02191162109375","49.079136935147375","31.480445861816406","56.45563507080078"
"561","55.36001992225647","37.510868072509766","83.02191162109375","49.09668558294123","31.480445861816406","56.45563507080078"
"562","55.41898846626282","38.21089172363281","83.02191162109375","49.11552013050426","31.480445861816406","56.45563507080078"
"563","55.42096400260925","38.21089172363281","83.02191162109375","49.149350599809125","31.480445861816406","56.45563507080078"
"564","55.440829277038574","38.22874069213867","83.02191162109375","49.149350599809125","31.480445861816406","56.45563507080078"
"565","55.45234179496765","38.22874069213867","83.06616973876953","49.170311667702414","31.480445861816406","56.45563507080078"
"566","55.49041795730591","38.22874069213867","83.06616973876953","49.199222564697266","31.480445861816406","56.45563507080078"
"567","55.50732398033142","38.22874069213867","83.07357788085938","49.218236056241125","31.486209869384766","56.45563507080078"
"568","55.51430034637451","38.22874069213867","83.09064483642578","49.25386047363281","31.606544494628906","56.45563507080078"
"569","55.5638701915741","38.22874069213867","83.53289794921875","49.26982948996804","31.608078002929688","56.45563507080078"
"570","55.597623348236084","38.22874069213867","83.53289794921875","49.28205247358842","31.608078002929688","56.45563507080078"
"571","55.63457369804382","38.22874069213867","83.53289794921875","49.303435585715555","31.631668090820312","56.45563507080078"
"572","55.66440176963806","38.22874069213867","83.58285522460938","49.32604009454901","31.631668090820312","56.45563507080078"
"573","55.673914670944214","38.22874069213867","83.58285522460938","49.333472511985086","31.631668090820312","56.45563507080078"
"574","55.681105852127075","38.22874069213867","83.58285522460938","49.35924183238637","31.65377426147461","56.45563507080078"
"575","55.693846702575684","38.22874069213867","83.66184997558594","49.369454470547765","31.65377426147461","56.45563507080078"
"576","55.70421886444092","38.22874069213867","83.66184997558594","49.374568245627664","31.699256896972656","56.45563507080078"
"577","55.714279651641846","38.22917175292969","83.66184997558594","49.39509166370738","31.699256896972656","56.45563507080078"
"578","55.72525691986084","38.22917175292969","83.66184997558594","49.40405550870028","31.699256896972656","56.45563507080078"
"579","55.73624587059021","38.22917175292969","83.66184997558594","49.410096948797054","31.704063415527344","56.45563507080078"
"580","55.74169850349426","38.22917175292969","83.66184997558594","49.41732545332475","31.704063415527344","56.45563507080078"
"581","55.756471395492554","38.27320098876953","83.66842651367188","49.4297041459517","31.704063415527344","56.45563507080078"
"582","55.768304109573364","38.28692626953125","83.67860412597656","49.43886184692383","31.704063415527344","56.45563507080078"
"583","55.796510457992554","38.28692626953125","83.67860412597656","49.46910372647372","31.704063415527344","56.45563507080078"
"584","55.8229718208313","38.32621765136719","83.67860412597656","49.486086411909625","31.704063415527344","56.45563507080078"
"585","55.88786458969116","38.33661651611328","83.68164825439453","49.5116660378196","31.704063415527344","56.45563507080078"
"586","55.947519302368164","38.337276458740234","84.199951171875","49.5132174058394","31.70798683166504","56.45563507080078"
"587","55.95873522758484","38.337276458740234","84.199951171875","49.53671386025169","31.70798683166504","56.45563507080078"
"588","55.99718141555786","38.337276458740234","84.2523422241211","49.547498356212266","31.739377975463867","56.45563507080078"
"589","56.011481523513794","38.337276458740234","84.2523422241211","49.567711570046164","31.79946517944336","56.45563507080078"
"590","56.03032732009888","38.337276458740234","84.2523422241211","49.57706694169478","31.80450439453125","56.45563507080078"
"591","56.04919624328613","38.337276458740234","84.31612396240234","49.60832613164728","31.82786750793457","56.45563507080078"
"592","56.05233693122864","38.337276458740234","84.32592010498047","49.620261972600765","31.82786750793457","56.45563507080078"
"593","56.05655646324158","38.337276458740234","84.32592010498047","49.62993777881969","31.82786750793457","56.45563507080078"
"594","56.05663800239563","38.337276458740234","84.32592010498047","49.64345290444114","31.828237533569336","56.45563507080078"
"595","56.103732109069824","38.337276458740234","84.3476791381836","49.65886272083629","31.86103057861328","56.45563507080078"
"596","56.11111807823181","38.337276458740234","84.3476791381836","49.660249883478336","31.86103057861328","56.45563507080078"
"597","56.120187282562256","38.337276458740234","84.3476791381836","49.66504391756925","31.86103057861328","56.45563507080078"
"598","56.13156843185425","38.337276458740234","84.44340515136719","49.67409064553001","31.86103057861328","56.45563507080078"
"599","56.163809061050415","38.337276458740234","84.44340515136719","49.713442368940875","31.86103057861328","56.46970748901367"
"600","56.187925577163696","38.34086608886719","84.44340515136719","49.72518678144975","31.86103057861328","56.47836685180664"
"601","56.21369385719299","38.34086608886719","84.47725677490234","49.74215420809659","31.86103057861328","56.51363754272461"
"602","56.23499870300293","38.34086608886719","84.54521942138672","49.74302812056108","31.86103057861328","56.51363754272461"
"603","56.256319761276245","38.34086608886719","84.54521942138672","49.74810652299361","31.86103057861328","56.54856491088867"
"604","56.26896405220032","38.364891052246094","84.54521942138672","49.75646244395863","31.86103057861328","56.54856491088867"
"605","56.27073407173157","38.364891052246094","84.56573486328125","49.76341316916726","31.86103057861328","56.598140716552734"
"606","56.27718997001648","38.364891052246094","84.56573486328125","49.77800265225497","31.86103057861328","56.598140716552734"
"607","56.305556774139404","38.364891052246094","84.56573486328125","49.79220893166282","31.86103057861328","56.65951919555664"
"608","56.31135606765747","38.364891052246094","84.56573486328125","49.79520173506303","31.86103057861328","56.663673400878906"
"609","56.32345652580261","38.364891052246094","84.61048126220703","49.81186953457919","31.86103057861328","56.686241149902344"
"610","56.328460454940796","38.40301513671875","84.63683319091797","49.82279656150124","31.86103057861328","56.71639633178711"
"611","56.33303475379944","38.40301513671875","84.65131378173828","49.82967342029918","31.86103057861328","56.75291442871094"
"612","56.34494733810425","38.40301513671875","84.71031951904297","49.85955203663219","31.90682029724121","56.75291442871094"
"613","56.372384786605835","38.40301513671875","84.71031951904297","49.87296069752086","31.90682029724121","56.82624435424805"
"614","56.4344208240509","38.40301513671875","84.71031951904297","49.880569284612484","31.90682029724121","56.82624435424805"
"615","56.51334857940674","38.40301513671875","84.71031951904297","49.913863615556195","31.9238338470459","56.88761901855469"
"616","56.55038809776306","38.40301513671875","84.71031951904297","49.92492034218528","31.9238338470459","56.94807052612305"
"617","56.56613206863403","38.40301513671875","84.71031951904297","49.933448791503906","31.946510314941406","56.94807052612305"
"618","56.578879833221436","38.40301513671875","84.71031951904297","49.937229503284804","31.946510314941406","56.94807052612305"
"619","56.589808225631714","38.40301513671875","84.83384704589844","49.95157588611949","31.946510314941406","56.97005844116211"
"620","56.603604316711426","38.40301513671875","84.98580169677734","49.96950947154652","31.946510314941406","57.01807403564453"
"621","56.67148780822754","38.41008377075195","84.98580169677734","49.97776794433594","31.946510314941406","57.01807403564453"
"622","56.67830944061279","38.41008377075195","84.98580169677734","49.99498159235174","31.950366973876953","57.01807403564453"
"623","56.70186138153076","38.41008377075195","84.98580169677734","50.00908730246804","31.950366973876953","57.083370208740234"
"624","56.753509521484375","38.41008377075195","85.060546875","50.020987423983485","31.950366973876953","57.13810348510742"
"625","56.79557728767395","38.48432159423828","85.060546875","50.02237666736949","31.950366973876953","57.13810348510742"
"626","56.822362184524536","38.512718200683594","85.060546875","50.04381561279297","32.1066780090332","57.13810348510742"
"627","56.829121828079224","38.512718200683594","85.060546875","50.05854450572621","32.14996337890625","57.13810348510742"
"628","56.89161491394043","38.512718200683594","85.060546875","50.07155262340199","32.14996337890625","57.13810348510742"
"629","56.90421175956726","38.512718200683594","85.060546875","50.08764856511896","32.14996337890625","57.23354721069336"
"630","56.91262149810791","38.512718200683594","85.060546875","50.116661765358664","32.18696975708008","57.3110466003418"
"631","56.956419229507446","38.512718200683594","85.11805725097656","50.125104037198156","32.18696975708008","57.35480499267578"
"632","56.99641251564026","38.512718200683594","85.21016693115234","50.13621763749556","32.20531463623047","57.35480499267578"
"633","57.01335334777832","38.512718200683594","85.29922485351562","50.152896881103516","32.20531463623047","57.3621940612793"
"634","57.05295395851135","38.512718200683594","85.32731628417969","50.18665729869496","32.20531463623047","57.472049713134766"
"635","57.074923038482666","38.512718200683594","85.3514404296875","50.21324331110174","32.20658493041992","57.53017807006836"
"636","57.128464221954346","38.512718200683594","85.3514404296875","50.23054920543324","32.20658493041992","57.54567337036133"
"637","57.13643407821655","38.512718200683594","85.3673324584961","50.23054920543324","32.20658493041992","57.54567337036133"
"638","57.14077162742615","38.512718200683594","85.3673324584961","50.25104904174805","32.21378707885742","57.583534240722656"
"639","57.1559624671936","38.512718200683594","85.46326446533203","50.29201056740501","32.21378707885742","57.583534240722656"
"640","57.23878216743469","38.512718200683594","86.24547576904297","50.292505437677555","32.21378707885742","57.583534240722656"
"641","57.29464077949524","38.512718200683594","86.24547576904297","50.298401919278234","32.21378707885742","57.583534240722656"
"642","57.30939507484436","38.512718200683594","86.24547576904297","50.30927762118253","32.21378707885742","57.583534240722656"
"643","57.315802335739136","38.512718200683594","86.24547576904297","50.32258467240767","32.25300598144531","57.59859085083008"
"644","57.369224071502686","38.661197662353516","86.24547576904297","50.3284218528054","32.25300598144531","57.61233139038086"
"645","57.38857889175415","38.661197662353516","86.33100891113281","50.32911127263849","32.25300598144531","57.6141357421875"
"646","57.39545130729675","38.661197662353516","86.33100891113281","50.34510976617987","32.25300598144531","57.6141357421875"
"647","57.397783517837524","38.661197662353516","86.33100891113281","50.36033942482688","32.25300598144531","57.63365936279297"
"648","57.41174554824829","38.68932342529297","86.33100891113281","50.38092249090021","32.25300598144531","57.63365936279297"
"649","57.50477075576782","38.68932342529297","86.33100891113281","50.3811860518022","32.25300598144531","57.636558532714844"
"650","57.57389569282532","38.68932342529297","86.33100891113281","50.3811860518022","32.25300598144531","57.636558532714844"
"651","57.60945701599121","38.7935905456543","86.35191345214844","50.40388558127663","32.25300598144531","57.65473556518555"
"652","57.629913330078125","38.795597076416016","86.35191345214844","50.42390615289862","32.25300598144531","57.7071533203125"
"653","57.64153456687927","38.795597076416016","86.35191345214844","50.43408619273793","32.254634857177734","57.7768669128418"
"654","57.64893317222595","38.795597076416016","86.35191345214844","50.443606636740945","32.34619903564453","57.7768669128418"
"655","57.65358567237854","38.795597076416016","86.38038635253906","50.45842222733931","32.363067626953125","57.7768669128418"
"656","57.675665616989136","38.795597076416016","86.38038635253906","50.460778669877485","32.363067626953125","57.7768669128418"
"657","57.69472098350525","38.795597076416016","86.44245910644531","50.47580753673207","32.42069625854492","57.80385208129883"
"658","57.71963834762573","38.795597076416016","86.44877624511719","50.49501904574308","32.42069625854492","57.964168548583984"
"659","57.726598501205444","38.808414459228516","86.45903015136719","50.50214802135121","32.42069625854492","58.00727844238281"
"660","57.756511926651","38.808414459228516","86.45903015136719","50.50978504527699","32.42069625854492","58.06731033325195"
"661","57.77785897254944","38.808414459228516","86.52931213378906","50.53310775756836","32.448326110839844","58.06731033325195"
"662","57.793415546417236","38.808414459228516","86.52931213378906","50.53596669977362","32.448326110839844","58.06731033325195"
"663","57.79517316818237","38.808414459228516","86.52931213378906","50.53861756758256","32.448326110839844","58.06731033325195"
"664","57.823160886764526","38.808414459228516","86.5480728149414","50.57792178067294","32.589195251464844","58.06731033325195"
"665","57.83039593696594","38.808414459228516","86.5738525390625","50.60884232954545","32.589195251464844","58.08051681518555"
"666","57.83430194854736","38.808414459228516","86.5738525390625","50.62706063010476","32.589195251464844","58.08051681518555"
"667","57.837472438812256","38.808414459228516","86.5738525390625","50.644371726296164","32.593589782714844","58.08051681518555"
"668","57.83782625198364","38.808414459228516","86.5738525390625","50.6496994712136","32.593589782714844","58.08051681518555"
"669","57.851747274398804","38.808414459228516","86.5738525390625","50.654663432728164","32.60504150390625","58.08051681518555"
"670","57.911683082580566","38.808414459228516","86.59915924072266","50.67141203446822","32.617027282714844","58.15935134887695"
"671","57.91468906402588","38.808414459228516","86.59915924072266","50.68222774158824","32.617027282714844","58.17174530029297"
"672","57.94879698753357","38.808414459228516","86.59915924072266","50.69349670410156","32.617027282714844","58.201725006103516"
"673","57.96917128562927","38.808414459228516","86.59915924072266","50.70518112182617","32.61825180053711","58.2078971862793"
"674","57.972541093826294","38.808414459228516","86.59915924072266","50.71181730790572","32.66200637817383","58.22745895385742"
"675","57.998679876327515","38.808414459228516","86.59915924072266","50.72247938676314","32.66200637817383","58.24778747558594"
"676","58.03658127784729","38.808414459228516","86.59915924072266","50.74330069802024","32.67462158203125","58.258079528808594"
"677","58.04761576652527","38.85007095336914","86.59915924072266","50.75567418878729","32.67462158203125","58.258079528808594"
"678","58.10135626792908","38.85007095336914","86.59915924072266","50.794797377152875","32.70033264160156","58.27927017211914"
"679","58.118353843688965","38.85007095336914","86.59915924072266","50.80640307339755","32.70033264160156","58.307613372802734"
"680","58.132622718811035","38.85007095336914","86.61424255371094","50.80640307339755","32.70033264160156","58.307613372802734"
"681","58.15966463088989","38.85007095336914","86.63646697998047","50.8172045621005","32.70033264160156","58.307613372802734"
"682","58.168156147003174","38.85007095336914","86.7060775756836","50.82716993852095","32.75764083862305","58.337127685546875"
"683","58.20154809951782","38.85007095336914","86.7060775756836","50.838612989945844","32.75764083862305","58.337127685546875"
"684","58.240450620651245","38.85007095336914","86.7060775756836","50.85220579667525","32.75764083862305","58.376853942871094"
"685","58.25034141540527","38.85007095336914","86.7060775756836","50.864098288796164","32.8504524230957","58.376853942871094"
"686","58.252901554107666","38.85007095336914","86.7060775756836","50.8643254366788","32.8504524230957","58.376853942871094"
"687","58.25492286682129","38.85007095336914","86.7060775756836","50.86930708451705","32.8504524230957","58.376853942871094"
"688","58.25992774963379","38.85007095336914","86.7060775756836","50.8764683116566","32.8504524230957","58.376853942871094"
"689","58.28230667114258","38.85007095336914","86.7060775756836","50.898149663751774","32.883331298828125","58.521053314208984"
"690","58.29781723022461","38.880653381347656","86.72489166259766","50.92125251076438","32.883331298828125","58.57999038696289"
"691","58.302658557891846","38.880653381347656","86.72489166259766","50.932890458540484","32.889503479003906","58.57999038696289"
"692","58.30832314491272","38.880653381347656","86.72489166259766","50.95491548018022","32.889503479003906","58.57999038696289"
"693","58.310627937316895","38.880653381347656","86.72489166259766","50.96610329367898","32.889503479003906","58.57999038696289"
"694","58.31371593475342","38.880653381347656","86.76333618164062","50.96929723566229","32.889503479003906","58.57999038696289"
"695","58.3431875705719","38.880653381347656","86.76333618164062","50.971148404208094","32.889503479003906","58.59626770019531"
"696","58.34745144844055","38.880653381347656","86.76333618164062","50.99588602239435","32.889503479003906","58.698272705078125"
"697","58.367844581604004","38.880653381347656","86.80973815917969","50.99874357743697","32.889503479003906","58.698272705078125"
"698","58.38120698928833","38.880653381347656","86.87531280517578","51.00838713212447","32.889503479003906","58.73890686035156"
"699","58.386428356170654","38.88088607788086","86.87531280517578","51.00838713212447","32.889503479003906","58.73890686035156"
"700","58.423659324645996","38.88088607788086","86.93196105957031","51.021292599764735","32.889503479003906","58.867515563964844"
"701","58.464186668395996","38.93544006347656","86.93196105957031","51.02710689197887","32.90013885498047","58.867515563964844"
"702","58.469436168670654","38.93544006347656","86.93196105957031","51.056900371204726","32.90013885498047","58.8692512512207"
"703","58.526312828063965","38.93544006347656","86.93196105957031","51.07431134310636","32.90013885498047","58.94757843017578"
"704","58.55269432067871","38.93544006347656","86.93196105957031","51.12222012606534","32.90013885498047","58.95051193237305"
"705","58.56408429145813","38.93544006347656","86.97284698486328","51.14198892766779","32.94591522216797","59.02193832397461"
"706","58.62741661071777","38.93544006347656","86.98603820800781","51.1490083174272","32.94591522216797","59.05029296875"
"707","58.630507946014404","38.93544006347656","86.98603820800781","51.16549162431197","33.003822326660156","59.08860397338867"
"708","58.64006161689758","38.93544006347656","87.00950622558594","51.18228981711648","33.003822326660156","59.08860397338867"
"709","58.67607855796814","38.93544006347656","87.06315612792969","51.18888369473544","33.003822326660156","59.08860397338867"
"710","58.69796657562256","38.93544006347656","87.06315612792969","51.19908384843306","33.0322380065918","59.13974380493164"
"711","58.69796657562256","38.93544006347656","87.06315612792969","51.20968107743697","33.0322380065918","59.13974380493164"
"712","58.707366704940796","38.93544006347656","87.09564971923828","51.21999255093661","33.0322380065918","59.13974380493164"
"713","58.7162652015686","38.93544006347656","87.11678314208984","51.22730463201349","33.047401428222656","59.143558502197266"
"714","58.729841470718384","38.93544006347656","87.11678314208984","51.24112528020685","33.047401428222656","59.14396667480469"
"715","58.75834584236145","38.93544006347656","87.5649185180664","51.24260052767667","33.047401428222656","59.14396667480469"
"716","58.766578912734985","38.949317932128906","87.5649185180664","51.24449573863637","33.0682487487793","59.14396667480469"
"717","58.77044129371643","38.95306396484375","87.5649185180664","51.24461052634499","33.0682487487793","59.14396667480469"
"718","58.771742820739746","38.95306396484375","87.5649185180664","51.250828136097304","33.0782470703125","59.163360595703125"
"719","58.78119897842407","38.95306396484375","87.59880065917969","51.27841984141957","33.133445739746094","59.24900436401367"
"720","58.84023571014404","38.95306396484375","87.65663146972656","51.28748980435458","33.133445739746094","59.25153732299805"
"721","58.851861238479614","38.95306396484375","87.65663146972656","51.293274966153234","33.133445739746094","59.3151741027832"
"722","58.85546851158142","38.95306396484375","87.65663146972656","51.316490866921164","33.133445739746094","59.33425521850586"
"723","58.85969543457031","38.95306396484375","87.65663146972656","51.3332353071733","33.133445739746094","59.37578582763672"
"724","58.88069462776184","38.95306396484375","87.65663146972656","51.35044305974787","33.133445739746094","59.45578384399414"
"725","58.88999104499817","38.95306396484375","87.71202087402344","51.37232555042613","33.133445739746094","59.469276428222656"
"726","58.905208349227905","38.95306396484375","87.71202087402344","51.38295676491477","33.158077239990234","59.469276428222656"
"727","58.93309807777405","38.95306396484375","87.71202087402344","51.39370970292525","33.158077239990234","59.478485107421875"
"728","58.93970823287964","38.95306396484375","87.79466247558594","51.39823358709162","33.158077239990234","59.478485107421875"
"729","58.94727635383606","38.95306396484375","87.79466247558594","51.402442238547586","33.158077239990234","59.52122497558594"
"730","58.97824954986572","38.95306396484375","87.79466247558594","51.40565664117987","33.159889221191406","59.52122497558594"
"731","58.98449659347534","38.95306396484375","87.79466247558594","51.41685589877042","33.159889221191406","59.57753372192383"
"732","58.998045921325684","38.95306396484375","87.8536605834961","51.4220744046298","33.16929626464844","59.57753372192383"
"733","59.017555236816406","38.95306396484375","87.93585968017578","51.42301073941317","33.179595947265625","59.57753372192383"
"734","59.03833055496216","39.161197662353516","87.93585968017578","51.43330383300781","33.179595947265625","59.57753372192383"
"735","59.05180358886719","39.161197662353516","87.93585968017578","51.486598621715196","33.20595169067383","59.597862243652344"
"736","59.10815358161926","39.161197662353516","87.93585968017578","51.502566597678445","33.20595169067383","59.64668655395508"
"737","59.11151170730591","39.161197662353516","87.93585968017578","51.50504823164506","33.20595169067383","59.64668655395508"
"738","59.118144512176514","39.161197662353516","87.97750854492188","51.52461069280451","33.20595169067383","59.64668655395508"
"739","59.12944555282593","39.161197662353516","87.97750854492188","51.526069987903945","33.20595169067383","59.66273880004883"
"740","59.155133962631226","39.161197662353516","87.97750854492188","51.55599004572088","33.20595169067383","59.69631576538086"
"741","59.16746997833252","39.161197662353516","87.98450469970703","51.56569914384322","33.20595169067383","59.80311584472656"
"742","59.17868208885193","39.161197662353516","87.98450469970703","51.57475384798917","33.20595169067383","59.80311584472656"
"743","59.18762397766113","39.161197662353516","87.98450469970703","51.57607754794034","33.22051239013672","59.80311584472656"
"744","59.24628806114197","39.161197662353516","87.98450469970703","51.59162590720437","33.22051239013672","59.80311584472656"
"745","59.25726652145386","39.161197662353516","87.98450469970703","51.59830058704723","33.22051239013672","59.82988739013672"
"746","59.258339405059814","39.161197662353516","88.00167083740234","51.61168046431108","33.22051239013672","59.87486267089844"
"747","59.26682257652283","39.161197662353516","88.00167083740234","51.61433965509588","33.22051239013672","59.87486267089844"
"748","59.279571533203125","39.17816925048828","88.00167083740234","51.639916159889914","33.32632827758789","59.96038055419922"
"749","59.294233322143555","39.17816925048828","88.00167083740234","51.65413596413352","33.32632827758789","60.10318374633789"
"750","59.330018758773804","39.17816925048828","88.02725219726562","51.675043626265094","33.32632827758789","60.10663604736328"
"751","59.350186586380005","39.17816925048828","88.03813171386719","51.677303314208984","33.32632827758789","60.10663604736328"
"752","59.36377787590027","39.17816925048828","88.03813171386719","51.67852020263672","33.32632827758789","60.10663604736328"
"753","59.393386125564575","39.17816925048828","88.03813171386719","51.70473202792081","33.326988220214844","60.18276596069336"
"754","59.3974769115448","39.17816925048828","88.03813171386719","51.7248254255815","33.33407974243164","60.25470733642578"
"755","59.46362543106079","39.7398796081543","88.03813171386719","51.74013380570845","33.33407974243164","60.38284683227539"
"756","59.50676202774048","39.7398796081543","88.03813171386719","51.745235443115234","33.33407974243164","60.3901481628418"
"757","59.53386425971985","39.75718307495117","88.03813171386719","51.76025598699396","33.33407974243164","60.40760803222656"
"758","59.63655614852905","39.75718307495117","88.51750183105469","51.781673431396484","33.3472900390625","60.4260368347168"
"759","59.63952279090881","39.75718307495117","88.51750183105469","51.7841928655451","33.3472900390625","60.443668365478516"
"760","59.65869665145874","39.76133346557617","88.51750183105469","51.79123965176669","33.3472900390625","60.443668365478516"
"761","59.65869665145874","39.76133346557617","88.51750183105469","51.81453358043324","33.43259048461914","60.443668365478516"
"762","59.66562294960022","39.76133346557617","88.5607681274414","51.81453358043324","33.43259048461914","60.443668365478516"
"763","59.67046332359314","39.76133346557617","88.5607681274414","51.817256233908914","33.43259048461914","60.44426345825195"
"764","59.70070290565491","39.76133346557617","88.60267639160156","51.82729235562411","33.43259048461914","60.5143928527832"
"765","59.70986580848694","39.76133346557617","88.60267639160156","51.83009893243963","33.43259048461914","60.54084014892578"
"766","59.72152590751648","39.76133346557617","88.61508178710938","51.83792703801935","33.43259048461914","60.55312728881836"
"767","59.735541105270386","39.76133346557617","88.61508178710938","51.84369624744762","33.43259048461914","60.55427169799805"
"768","59.74561953544617","39.76133346557617","88.61508178710938","51.85371537642045","33.4394416809082","60.56953430175781"
"769","59.77644944190979","39.76133346557617","88.64244079589844","51.89509409124201","33.4394416809082","60.572242736816406"
"770","59.79181742668152","39.76133346557617","88.70257568359375","51.91191031716087","33.464080810546875","60.6241455078125"
"771","59.82105493545532","39.76133346557617","88.70257568359375","51.933714779940516","33.464080810546875","60.6241455078125"
"772","59.821521282196045","39.76133346557617","88.70257568359375","51.94946774569425","33.47507095336914","60.656028747558594"
"773","59.86970090866089","39.76133346557617","88.70257568359375","51.95696813409979","33.47507095336914","60.656028747558594"
"774","59.8778281211853","39.76133346557617","88.7174301147461","51.95696813409979","33.47507095336914","60.656028747558594"
"775","59.90694618225098","39.76133346557617","88.7174301147461","51.96858007257635","33.47507095336914","60.656028747558594"
"776","59.98372220993042","39.76133346557617","88.7174301147461","51.97391614046964","33.49782943725586","60.656028747558594"
"777","59.991175174713135","39.78748321533203","88.7174301147461","51.98367829756303","33.504737854003906","60.656028747558594"
"778","59.992613315582275","39.78748321533203","88.7174301147461","51.99722116643732","33.504737854003906","60.74571990966797"
"779","60.00534701347351","39.78748321533203","88.76512908935547","51.99907753684304","33.51128005981445","60.75959777832031"
"780","60.08651375770569","39.78748321533203","89.21663665771484","52.00923815640536","33.51128005981445","60.75959777832031"
"781","60.096216678619385","39.78748321533203","89.21663665771484","52.016511396928266","33.51128005981445","60.79322052001953"
"782","60.098137855529785","39.78748321533203","89.23725891113281","52.03138836947355","33.51128005981445","60.79322052001953"
"783","60.12985968589783","39.85887145996094","89.23725891113281","52.03825655850497","33.51445770263672","60.81923294067383"
"784","60.13616728782654","39.85887145996094","89.32650756835938","52.045075850053266","33.51688003540039","60.826332092285156"
"785","60.19007992744446","39.85887145996094","89.33633422851562","52.0637654391202","33.51688003540039","60.85982894897461"
"786","60.204206705093384","39.85887145996094","89.4326400756836","52.07438798384233","33.51688003540039","60.85982894897461"
"787","60.23541784286499","39.85887145996094","89.4326400756836","52.076812050559305","33.51688003540039","60.85982894897461"
"788","60.237934589385986","39.85887145996094","89.4326400756836","52.08853530883789","33.51688003540039","60.878360748291016"
"789","60.24346613883972","39.85887145996094","89.4326400756836","52.09968116066673","33.51688003540039","60.90394592285156"
"790","60.27190947532654","39.880069732666016","89.51274108886719","52.12103132768111","33.51688003540039","61.04212951660156"
"791","60.28392004966736","39.880069732666016","89.53704071044922","52.12210915305398","33.522647857666016","61.04212951660156"
"792","60.289623975753784","39.880069732666016","89.53704071044922","52.13085174560547","33.522647857666016","61.04212951660156"
"793","60.29634189605713","39.88573455810547","89.53704071044922","52.1598049510609","33.522647857666016","61.04212951660156"
"794","60.357529640197754","39.88573455810547","89.55140686035156","52.16255742853338","33.55292510986328","61.04212951660156"
"795","60.37960863113403","39.88573455810547","89.5866470336914","52.17394464666193","33.55292510986328","61.05302810668945"
"796","60.39291715621948","39.88573455810547","89.5866470336914","52.17394464666193","33.55292510986328","61.05302810668945"
"797","60.39948534965515","39.88573455810547","89.5866470336914","52.1912727355957","33.55292510986328","61.08161544799805"
"798","60.41314888000488","39.88573455810547","89.65889739990234","52.197894009676844","33.55292510986328","61.145240783691406"
"799","60.416614055633545","39.89586639404297","89.65889739990234","52.208358417857774","33.55292510986328","61.17826843261719"
"800","60.45621204376221","39.95451736450195","90.02587890625","52.2114143371582","33.56037521362305","61.17826843261719"
"801","60.477795124053955","39.95451736450195","90.14933013916016","52.2196492281827","33.56037521362305","61.240020751953125"
