"Step","env_id: ContextualBandit-v2 - loss","env_id: ContextualBandit-v2 - loss__MIN","env_id: ContextualBandit-v2 - loss__MAX"
"263","0.0004128941288619334","0.0001238042750628665","0.0014475604984909296"
"264","0.00034366499237186305","0.00012388749746605754","0.0011126514291390777"
"265","0.0005117314862657402","0.00011365099635440856","0.002973266178742051"
"266","0.0005179308259514449","0.00010718977137003094","0.0030883250292390585"
"267","0.0004464124361000923","0.00009849562047747895","0.0027855581138283014"
"268","0.00044678189091239897","0.00012485211482271552","0.0027846498414874077"
"269","0.0003361613707966171","0.00007621859549544752","0.0009208314004354179"
"270","0.00031997852232146625","0.00012467069609556347","0.0009947505313903093"
"271","0.00038878763559202116","0.00009247048728866503","0.0023904875852167606"
"272","0.0004024595837108791","0.00007887899118941277","0.0019980596844106913"
"273","0.0003583091353808915","0.00007830726826796308","0.0011208667419850826"
"274","0.00029211550582690035","0.00008315234299516305","0.00086935207946226"
"275","0.0002972910706062223","0.00010603159898892045","0.0007839061436243355"
"276","0.000317726976735967","0.0000773913343437016","0.0017467570723965764"
"277","0.0003273377399731042","0.00008604193135397509","0.0008770512649789453"
"278","0.0003193944789457199","0.00011048236774513498","0.0007389091188088059"
"279","0.0002979523934331594","0.0000832312653074041","0.0009247826528735459"
"280","0.0003141614411263084","0.00007940872455947101","0.0008770105778239667"
"281","0.000299314840833239","0.00008023075497476384","0.0008418719517067075"
"282","0.00026637205933341114","0.00009404193406226113","0.000651816138997674"
"283","0.00028696967914082304","0.00008736451854929328","0.0012322175316512585"
"284","0.00029147525680761236","0.00005441950270324014","0.0009482415043748915"
"285","0.000267647160367703","0.00007660411938559264","0.0012889313511550426"
"286","0.00030109889108832153","0.00007172801269916818","0.0010719604324549437"
"287","0.0002675264733060713","0.00008447372238151729","0.0006513426196761429"
"288","0.00022907491501396652","0.00007369034574367106","0.0006395905511453748"
"289","0.00023112868526870193","0.0000684278056723997","0.0006551281549036503"
"290","0.0002388829354835064","0.0000626586697762832","0.0006875101244077086"
"291","0.00020976649052343042","0.00008189904474420473","0.0005212489049881697"
"292","0.00022609444417396625","0.00006372653297148645","0.0004583751142490655"
"293","0.00025388709438065515","0.00006140540790511295","0.0007347994833253324"
"294","0.0002477610745198286","0.0000733644119463861","0.0006002024747431278"
"295","0.0002438268683959152","0.00006107813533162698","0.0007240623235702515"
"296","0.00026748021954172774","0.00006446663610404357","0.0006899818545207381"
"297","0.00024335517044729102","0.00005446635259431787","0.0007001973572187126"
"298","0.00022079515236265282","0.00006065966226742603","0.0005566520267166197"
"299","0.00023073829840447208","0.00005187696297070943","0.0007174781057983637"
"300","0.00022105776600977247","0.000052929026423953474","0.0006126853986643255"
"301","0.0002218665484116204","0.00005038158633396961","0.0006909900694154203"
"302","0.0002224178867342336","0.00007312626257771626","0.0008488779421895742"
"303","0.00024486849323348625","0.000057933852076530457","0.0007358457078225911"
"304","0.00023332233179424857","0.00004335618723416701","0.0006635647150687873"
"305","0.0001864300274033228","0.00004390240792417899","0.000563336827326566"
"306","0.000223279151621933","0.00005714737199014053","0.0008401122177019715"
"307","0.00019376386155962446","0.000027666714231600054","0.0006106844521127641"
"308","0.0002099959606782469","0.00003546172956703231","0.0007072830921970308"
"309","0.00022335877894937736","0.00005363168747862801","0.0007300105644389987"
"310","0.00020364714597737225","0.00004169796739006415","0.0006446681800298393"
"311","0.00019897707810240058","0.00003352143903612159","0.0004899154300801456"
"312","0.00022176131241049632","0.000029935874408693053","0.0011617087293416262"
"313","0.00019270783879368663","0.00003762662527151406","0.0005324652302078903"
"314","0.00018919058957494442","0.000033256543247262016","0.0005122203147038817"
"315","0.00025893047219644106","0.00005573051384999417","0.0014110564952716231"
"316","0.00017755468597270324","0.00003071593528147787","0.0005173940444365144"
"317","0.00018285418263985775","0.00003352148996782489","0.0008041023975238204"
"318","0.0001718984312901739","0.000045048072934150696","0.00043450522935017943"
"319","0.00021247041463382253","0.00005309253901941702","0.00079470279160887"
"320","0.0002067196931201234","0.000027584503186517395","0.0008297042804770172"
"321","0.00017588520808956297","0.00004730317596113309","0.000578426755964756"
"322","0.00018136182866171645","0.00004961400918546133","0.0004961368395015597"
"323","0.00019375976162023265","0.00005011210305383429","0.0015962449833750725"
"324","0.0001671459187240669","0.000027960422812611796","0.0005762791843153536"
"325","0.00015011928503397563","0.00003204055974492803","0.000581754429731518"
"326","0.00023751312468887372","0.00002579082502052188","0.0014656749553978443"
"327","0.00019041937129855044","0.000029017634005867876","0.0005507294554263353"
"328","0.0002244896529410998","0.00003599354749894701","0.0016797241987660527"
"329","0.00015526538601111025","0.000027484134989208542","0.0006173411966301501"
"330","0.00016179818603318538","0.000045504541049012914","0.0004502720257733017"
"331","0.00015622769168313142","0.00002724259320530109","0.0004765513585880399"
"332","0.00015298196915958622","0.000033074928069254383","0.0005769634153693914"
"333","0.00018819651199135416","0.00002813108585542068","0.001048287726007402"
"334","0.0001529745160700384","0.00003514568379614502","0.0004858313768636435"
"335","0.00016424859207071332","0.000025690449547255412","0.0003792806819546968"
"336","0.00014177885143375345","0.000031226783903548494","0.000370203546481207"
"337","0.00015043138133980142","0.000028968683182029054","0.000427807099185884"
"338","0.00013066569113891153","0.00003558349271770567","0.0002585492911748588"
"339","0.00013573550413952787","0.000047519490181002766","0.00038330774987116456"
"340","0.00016241317945090924","0.00004432403511600569","0.0009517553262412548"
"341","0.0001317705400338284","0.000045471679186448455","0.0003871228254865855"
"342","0.00013716202023527426","0.00002684942228370346","0.00031860184390097857"
"343","0.0001562883578650332","0.000032232605008175597","0.0007340152515098453"
"344","0.00015028129338792622","0.00003567106614354998","0.0006007037591189146"
"345","0.00011798375026987272","0.000029062213798169978","0.00026301515754312277"
"346","0.00016167221148297641","0.00003062255564145744","0.0009189248085021973"
"347","0.00014560773443322275","0.000027397538360673934","0.0008437485084868968"
"348","0.00014196134512091922","0.00004397983502713032","0.0007879987242631614"
"349","0.00013635077749344856","0.000025588453354430385","0.00043185564572922885"
"350","0.00011055649143788193","0.000024895474780350924","0.00022566925326827914"
"351","0.00013843683725632406","0.00003059204391320236","0.0005822022794745862"
"352","0.00012734892704335427","0.00002818227221723646","0.00041712363599799573"
"353","0.00013483569737531822","0.00002651390605024062","0.0005155635881237686"
"354","0.00014130770018553072","0.00003616646790760569","0.0005103508592583239"
"355","0.00011170239078386783","0.00002471112020430155","0.00031104174559004605"
"356","0.0001235861258590313","0.00002902659798564855","0.00032586409361101687"
"357","0.00011524955089984799","0.000014550327250617556","0.0002973554946947843"
"358","0.00011059488152286263","0.000037132474972167984","0.000465833320049569"
"359","0.00012595765687804268","0.000022332698790705763","0.0004108323191758245"
"360","0.0001076483256775677","0.00003451575685176067","0.0002567762276157737"
"361","0.00010350139576797213","0.00001809924651752226","0.0003190660791005939"
"362","0.0001123067740991246","0.000023057673388393596","0.00026318099116906524"
"363","0.00010928007966491538","0.000028958771508769132","0.0002951946808025241"
"364","0.00010831528316916304","0.000024870585548342206","0.00029047048883512616"
"365","0.0001459817631884703","0.000032645955798216164","0.001195320743136108"
"366","0.00010368134036102204","0.000018199090845882893","0.00023559526016470045"
"367","0.00010621485338999955","0.00003492999167065136","0.00035023741656914353"
"368","0.00010663428556340635","0.000025305589588242583","0.0004550963931251317"
"369","0.00011536981162799779","0.000033536347473273054","0.00043236176134087145"
"370","0.00009803247340986955","0.00003362457937328145","0.00024752510944381356"
"371","0.00011444788858703948","0.000017960845070774667","0.0004412360431160778"
"372","0.00010786343246481607","0.000023909611627459526","0.0002220359310740605"
"373","0.0001378670637897248","0.00003357499008416198","0.0008865278796292841"
"374","0.00011548647646499188","0.000024701534130144864","0.000786328106187284"
"375","0.00011673372394178496","0.00002707891871978063","0.0006737685180269182"
"376","0.0000909284292369005","0.000027466978281154297","0.0001772839023033157"
"377","0.00009688400057022027","0.00001818495184124913","0.00032595975790172815"
"378","0.00009649876034833644","0.000012889101526525337","0.0002309206174686551"
"379","0.0001527216731558618","0.000031492534617427737","0.0013185373973101377"
"380","0.00009591209527570754","0.000032389933039667085","0.00029974940116517246"
"381","0.00011057377409527143","0.000027450714696897194","0.0005295138689689338"
"382","0.0001000518100697483","0.000021318472136044875","0.0005230614333413541"
"383","0.0001448863475726002","0.00003106523581664078","0.0011218878207728267"
"384","0.00008748977365783127","0.000017613843738217838","0.0003985012590419501"
"385","0.00011756371732817257","0.000023695230993325822","0.0008489206666126847"
"386","0.00009555589788541165","0.000023888280338724144","0.00032075788476504385"
"387","0.00010259031754183776","0.000015693018212914467","0.00035293385735712945"
"388","0.00008794600988290642","0.000029805816666339524","0.00031296059023588896"
"389","0.00009094574695687885","0.000027319842047290877","0.00039311463478952646"
"390","0.00009030301056366719","0.000021388981622294523","0.0002795834734570235"
"391","0.00008897672655464327","0.00001962030364666134","0.0003384290903341025"
"392","0.0001250426062926698","0.000018423765141051263","0.0006763224373571575"
"393","0.00008809669885397006","0.000024347797079826705","0.00017950456822291017"
"394","0.00007723073576926254","0.000015977966540958732","0.0002469889586791396"
"395","0.0000961778767869591","0.00002041789412032813","0.0006104742642492056"
"396","0.00008156956165952704","0.00003160200867569074","0.00028988829581066966"
"397","0.00010914890224049832","0.000028182894311612472","0.0007661430281586945"
"398","0.0000783065613710466","0.000021379168174462393","0.0002695105504244566"
"399","0.00007634907574513285","0.000022542477381648496","0.00021322911197785288"
"400","0.00011410155134242438","0.000013294818018039223","0.0006581202032975852"
"401","0.00008695902899238842","0.00002950589441752527","0.00039176669088192284"
"402","0.00007898350592987644","0.000028399059374351054","0.00023421911464538425"
"403","0.00011456425492160006","0.000024257054974441417","0.0005274803843349218"
"404","0.00007241710189756022","0.000017424759789719246","0.00015205677482299507"
"405","0.00008509385275076432","0.00001889310806291178","0.0003626579127740115"
"406","0.00009044317561472718","0.00002264994509459939","0.0002895830839406699"
"407","0.00009902199411138506","0.000018689972421270795","0.0003986191004514694"
"408","0.00009713271011323428","0.00002275743827340193","0.0003326917940285057"
"409","0.00008685528744786882","0.00002228045923402533","0.00025008441298268735"
"410","0.0000763489264939161","0.000013430125363811385","0.00026456767227500677"
"411","0.0000768548831321572","0.000015396733942907304","0.00025159044889733195"
"412","0.00009945261206604331","0.000024578997908974998","0.00029982635169290006"
"413","0.00007597244401604885","0.000017178455891553313","0.0002613275428302586"
"414","0.0000837520489987018","0.000021445908714667894","0.00025609967997297645"
"415","0.00007707686676565509","0.000024869432309060358","0.00022811641974840313"
"416","0.00007814455652962728","0.000018214455849374644","0.00021577418374363333"
"417","0.0000781809491133478","0.000021993066184222698","0.00022644753335043788"
"418","0.00007477928324831361","0.000022850821551401168","0.00021795582142658532"
"419","0.00007167626332877011","0.00003255375850130804","0.0001564624544698745"
"420","0.00007135305870555197","0.000027503823730512522","0.00021491420920938253"
"421","0.00007712881139515706","0.000022367443307302892","0.00021457421826198697"
"422","0.00007256456614539211","0.000014136599020275753","0.00019203963165637106"
"423","0.00009927852512066301","0.000010942301742034033","0.0007728245691396296"
"424","0.00007902246027791487","0.000014268362065195106","0.0002800894435495138"
"425","0.00007215034948503358","0.000014068988093640655","0.00019248576427344233"
"426","0.00007803019591314108","0.000018386575902695768","0.00017650127119850367"
"427","0.00007535913664469263","0.000009057955139724072","0.00024473926168866456"
"428","0.00008472016439743035","0.000016797199350548908","0.0005932427593506873"
"429","0.0000767625814001678","0.000015397350580315106","0.0005101733841001987"
"430","0.00006791765899206752","0.00002427986510156188","0.00015852399519644678"
"431","0.00007597366750595593","0.000009355328074889258","0.0004352210962679237"
"432","0.00008148867414876867","0.000011138236004626378","0.00023922816035337746"
"433","0.0000670740456402639","0.000016787023923825473","0.00023195959511213005"
"434","0.00006511888753673953","0.000014971793461882044","0.00016377185238525271"
"435","0.00006795117518902708","0.000014487315638689324","0.00017732947890181094"
"436","0.00007143593512441369","0.00002195567503804341","0.00026952262851409614"
"437","0.0000690130668615517","0.000014238886251405347","0.00020635897817555815"
"438","0.00006959980707726008","0.000012898328350274824","0.00017541382112540305"
"439","0.00006411517219460401","0.000011216395250812639","0.00018377580272499472"
"440","0.00006012105919141724","0.000019556724510039203","0.00011596216791076586"
"441","0.00006733857675310995","0.000013722072253585793","0.0001326425845036283"
"442","0.00006317715890653399","0.00002385690822848119","0.0001906740799313411"
"443","0.0000646484166219156","0.000011334786904626526","0.0002314289304194972"
"444","0.000061279144637379","0.000009253555617760867","0.0001635198132134974"
"445","0.00006735665775867628","0.000013878143363399431","0.0003113855782430619"
"446","0.00006214085348394041","0.000010581134120002389","0.0002034024364547804"
"447","0.00006326590551781982","0.000012610489648068324","0.00024076546833384782"
"448","0.00006529355521016787","0.00001644242183829192","0.0002137123083230108"
"449","0.000055302912657899816","0.00000978387106442824","0.00010654745710780844"
"450","0.00006352959277639205","0.00001369806250295369","0.0001815822470234707"
"451","0.00006015161764888286","0.000013816223145113327","0.0002489996259100735"
"452","0.00005170628568960418","0.000015540112144663","0.0001121147142839618"
"453","0.000054874694263883704","0.000008213850378524512","0.00021358300000429153"
"454","0.000057876520196291024","0.000011635157534328755","0.00015701149823144078"
"455","0.00005939323599359968","0.00001851394154073205","0.00020226306514814496"
"456","0.0000625968210630978","0.00001878415423561819","0.00019012615666724741"
"457","0.00005536316944173826","0.00000785446354711894","0.00014716258738189936"
"458","0.00005681711276150148","0.00001565067759656813","0.0001583564589964226"
"459","0.000052786961469823366","0.000015720539522590116","0.00013564575056079775"
"460","0.00005102020604054219","0.00002102622966049239","0.00013382540782913566"
"461","0.00005712638176191831","0.000011522034583322238","0.00017075306095648557"
"462","0.00005382789766309574","0.000012310669262660667","0.00016303424490615726"
"463","0.00005524218635526205","0.000010139877304027323","0.0001359653688268736"
"464","0.00005301648776241626","0.00002120042518072296","0.00016456794401165098"
"465","0.000053718988181509334","0.000020857361960224807","0.00015181551862042397"
"466","0.00005089677120724508","0.000010162723810935859","0.00010667079186532646"
"467","0.00005634352563557231","0.00001413229347235756","0.00019093409355264157"
"468","0.00005760508200433707","0.0000144861232911353","0.0001331405364908278"
"469","0.00006073916772258035","0.00001821777732402552","0.00015430169878527522"
"470","0.00005672176262280494","0.00000932025068323128","0.0001291108928853646"
"471","0.00004707746568877563","0.000009824582775763702","0.00010184184066019952"
"472","0.0000504443310562457","0.000011884030755027197","0.00017877129721455276"
"473","0.00004703881984761242","0.000008323355359607376","0.00010082169319503009"
"474","0.000055686904394453196","0.00002178032445954159","0.00021441142598632723"
"475","0.00006106494944607879","0.000011494083992147353","0.00025944921071641147"
"476","0.00005437860780712699","0.000017453005057177506","0.00026363355573266745"
"477","0.00004904272809026538","0.000010616041436151136","0.00017121362907346338"
"478","0.00004768355785049137","0.000009751533980306704","0.00009603592479834333"
"479","0.00005219192747784385","0.000012608731594809797","0.0002180744195356965"
"480","0.000050540465492994025","0.000008374742719752248","0.00015827130118850619"
"481","0.00004509920732932093","0.00001195907225337578","0.00009895344555843621"
"482","0.00005492709539700219","0.000015651388821424916","0.00015827087918296456"
"483","0.00004741088331025696","0.000013970046893518884","0.000116824681754224"
"484","0.000052042010228715614","0.000014029379599378444","0.0002233760606031865"
"485","0.00005603077251776242","0.000005851289643032942","0.0002431021857773885"
"486","0.000053195868625560505","0.000013613912415166851","0.00020208879141137004"
"487","0.00004387688684424763","0.000012012116712867282","0.00019380704907234758"
"488","0.00004412802868971304","0.00001448922648705775","0.00009927851351676509"
"489","0.000048380597757480654","0.00001096347659768071","0.0001751140516716987"
"490","0.0000472512382312461","0.000017359110643155873","0.00018347481091041118"
"491","0.00004243756374590107","0.000009166014933725819","0.0001280811266042292"
"492","0.00004325088051198942","0.000010776570888992865","0.00008402790990658104"
"493","0.00005529274005374614","0.000008556329703424126","0.0002569357166066766"
"494","0.000057376959971563715","0.000012095210877305362","0.0002111603389494121"
"495","0.00004263745553355969","0.000011949359759455547","0.0001278066774830222"
"496","0.00004685244468795457","0.000012165480256953742","0.0001934467873070389"
"497","0.00004705396820319383","0.000010906091119977646","0.000107355292129796"
"498","0.000043745757278069003","0.0000065437589000794105","0.00015765297575853765"
"499","0.000042416694386388526","0.00000993182766251266","0.00009551790572004393"
"500","0.000054447036181327664","0.00001778805017238483","0.00029363558860495687"
"501","0.00004631845726619539","0.0000170973453350598","0.0001233122602570802"
"502","0.00004610900236128083","0.00000792578521213727","0.000180541755980812"
"503","0.00004900564200115382","0.000007647032362001482","0.00015676271868869662"
"504","0.0000435373283772637","0.00000789987370808376","0.00017604901222512126"
"505","0.00004503835583003318","0.000015161391274887137","0.00011662077304208651"
"506","0.00004873645421271092","0.000014427626410906669","0.0001575029455125332"
"507","0.00004049371953693355","0.000010587498763925396","0.00010873906285269186"
"508","0.000039087885946581336","0.00001596242691448424","0.00009479599975747988"
"509","0.000043859134793506355","0.000010797044524224475","0.0001357292348984629"
"510","0.000046059435997700224","0.000010406013643660117","0.00011834673932753503"
"511","0.0000413141661612889","0.000007511275271099294","0.00007531073060818017"
"512","0.000049116804175668976","0.00000843305497255642","0.00015886500477790833"
"513","0.000043585237829668994","0.000009583434803062119","0.00015308255387935787"
"514","0.00005305270133248996","0.000008609250471636187","0.00026864578831009567"
"515","0.00004826133339645759","0.000010986291272274684","0.00015772944607306272"
