"Step","noisy_net: true - regret","noisy_net: true - regret__MIN","noisy_net: true - regret__MAX","noisy_net: false - regret","noisy_net: false - regret__MIN","noisy_net: false - regret__MAX"
"1553","246.95652173913044","32","394","342.8","196","418"
"1554","246.95652173913044","32","394","342.8","196","418"
"1555","246.95652173913044","32","394","342.8","196","418"
"1556","246.95652173913044","32","394","342.8","196","418"
"1557","246.95652173913044","32","394","342.8","196","418"
"1558","246.95652173913044","32","394","342.8","196","418"
"1559","246.95652173913044","32","394","342.8","196","418"
"1560","246.95652173913044","32","394","342.8","196","418"
"1561","246.95652173913044","32","394","342.8","196","418"
"1562","246.95652173913044","32","394","342.8","196","418"
"1563","246.95652173913044","32","394","342.8","196","418"
"1564","246.95652173913044","32","394","342.8","196","418"
"1565","246.95652173913044","32","394","342.8","196","418"
"1566","246.95652173913044","32","394","342.8","196","418"
"1567","246.95652173913044","32","394","342.8","196","418"
"1568","246.95652173913044","32","394","342.8","196","418"
"1569","246.95652173913044","32","394","342.8","196","418"
"1570","246.95652173913044","32","394","342.8","196","418"
"1571","246.95652173913044","32","394","342.8","196","418"
"1572","246.95652173913044","32","394","342.8","196","418"
"1573","246.95652173913044","32","394","342.8","196","418"
"1574","246.95652173913044","32","394","342.8","196","418"
"1575","246.95652173913044","32","394","342.8","196","418"
"1576","246.95652173913044","32","394","342.8","196","418"
"1577","246.95652173913044","32","394","342.8","196","418"
"1578","246.95652173913044","32","394","342.8","196","418"
"1579","246.95652173913044","32","394","342.8","196","418"
"1580","246.95652173913044","32","394","342.8","196","418"
"1581","246.95652173913044","32","394","342.8","196","418"
"1582","246.95652173913044","32","394","342.8","196","418"
"1583","246.95652173913044","32","394","342.8","196","418"
"1584","246.95652173913044","32","394","342.8","196","418"
"1585","246.95652173913044","32","394","342.8","196","418"
"1586","246.95652173913044","32","394","342.8","196","418"
"1587","246.95652173913044","32","394","342.8","196","418"
"1588","246.95652173913044","32","394","342.8","196","418"
"1589","246.95652173913044","32","394","342.8","196","418"
"1590","246.95652173913044","32","394","342.8","196","418"
"1591","246.95652173913044","32","394","342.8","196","418"
"1592","246.95652173913044","32","394","342.8","196","418"
"1593","246.95652173913044","32","394","342.8","196","418"
"1594","246.95652173913044","32","394","342.8","196","418"
"1595","246.95652173913044","32","394","342.8","196","418"
"1596","246.95652173913044","32","394","342.8","196","418"
"1597","246.95652173913044","32","394","342.8","196","418"
"1598","246.95652173913044","32","394","342.8","196","418"
"1599","246.95652173913044","32","394","342.8","196","418"
"1600","246.95652173913044","32","394","342.8","196","418"
"1601","246.95652173913044","32","394","342.8","196","418"
"1602","246.95652173913044","32","394","342.8","196","418"
"1603","246.95652173913044","32","394","342.8","196","418"
"1604","246.95652173913044","32","394","342.8","196","418"
"1605","246.95652173913044","32","394","342.8","196","418"
"1606","246.95652173913044","32","394","342.8","196","418"
"1607","246.95652173913044","32","394","342.8","196","418"
"1608","246.95652173913044","32","394","342.8","196","418"
"1609","246.95652173913044","32","394","342.8","196","418"
"1610","246.95652173913044","32","394","342.8","196","418"
"1611","246.95652173913044","32","394","342.8","196","418"
"1612","246.95652173913044","32","394","342.8","196","418"
"1613","246.95652173913044","32","394","342.8","196","418"
"1614","246.95652173913044","32","394","342.8","196","418"
"1615","246.95652173913044","32","394","342.8","196","418"
"1616","246.95652173913044","32","394","342.8","196","418"
"1617","246.95652173913044","32","394","342.8","196","418"
"1618","246.95652173913044","32","394","342.8","196","418"
"1619","246.95652173913044","32","394","342.8","196","418"
"1620","246.95652173913044","32","394","342.8","196","418"
"1621","246.95652173913044","32","394","342.8","196","418"
"1622","246.95652173913044","32","394","342.8","196","418"
"1623","246.95652173913044","32","394","342.8","196","418"
"1624","246.95652173913044","32","394","342.8","196","418"
"1625","246.95652173913044","32","394","342.8","196","418"
"1626","246.95652173913044","32","394","342.8","196","418"
"1627","246.95652173913044","32","394","342.8","196","418"
"1628","246.95652173913044","32","394","342.8","196","418"
"1629","246.95652173913044","32","394","342.8","196","418"
"1630","246.95652173913044","32","394","342.8","196","418"
"1631","246.95652173913044","32","394","342.8","196","418"
"1632","246.95652173913044","32","394","342.8","196","418"
"1633","246.95652173913044","32","394","342.8","196","418"
"1634","246.95652173913044","32","394","342.8","196","418"
"1635","246.95652173913044","32","394","342.8","196","418"
"1636","246.95652173913044","32","394","342.8","196","418"
"1637","246.95652173913044","32","394","342.8","196","418"
"1638","246.95652173913044","32","394","342.8","196","418"
"1639","246.95652173913044","32","394","342.8","196","418"
"1640","246.95652173913044","32","394","342.8","196","418"
"1641","246.95652173913044","32","394","342.8","196","418"
"1642","246.95652173913044","32","394","342.8","196","418"
"1643","246.95652173913044","32","394","342.8","196","418"
"1644","246.95652173913044","32","394","342.8","196","418"
"1645","246.95652173913044","32","394","342.8","196","418"
"1646","246.95652173913044","32","394","342.8","196","418"
"1647","246.95652173913044","32","394","342.8","196","418"
"1648","246.95652173913044","32","394","342.8","196","418"
"1649","246.95652173913044","32","394","342.8","196","418"
"1650","246.95652173913044","32","394","342.8","196","418"
"1651","246.95652173913044","32","394","342.8","196","418"
"1652","246.95652173913044","32","394","342.8","196","418"
"1653","246.95652173913044","32","394","342.8","196","418"
"1654","246.95652173913044","32","394","342.8","196","418"
"1655","246.95652173913044","32","394","342.8","196","418"
"1656","246.95652173913044","32","394","342.8","196","418"
"1657","246.95652173913044","32","394","342.8","196","418"
"1658","246.95652173913044","32","394","342.8","196","418"
"1659","246.95652173913044","32","394","342.8","196","418"
"1660","246.95652173913044","32","394","342.8","196","418"
"1661","246.95652173913044","32","394","342.8","196","418"
"1662","246.95652173913044","32","394","342.8","196","418"
"1663","246.95652173913044","32","394","342.8","196","418"
"1664","246.95652173913044","32","394","342.8","196","418"
"1665","246.95652173913044","32","394","342.8","196","418"
"1666","246.95652173913044","32","394","342.8","196","418"
"1667","246.95652173913044","32","394","342.8","196","418"
"1668","246.95652173913044","32","394","342.8","196","418"
"1669","246.95652173913044","32","394","342.8","196","418"
"1670","246.95652173913044","32","394","342.8","196","418"
"1671","246.95652173913044","32","394","342.8","196","418"
"1672","246.95652173913044","32","394","342.8","196","418"
"1673","246.95652173913044","32","394","342.8","196","418"
"1674","246.95652173913044","32","394","342.8","196","418"
"1675","246.95652173913044","32","394","342.8","196","418"
"1676","246.95652173913044","32","394","342.8","196","418"
"1677","246.95652173913044","32","394","342.8","196","418"
"1678","246.95652173913044","32","394","342.8","196","418"
"1679","246.95652173913044","32","394","342.8","196","418"
"1680","246.95652173913044","32","394","342.8","196","418"
"1681","246.95652173913044","32","394","342.8","196","418"
"1682","246.95652173913044","32","394","342.8","196","418"
"1683","246.95652173913044","32","394","342.8","196","418"
"1684","246.95652173913044","32","394","342.8","196","418"
"1685","246.95652173913044","32","394","342.8","196","418"
"1686","246.95652173913044","32","394","342.8","196","418"
"1687","246.95652173913044","32","394","342.8","196","418"
"1688","246.95652173913044","32","394","342.8","196","418"
"1689","246.95652173913044","32","394","342.8","196","418"
"1690","246.95652173913044","32","394","342.8","196","418"
"1691","246.95652173913044","32","394","342.8","196","418"
"1692","246.95652173913044","32","394","342.8","196","418"
"1693","246.95652173913044","32","394","342.8","196","418"
"1694","246.95652173913044","32","394","342.8","196","418"
"1695","246.95652173913044","32","394","342.8","196","418"
"1696","246.95652173913044","32","394","342.8","196","418"
"1697","246.95652173913044","32","394","342.8","196","418"
"1698","246.95652173913044","32","394","342.8","196","418"
"1699","246.95652173913044","32","394","342.8","196","418"
"1700","246.95652173913044","32","394","342.8","196","418"
"1701","246.95652173913044","32","394","342.8","196","418"
"1702","246.95652173913044","32","394","342.8","196","418"
"1703","246.95652173913044","32","394","342.8","196","418"
"1704","246.95652173913044","32","394","342.8","196","418"
"1705","246.95652173913044","32","394","342.8","196","418"
"1706","246.95652173913044","32","394","342.8","196","418"
"1707","246.95652173913044","32","394","342.8","196","418"
"1708","246.95652173913044","32","394","342.8","196","418"
"1709","246.95652173913044","32","394","342.8","196","418"
"1710","246.95652173913044","32","394","342.8","196","418"
"1711","246.95652173913044","32","394","342.8","196","418"
"1712","246.95652173913044","32","394","342.8","196","418"
"1713","246.95652173913044","32","394","342.8","196","418"
"1714","246.95652173913044","32","394","342.8","196","418"
"1715","246.95652173913044","32","394","342.8","196","418"
"1716","246.95652173913044","32","394","342.8","196","418"
"1717","246.95652173913044","32","394","342.8","196","418"
"1718","246.95652173913044","32","394","342.8","196","418"
"1719","246.95652173913044","32","394","342.8","196","418"
"1720","246.95652173913044","32","394","342.8","196","418"
"1721","246.95652173913044","32","394","342.8","196","418"
"1722","246.95652173913044","32","394","342.8","196","418"
"1723","246.95652173913044","32","394","342.8","196","418"
"1724","246.95652173913044","32","394","342.8","196","418"
"1725","246.95652173913044","32","394","342.8","196","418"
"1726","246.95652173913044","32","394","342.8","196","418"
"1727","246.95652173913044","32","394","342.8","196","418"
"1728","246.95652173913044","32","394","342.8","196","418"
"1729","246.95652173913044","32","394","342.8","196","418"
"1730","246.95652173913044","32","394","342.8","196","418"
"1731","246.95652173913044","32","394","342.8","196","418"
"1732","246.95652173913044","32","394","342.8","196","418"
"1733","246.95652173913044","32","394","342.8","196","418"
"1734","246.95652173913044","32","394","342.8","196","418"
"1735","246.95652173913044","32","394","342.8","196","418"
"1736","246.95652173913044","32","394","342.8","196","418"
"1737","246.95652173913044","32","394","342.8","196","418"
"1738","246.95652173913044","32","394","342.8","196","418"
"1739","246.95652173913044","32","394","342.8","196","418"
"1740","246.95652173913044","32","394","342.8","196","418"
"1741","246.95652173913044","32","394","342.8","196","418"
"1742","246.95652173913044","32","394","342.8","196","418"
"1743","246.95652173913044","32","394","342.8","196","418"
"1744","246.95652173913044","32","394","342.8","196","418"
"1745","246.95652173913044","32","394","342.8","196","418"
"1746","246.95652173913044","32","394","342.8","196","418"
"1747","246.95652173913044","32","394","342.8","196","418"
"1748","246.95652173913044","32","394","342.8","196","418"
"1749","246.95652173913044","32","394","342.8","196","418"
"1750","246.95652173913044","32","394","342.8","196","418"
"1751","246.95652173913044","32","394","342.8","196","418"
"1752","246.95652173913044","32","394","342.8","196","418"
"1753","246.95652173913044","32","394","342.8","196","418"
"1754","246.95652173913044","32","394","342.8","196","418"
"1755","246.95652173913044","32","394","342.8","196","418"
"1756","246.95652173913044","32","394","342.8","196","418"
"1757","246.95652173913044","32","394","342.8","196","418"
"1758","246.95652173913044","32","394","342.8","196","418"
"1759","246.95652173913044","32","394","342.8","196","418"
"1760","246.95652173913044","32","394","342.8","196","418"
"1761","246.95652173913044","32","394","342.8","196","418"
"1762","246.95652173913044","32","394","342.8","196","418"
"1763","246.95652173913044","32","394","342.8","196","418"
"1764","246.95652173913044","32","394","342.8","196","418"
"1765","246.95652173913044","32","394","342.8","196","418"
"1766","246.95652173913044","32","394","342.8","196","418"
"1767","246.95652173913044","32","394","342.8","196","418"
"1768","246.95652173913044","32","394","342.8","196","418"
"1769","246.95652173913044","32","394","342.8","196","418"
"1770","246.95652173913044","32","394","342.8","196","418"
"1771","246.95652173913044","32","394","342.8","196","418"
"1772","246.95652173913044","32","394","342.8","196","418"
"1773","246.95652173913044","32","394","342.8","196","418"
"1774","246.95652173913044","32","394","342.8","196","418"
"1775","246.95652173913044","32","394","342.8","196","418"
"1776","246.95652173913044","32","394","342.8","196","418"
"1777","246.95652173913044","32","394","342.8","196","418"
"1778","246.95652173913044","32","394","342.8","196","418"
"1779","246.95652173913044","32","394","342.8","196","418"
"1780","246.95652173913044","32","394","342.8","196","418"
"1781","246.95652173913044","32","394","342.8","196","418"
"1782","246.95652173913044","32","394","342.8","196","418"
"1783","246.95652173913044","32","394","342.8","196","418"
"1784","246.95652173913044","32","394","342.8","196","418"
"1785","246.95652173913044","32","394","342.8","196","418"
"1786","246.95652173913044","32","394","342.8","196","418"
"1787","246.95652173913044","32","394","342.8","196","418"
"1788","246.95652173913044","32","394","342.8","196","418"
"1789","246.95652173913044","32","394","342.8","196","418"
"1790","246.95652173913044","32","394","342.8","196","418"
"1791","246.95652173913044","32","394","342.8","196","418"
"1792","246.95652173913044","32","394","342.8","196","418"
"1793","246.95652173913044","32","394","342.8","196","418"
"1794","246.95652173913044","32","394","342.8","196","418"
"1795","246.95652173913044","32","394","342.8","196","418"
"1796","246.95652173913044","32","394","342.8","196","418"
"1797","246.95652173913044","32","394","342.8","196","418"
"1798","246.95652173913044","32","394","342.8","196","418"
"1799","246.95652173913044","32","394","342.8","196","418"
"1800","246.95652173913044","32","394","342.8","196","418"
"1801","246.95652173913044","32","394","342.8","196","418"
"1802","246.95652173913044","32","394","342.8","196","418"
"1803","246.95652173913044","32","394","342.8","196","418"
"1804","246.95652173913044","32","394","342.8","196","418"
"1805","246.95652173913044","32","394","342.8","196","418"
"1806","246.95652173913044","32","394","342.8","196","418"
"1807","246.95652173913044","32","394","342.8","196","418"
"1808","246.95652173913044","32","394","342.8","196","418"
"1809","246.95652173913044","32","394","342.8","196","418"
"1810","246.95652173913044","32","394","342.8","196","418"
"1811","246.95652173913044","32","394","342.8","196","418"
"1812","246.95652173913044","32","394","342.8","196","418"
"1813","246.95652173913044","32","394","342.8","196","418"
"1814","246.95652173913044","32","394","342.8","196","418"
"1815","246.95652173913044","32","394","342.8","196","418"
"1816","246.95652173913044","32","394","342.8","196","418"
"1817","246.95652173913044","32","394","342.8","196","418"
"1818","246.95652173913044","32","394","342.8","196","418"
"1819","246.95652173913044","32","394","342.8","196","418"
"1820","246.95652173913044","32","394","342.8","196","418"
"1821","246.95652173913044","32","394","342.8","196","418"
"1822","246.95652173913044","32","394","342.8","196","418"
"1823","246.95652173913044","32","394","342.8","196","418"
"1824","246.95652173913044","32","394","342.8","196","418"
"1825","246.95652173913044","32","394","342.8","196","418"
"1826","246.95652173913044","32","394","342.8","196","418"
"1827","246.95652173913044","32","394","342.8","196","418"
"1828","246.95652173913044","32","394","342.8","196","418"
"1829","246.95652173913044","32","394","342.8","196","418"
"1830","246.95652173913044","32","394","342.8","196","418"
"1831","246.95652173913044","32","394","342.8","196","418"
"1832","246.95652173913044","32","394","342.8","196","418"
"1833","246.95652173913044","32","394","342.8","196","418"
"1834","246.95652173913044","32","394","342.8","196","418"
"1835","246.95652173913044","32","394","342.8","196","418"
"1836","246.95652173913044","32","394","342.8","196","418"
"1837","246.95652173913044","32","394","342.8","196","418"
"1838","246.95652173913044","32","394","342.8","196","418"
"1839","246.95652173913044","32","394","342.8","196","418"
"1840","246.95652173913044","32","394","342.8","196","418"
"1841","246.95652173913044","32","394","342.8","196","418"
"1842","246.95652173913044","32","394","342.8","196","418"
"1843","246.95652173913044","32","394","342.8","196","418"
"1844","246.95652173913044","32","394","342.8","196","418"
"1845","246.95652173913044","32","394","342.8","196","418"
"1846","246.95652173913044","32","394","342.8","196","418"
"1847","246.95652173913044","32","394","342.8","196","418"
"1848","246.95652173913044","32","394","342.8","196","418"
"1849","246.95652173913044","32","394","342.8","196","418"
"1850","246.95652173913044","32","394","342.8","196","418"
"1851","246.95652173913044","32","394","342.8","196","418"
"1852","246.95652173913044","32","394","342.8","196","418"
"1853","246.95652173913044","32","394","342.8","196","418"
"1854","246.95652173913044","32","394","342.8","196","418"
"1855","246.95652173913044","32","394","342.8","196","418"
"1856","246.95652173913044","32","394","342.8","196","418"
"1857","246.95652173913044","32","394","342.8","196","418"
"1858","246.95652173913044","32","394","342.8","196","418"
"1859","246.95652173913044","32","394","342.8","196","418"
"1860","246.95652173913044","32","394","342.8","196","418"
"1861","246.95652173913044","32","394","342.8","196","418"
"1862","246.95652173913044","32","394","342.8","196","418"
"1863","246.95652173913044","32","394","342.8","196","418"
"1864","246.95652173913044","32","394","342.8","196","418"
"1865","246.95652173913044","32","394","342.8","196","418"
"1866","246.95652173913044","32","394","342.8","196","418"
"1867","246.95652173913044","32","394","342.8","196","418"
"1868","246.95652173913044","32","394","342.8","196","418"
"1869","246.95652173913044","32","394","342.8","196","418"
"1870","246.95652173913044","32","394","342.8","196","418"
"1871","246.95652173913044","32","394","342.8","196","418"
"1872","246.95652173913044","32","394","342.8","196","418"
"1873","246.95652173913044","32","394","342.8","196","418"
"1874","246.95652173913044","32","394","342.8","196","418"
"1875","246.95652173913044","32","394","342.8","196","418"
"1876","246.95652173913044","32","394","342.8","196","418"
"1877","246.95652173913044","32","394","342.8","196","418"
"1878","246.95652173913044","32","394","342.8","196","418"
"1879","246.95652173913044","32","394","342.8","196","418"
"1880","246.95652173913044","32","394","342.8","196","418"
"1881","246.95652173913044","32","394","342.8","196","418"
"1882","246.95652173913044","32","394","342.8","196","418"
"1883","246.95652173913044","32","394","342.8","196","418"
"1884","246.95652173913044","32","394","342.8","196","418"
"1885","246.95652173913044","32","394","342.8","196","418"
"1886","246.95652173913044","32","394","342.8","196","418"
"1887","246.95652173913044","32","394","342.8","196","418"
"1888","246.95652173913044","32","394","342.8","196","418"
"1889","246.95652173913044","32","394","342.8","196","418"
"1890","246.95652173913044","32","394","342.8","196","418"
"1891","246.95652173913044","32","394","342.8","196","418"
"1892","246.95652173913044","32","394","342.8","196","418"
"1893","246.95652173913044","32","394","342.8","196","418"
"1894","246.95652173913044","32","394","342.8","196","418"
"1895","246.95652173913044","32","394","342.8","196","418"
"1896","246.95652173913044","32","394","342.8","196","418"
"1897","246.95652173913044","32","394","342.8","196","418"
"1898","246.95652173913044","32","394","342.8","196","418"
"1899","246.95652173913044","32","394","342.8","196","418"
"1900","246.95652173913044","32","394","342.8","196","418"
"1901","246.95652173913044","32","394","342.8","196","418"
"1902","246.95652173913044","32","394","342.8","196","418"
"1903","246.95652173913044","32","394","342.8","196","418"
"1904","246.95652173913044","32","394","342.8","196","418"
"1905","246.95652173913044","32","394","342.8","196","418"
"1906","246.95652173913044","32","394","342.8","196","418"
"1907","246.95652173913044","32","394","342.8","196","418"
"1908","246.95652173913044","32","394","342.8","196","418"
"1909","246.95652173913044","32","394","342.8","196","418"
"1910","246.95652173913044","32","394","342.8","196","418"
"1911","246.95652173913044","32","394","342.8","196","418"
"1912","246.95652173913044","32","394","342.8","196","418"
"1913","246.95652173913044","32","394","342.8","196","418"
"1914","246.95652173913044","32","394","342.8","196","418"
"1915","246.95652173913044","32","394","342.8","196","418"
"1916","246.95652173913044","32","394","342.8","196","418"
"1917","246.95652173913044","32","394","342.8","196","418"
"1918","246.95652173913044","32","394","342.8","196","418"
"1919","246.95652173913044","32","394","342.8","196","418"
"1920","246.95652173913044","32","394","342.8","196","418"
"1921","246.95652173913044","32","394","342.8","196","418"
"1922","246.95652173913044","32","394","342.8","196","418"
"1923","246.95652173913044","32","394","342.8","196","418"
"1924","246.95652173913044","32","394","342.8","196","418"
"1925","246.95652173913044","32","394","342.8","196","418"
"1926","246.95652173913044","32","394","342.8","196","418"
"1927","246.95652173913044","32","394","342.8","196","418"
"1928","246.95652173913044","32","394","342.8","196","418"
"1929","246.95652173913044","32","394","342.8","196","418"
"1930","246.95652173913044","32","394","342.8","196","418"
"1931","246.95652173913044","32","394","342.8","196","418"
"1932","246.95652173913044","32","394","342.8","196","418"
"1933","246.95652173913044","32","394","342.8","196","418"
"1934","246.95652173913044","32","394","342.8","196","418"
"1935","246.95652173913044","32","394","342.8","196","418"
"1936","246.95652173913044","32","394","342.8","196","418"
"1937","246.95652173913044","32","394","342.8","196","418"
"1938","246.95652173913044","32","394","342.8","196","418"
"1939","246.95652173913044","32","394","342.8","196","418"
"1940","246.95652173913044","32","394","342.8","196","418"
"1941","246.95652173913044","32","394","342.8","196","418"
"1942","246.95652173913044","32","394","342.8","196","418"
"1943","246.95652173913044","32","394","342.8","196","418"
"1944","246.95652173913044","32","394","342.8","196","418"
"1945","246.95652173913044","32","394","342.8","196","418"
"1946","246.95652173913044","32","394","342.8","196","418"
"1947","246.95652173913044","32","394","342.8","196","418"
"1948","246.95652173913044","32","394","342.8","196","418"
"1949","246.95652173913044","32","394","342.8","196","418"
"1950","246.95652173913044","32","394","342.8","196","418"
"1951","246.95652173913044","32","394","342.8","196","418"
"1952","246.95652173913044","32","394","342.8","196","418"
"1953","246.95652173913044","32","394","342.8","196","418"
"1954","246.95652173913044","32","394","342.8","196","418"
"1955","246.95652173913044","32","394","342.8","196","418"
"1956","246.95652173913044","32","394","342.8","196","418"
"1957","246.95652173913044","32","394","342.8","196","418"
"1958","246.95652173913044","32","394","342.8","196","418"
"1959","246.95652173913044","32","394","342.8","196","418"
"1960","246.95652173913044","32","394","342.8","196","418"
"1961","246.95652173913044","32","394","342.8","196","418"
"1962","246.95652173913044","32","394","342.8","196","418"
"1963","246.95652173913044","32","394","342.8","196","418"
"1964","246.95652173913044","32","394","342.8","196","418"
"1965","246.95652173913044","32","394","342.8","196","418"
"1966","246.95652173913044","32","394","342.8","196","418"
"1967","246.95652173913044","32","394","342.8","196","418"
"1968","246.95652173913044","32","394","342.8","196","418"
"1969","246.95652173913044","32","394","342.8","196","418"
"1970","246.95652173913044","32","394","342.8","196","418"
"1971","246.95652173913044","32","394","342.8","196","418"
"1972","246.95652173913044","32","394","342.8","196","418"
"1973","246.95652173913044","32","394","342.8","196","418"
"1974","246.95652173913044","32","394","342.8","196","418"
"1975","246.95652173913044","32","394","342.8","196","418"
"1976","246.95652173913044","32","394","342.8","196","418"
"1977","246.95652173913044","32","394","342.8","196","418"
"1978","246.95652173913044","32","394","342.8","196","418"
"1979","246.95652173913044","32","394","342.8","196","418"
"1980","246.95652173913044","32","394","342.8","196","418"
"1981","246.95652173913044","32","394","342.8","196","418"
"1982","246.95652173913044","32","394","342.8","196","418"
"1983","246.95652173913044","32","394","342.8","196","418"
"1984","246.95652173913044","32","394","342.8","196","418"
"1985","246.95652173913044","32","394","342.8","196","418"
"1986","246.95652173913044","32","394","342.8","196","418"
"1987","246.95652173913044","32","394","342.8","196","418"
"1988","246.95652173913044","32","394","342.8","196","418"
"1989","246.95652173913044","32","394","342.8","196","418"
"1990","246.95652173913044","32","394","342.8","196","418"
"1991","246.95652173913044","32","394","342.8","196","418"
"1992","246.95652173913044","32","394","342.8","196","418"
"1993","246.95652173913044","32","394","342.8","196","418"
"1994","246.95652173913044","32","394","342.8","196","418"
"1995","246.95652173913044","32","394","342.8","196","418"
"1996","246.95652173913044","32","394","342.8","196","418"
"1997","246.95652173913044","32","394","342.8","196","418"
"1998","246.95652173913044","32","394","342.8","196","418"
"1999","246.95652173913044","32","394","342.8","196","418"
"2000","246.95652173913044","32","394","342.8","196","418"
