"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - regret","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - regret","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - regret","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MAX"
"1042","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.89376068115234","75.89376068115234","75.89376068115234"
"1043","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1044","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1045","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1046","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1047","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1048","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1049","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1050","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1051","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1052","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1053","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1054","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1055","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1056","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1057","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1058","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1059","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1060","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1061","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1062","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1063","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1064","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1065","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1066","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92228698730469","75.92228698730469","75.92228698730469"
"1067","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92256164550781","75.92256164550781","75.92256164550781"
"1068","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92256164550781","75.92256164550781","75.92256164550781"
"1069","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92256164550781","75.92256164550781","75.92256164550781"
"1070","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","75.92256164550781","75.92256164550781","75.92256164550781"
"1071","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.00833129882812","76.00833129882812","76.00833129882812"
"1072","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.00833129882812","76.00833129882812","76.00833129882812"
"1073","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.00833129882812","76.00833129882812","76.00833129882812"
"1074","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.00833129882812","76.00833129882812","76.00833129882812"
"1075","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.00833129882812","76.00833129882812","76.00833129882812"
"1076","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.00833129882812","76.00833129882812","76.00833129882812"
"1077","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.0728988647461","76.0728988647461","76.0728988647461"
"1078","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.15277099609375","76.15277099609375","76.15277099609375"
"1079","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.15277099609375","76.15277099609375","76.15277099609375"
"1080","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.15277099609375","76.15277099609375","76.15277099609375"
"1081","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.15277099609375","76.15277099609375","76.15277099609375"
"1082","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.15277099609375","76.15277099609375","76.15277099609375"
"1083","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.15277099609375","76.15277099609375","76.15277099609375"
"1084","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.22593688964844","76.22593688964844","76.22593688964844"
"1085","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.22593688964844","76.22593688964844","76.22593688964844"
"1086","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.22593688964844","76.22593688964844","76.22593688964844"
"1087","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.22593688964844","76.22593688964844","76.22593688964844"
"1088","61.98264180734102","61.98264180734102","61.98264180734102","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1089","62.24798417943054","62.24798417943054","62.24798417943054","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1090","62.24798417943054","62.24798417943054","62.24798417943054","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1091","62.24798417943054","62.24798417943054","62.24798417943054","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1092","62.24798417943054","62.24798417943054","62.24798417943054","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1093","62.24798417943054","62.24798417943054","62.24798417943054","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1094","62.24923718097485","62.24923718097485","62.24923718097485","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1095","62.24923718097485","62.24923718097485","62.24923718097485","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1096","62.24923718097485","62.24923718097485","62.24923718097485","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1097","62.24923718097485","62.24923718097485","62.24923718097485","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1098","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1099","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1100","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1101","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1102","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1103","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1104","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1105","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1106","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1107","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1108","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1109","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1110","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1111","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1112","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1113","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1114","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1115","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1116","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1117","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1118","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1119","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1120","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1121","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1122","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1123","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1124","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1125","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1126","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1127","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1128","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1129","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1130","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1131","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1132","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1133","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1134","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1135","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.33079528808594","76.33079528808594","76.33079528808594"
"1136","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1137","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1138","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1139","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1140","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1141","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1142","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1143","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1144","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1145","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1146","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.377197265625","76.377197265625","76.377197265625"
"1147","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.44618225097656","76.44618225097656","76.44618225097656"
"1148","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.44618225097656","76.44618225097656","76.44618225097656"
"1149","62.56318748418369","62.56318748418369","62.56318748418369","418","418","418","76.44618225097656","76.44618225097656","76.44618225097656"
"1150","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.44618225097656","76.44618225097656","76.44618225097656"
"1151","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1152","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1153","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1154","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1155","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1156","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1157","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1158","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1159","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1160","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1161","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1162","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.45271301269531","76.45271301269531","76.45271301269531"
"1163","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1164","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1165","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1166","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1167","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1168","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1169","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1170","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1171","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1172","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1173","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1174","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1175","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1176","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1177","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1178","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1179","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1180","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1181","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.46614074707031","76.46614074707031","76.46614074707031"
"1182","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1183","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1184","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1185","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1186","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1187","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1188","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1189","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1190","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1191","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1192","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1193","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1194","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1195","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1196","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1197","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1198","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1199","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1200","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1201","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1202","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1203","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1204","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1205","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1206","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1207","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.51580047607422","76.51580047607422","76.51580047607422"
"1208","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.52165985107422","76.52165985107422","76.52165985107422"
"1209","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.52165985107422","76.52165985107422","76.52165985107422"
"1210","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.52165985107422","76.52165985107422","76.52165985107422"
"1211","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.73756408691406","76.73756408691406","76.73756408691406"
"1212","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.73756408691406","76.73756408691406","76.73756408691406"
"1213","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.73756408691406","76.73756408691406","76.73756408691406"
"1214","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.73756408691406","76.73756408691406","76.73756408691406"
"1215","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1216","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1217","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1218","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1219","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1220","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1221","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1222","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1223","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1224","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1225","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75728607177734","76.75728607177734","76.75728607177734"
"1226","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75956726074219","76.75956726074219","76.75956726074219"
"1227","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75956726074219","76.75956726074219","76.75956726074219"
"1228","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.75956726074219","76.75956726074219","76.75956726074219"
"1229","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.87980651855469","76.87980651855469","76.87980651855469"
"1230","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.87980651855469","76.87980651855469","76.87980651855469"
"1231","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.87980651855469","76.87980651855469","76.87980651855469"
"1232","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.87980651855469","76.87980651855469","76.87980651855469"
"1233","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.87980651855469","76.87980651855469","76.87980651855469"
"1234","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.87980651855469","76.87980651855469","76.87980651855469"
"1235","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.87980651855469","76.87980651855469","76.87980651855469"
"1236","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.931884765625","76.931884765625","76.931884765625"
"1237","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.931884765625","76.931884765625","76.931884765625"
"1238","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.931884765625","76.931884765625","76.931884765625"
"1239","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.931884765625","76.931884765625","76.931884765625"
"1240","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.95072174072266","76.95072174072266","76.95072174072266"
"1241","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.97073364257812","76.97073364257812","76.97073364257812"
"1242","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.97073364257812","76.97073364257812","76.97073364257812"
"1243","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1244","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1245","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1246","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1247","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1248","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1249","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1250","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1251","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1252","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1253","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1254","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1255","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1256","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1257","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1258","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1259","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","76.99886322021484","76.99886322021484","76.99886322021484"
"1260","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.00619506835938","77.00619506835938","77.00619506835938"
"1261","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.00619506835938","77.00619506835938","77.00619506835938"
"1262","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.00619506835938","77.00619506835938","77.00619506835938"
"1263","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.00619506835938","77.00619506835938","77.00619506835938"
"1264","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.00619506835938","77.00619506835938","77.00619506835938"
"1265","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1266","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1267","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1268","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1269","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1270","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1271","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1272","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1273","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1274","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
